anon_id,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,k_size,uniqueness_score,k_anonymity,is_unique,qi_missing_rate,cluster_anomaly_score,l_diversity,combined_risk,risk_level
447,11,Bin_1,1,11,7,1,1,1,5,1,5,Bin_5,11,2,Bin_1,1,2,2,Bin_1,1.0,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
448,11,Bin_1,1,11,7,1,1,1,6,1,5,Bin_5,11,12,Bin_1,1,2,2,Bin_1,,,,,,,,,,553.9297573,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
449,11,*,1,11,7,1,1,1,7,1,5,*,11,8,*,1,2,2,*,9.0,*,1.0,1.0,3123.0,*,3.0,,,553.9297573,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
450,11,Bin_1,1,11,7,1,1,1,8,1,5,Bin_1,11,8,Bin_1,1,2,2,Bin_1,2.0,Bin_2,,,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
451,11,Bin_1,1,11,7,1,1,1,9,1,5,Bin_1,11,10,Bin_1,1,2,2,Bin_1,9.0,Bin_1,99.0,2.0,,,,,,553.9297573,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
452,11,Bin_1,1,11,4,1,1,1,1,1,1,Bin_1,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_4,2.0,1.0,2310.0,Bin_5,5.0,,,520.4915453,11,4.0,0.25,4.0,0,0.0,2.8162969437828473e-11,,0.15000000001126518,low
453,11,Bin_1,1,11,4,1,1,1,2,1,2,Bin_5,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
454,11,Bin_1,1,11,4,1,1,1,3,1,3,Bin_1,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,3.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
455,11,Bin_1,1,11,4,1,1,1,4,1,3,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,6113.0,Bin_1,1.0,,,520.4915453,11,7.0,0.14285714285714285,7.0,0,0.0,8.83950632253061e-11,,0.08571428574964372,low
456,11,Bin_1,1,11,4,1,1,1,5,1,5,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,3.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
457,11,Bin_1,1,11,4,1,1,1,6,1,5,Bin_5,11,1,Bin_1,1,1,1,Bin_1,9.0,,,,,,,,,520.4915453,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
458,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,10,Bin_3,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,2411.0,Bin_3,2.0,,,520.4915453,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
459,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_5,11,12,Bin_3,1,4,3,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
460,11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_5,11,1,Bin_2,1,4,3,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
461,11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_1,11,7,Bin_1,1,4,3,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
462,11,Bin_1,1,11,5,1,1,1,5,1,3,Bin_1,11,4,Bin_1,1,4,3,Bin_1,2.0,Bin_3,,,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
463,11,*,1,11,7,1,1,1,1,1,1,*,11,7,*,1,4,3,*,9.0,*,1.0,1.0,2330.0,*,5.0,,,520.4915453,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
464,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,1,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
465,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_5,11,12,Bin_1,1,4,3,Bin_1,9.0,,,,,,,,,520.4915453,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
466,11,Bin_1,1,11,7,1,1,1,4,1,3,Bin_1,11,1,Bin_1,1,4,3,Bin_1,,,,,,,,,,520.4915453,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
467,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_1,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1420.0,Bin_3,5.0,,,520.4915453,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
468,11,Bin_1,1,11,8,1,1,1,2,1,2,Bin_5,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
469,11,Bin_1,1,11,8,1,1,1,3,1,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,5.0,Bin_4,8.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
470,11,Bin_1,1,11,8,1,1,1,4,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
471,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,2,2,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
472,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,11,Bin_4,1,2,2,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
473,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_1,11,7,Bin_2,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,2152.0,Bin_4,3.0,,,520.4915453,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
474,11,Bin_1,1,11,9,1,1,1,4,1,5,Bin_5,11,10,Bin_2,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,520.4915453,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
475,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,9,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8322.0,Bin_3,5.0,,,520.4915453,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
476,11,Bin_1,1,11,10,1,1,1,2,1,2,Bin_5,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
477,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_5,11,11,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4311.0,Bin_3,2.0,,,520.4915453,11,6.0,0.16666666666666666,6.0,0,0.0,5.798761123058759e-11,,0.10000000002319503,low
478,11,Bin_1,1,11,10,1,1,1,4,1,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1213.0,Bin_3,3.0,,,520.4915453,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
479,11,Bin_1,1,11,10,1,1,1,5,1,5,Bin_1,11,4,Bin_3,1,1,4,Bin_1,9.0,Bin_4,1.0,1.0,3511.0,Bin_3,2.0,,,520.4915453,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
480,11,Bin_1,1,11,10,1,1,1,6,1,5,Bin_5,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
481,11,Bin_1,1,11,10,1,1,1,7,1,5,Bin_1,11,4,Bin_1,1,1,4,Bin_1,2.0,Bin_2,,,,,,,,520.4915453,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
482,11,Bin_1,1,11,10,1,1,1,8,1,5,Bin_5,11,11,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,520.4915453,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
483,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,4,Bin_4,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,3324.0,Bin_3,5.0,,,512.4403782,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
484,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,12,Bin_3,1,2,2,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
485,11,Bin_1,1,11,1,1,1,1,3,2,3,Bin_1,11,7,Bin_2,1,2,2,Bin_1,9.0,Bin_4,,,,,,2.0,2.0,512.4403782,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
486,11,Bin_1,1,11,2,1,1,1,1,1,1,Bin_5,11,5,Bin_5,3,4,3,Bin_3,9.0,Bin_2,9.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,1.346655734143283e-11,,,low
487,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,4,3,Bin_1,9.0,Bin_3,4.0,1.0,3331.0,Bin_3,4.0,,,512.4403782,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
488,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,4,3,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
489,11,Bin_1,1,11,3,1,1,1,3,1,3,Bin_1,11,10,Bin_1,1,4,3,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
490,11,Bin_1,1,11,3,1,1,1,4,1,5,Bin_5,11,3,Bin_1,1,4,3,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
491,11,Bin_1,1,11,4,1,1,1,1,1,1,Bin_5,11,3,Bin_4,1,1,1,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,1.9191918545842895e-11,,,low
492,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,512.4403782,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
493,11,Bin_1,1,11,6,1,1,1,2,1,2,Bin_5,11,6,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
494,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,512.4403782,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
495,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
496,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_1,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4311.0,Bin_4,3.0,,,512.4403782,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
497,11,Bin_1,1,11,7,1,1,1,4,1,3,Bin_5,11,6,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
498,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_5,11,6,Bin_2,1,4,3,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
499,11,Bin_1,1,11,9,1,1,1,2,1,3,Bin_1,11,11,Bin_1,1,4,3,Bin_1,2.0,Bin_2,,,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
500,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,1,Bin_1,1,4,3,Bin_1,2.0,Bin_2,,,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
501,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_1,11,11,Bin_1,1,4,3,Bin_1,2.0,Bin_1,,,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
502,11,Bin_1,1,11,9,1,1,1,5,2,2,Bin_1,11,4,Bin_3,1,4,3,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,512.4403782,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
503,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.27025299019652e-11,,,low
504,11,*,1,11,10,1,1,1,2,1,2,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,512.4403782,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
505,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,512.4403782,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
506,11,*,1,11,1,1,1,1,1,1,1,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,8322.0,*,5.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
507,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,0.939473684208665,,,low
508,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,4,Bin_3,1,2,2,Bin_1,9.0,Bin_2,1.0,1.0,5249.0,Bin_3,3.0,,,248.4349316,11,7.0,0.14285714285714285,7.0,0,0.0,0.7368421052684637,,0.3804511278216712,low
509,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,2,Bin_4,1,2,2,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
510,11,*,1,11,3,1,1,1,3,1,3,*,11,12,*,1,2,2,*,9.0,*,1.0,1.0,9211.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
511,11,*,1,11,4,1,1,1,1,1,1,*,11,4,*,1,2,5,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
512,11,Bin_1,1,11,4,1,1,1,2,1,5,Bin_1,11,6,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,4311.0,Bin_4,3.0,,,248.4349316,11,4.0,0.25,4.0,0,0.0,0.6032078816026466,,0.3912831526410586,low
513,11,*,1,11,4,1,1,1,3,1,5,*,11,10,*,1,2,2,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
514,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_5,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_5,1.0,1.0,9111.0,Bin_5,3.0,,,248.4349316,11,2.0,0.5,2.0,0,0.0,1.0219662810605337e-10,,0.3000000000408786,low
515,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_2,1.0,1.0,5211.0,Bin_3,5.0,,,248.4349316,11,7.0,0.14285714285714285,7.0,0,0.0,0.7368421052684637,,0.3804511278216712,low
516,11,*,1,11,6,1,1,1,1,1,1,*,11,2,*,1,4,3,*,9.0,*,1.0,1.0,9211.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
517,11,*,1,11,6,1,1,1,2,1,2,*,11,10,*,1,4,3,*,9.0,*,1.0,1.0,7514.0,*,5.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
518,11,Bin_1,1,11,6,1,1,1,3,1,3,Bin_5,11,10,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
519,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_5,11,5,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
520,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_1,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,9335.0,Bin_1,1.0,,,248.4349316,11,5.0,0.2,5.0,0,0.0,4.0963528991062e-11,,0.1200000000163854,low
521,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,248.4349316,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
522,11,Bin_1,1,11,7,1,1,1,4,1,5,Bin_5,11,5,Bin_1,1,1,1,Bin_1,9.0,Bin_3,99.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
523,11,Bin_1,1,11,7,1,1,1,5,1,5,Bin_1,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_2,99.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.927871192459326e-11,,,low
524,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_5,11,6,Bin_4,1,1,1,Bin_3,9.0,Bin_5,4.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,5.959921073944888e-11,,,low
525,11,Bin_1,1,11,8,1,1,1,2,1,3,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
526,11,*,1,11,8,1,1,1,3,1,3,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,9112.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
527,11,*,1,11,8,1,1,1,4,1,5,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,5249.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
528,11,*,1,11,8,1,1,1,5,1,5,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,5223.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
529,11,*,1,11,8,1,1,1,6,1,5,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,5223.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
530,11,Bin_1,1,11,8,1,1,1,7,1,3,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
531,11,*,1,11,8,1,1,1,8,1,3,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,5142.0,*,5.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
532,11,Bin_1,1,11,8,1,1,1,9,1,5,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,248.4349316,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
533,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,3,5,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
534,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,3,5,Bin_1,9.0,Bin_5,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,9.89820637205722e-11,,,low
535,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_1,11,9,Bin_2,1,3,5,Bin_1,9.0,Bin_3,1.0,1.0,8332.0,Bin_3,3.0,,,248.4349316,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
536,11,*,1,11,9,1,1,1,4,1,3,*,11,6,*,1,3,5,*,9.0,*,1.0,1.0,9122.0,*,3.0,,,248.4349316,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
537,11,Bin_1,1,11,9,1,1,1,5,1,3,Bin_1,11,7,Bin_1,1,3,5,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
538,11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_5,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
539,11,Bin_1,1,11,10,1,1,1,2,2,2,Bin_1,11,3,Bin_4,4,1,1,Bin_1,9.0,Bin_2,,,,,,1.0,1.0,248.4349316,11,,,,0,0.16666666666666666,2.27025299019652e-11,,,low
540,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,12,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,248.4349316,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
541,11,Bin_1,1,11,1,1,1,1,1,1,1,Bin_1,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.27025299019652e-11,,,low
542,11,Bin_1,1,11,1,1,1,1,2,1,2,Bin_5,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
543,11,Bin_1,1,11,1,1,1,1,3,1,3,Bin_1,11,2,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8121.0,Bin_2,3.0,,,281.9626547,11,7.0,0.14285714285714285,7.0,0,0.0,2.016330692930072e-11,,0.08571428572235103,low
544,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5230.0,Bin_3,2.0,,,281.9626547,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
545,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
546,11,Bin_1,1,11,3,1,1,1,3,1,3,Bin_5,11,1,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,0.8947368421073856,,,low
547,11,*,1,11,4,1,1,1,1,1,1,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,9998.0,*,5.0,,,281.9626547,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
548,11,Bin_1,1,11,4,1,1,1,2,1,2,Bin_1,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1420.0,Bin_3,3.0,,,281.9626547,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
549,11,Bin_1,1,11,4,1,1,1,3,1,3,Bin_1,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
550,11,Bin_1,1,11,4,1,1,1,4,1,3,Bin_5,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
551,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8332.0,Bin_3,3.0,,,281.9626547,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
552,11,*,1,11,6,1,1,1,2,1,2,*,11,4,*,1,1,1,*,9.0,*,7.0,1.0,7549.0,*,5.0,,,281.9626547,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
553,11,*,1,11,6,1,1,1,3,1,3,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,3513.0,*,3.0,,,281.9626547,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
554,11,Bin_1,1,11,6,1,1,1,4,1,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,281.9626547,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
555,11,Bin_1,1,11,6,1,1,1,5,1,3,Bin_5,11,4,Bin_2,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
556,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,9629.0,Bin_1,5.0,,,281.9626547,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
557,11,Bin_1,1,11,7,1,1,1,2,1,2,Bin_5,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
558,11,Bin_1,1,11,7,1,1,1,3,1,3,Bin_1,11,4,Bin_2,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,3324.0,Bin_3,3.0,,,281.9626547,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
559,11,Bin_1,1,11,7,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,281.9626547,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
