aux_index,anon_index,label,age_diff,age_ratio,age_close,education_diff,education_ratio,education_close,industry_diff,industry_ratio,industry_close,marital_status_diff,marital_status_ratio,marital_status_close,sex_diff,sex_ratio,sex_close,overall_similarity,attack_score
1252,936,0,0.6363636363636364,2.75,0,0.7692307692307693,0.2307692307692307,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4188811188811188,0.01397248206693147
476,780,0,0.5454545454545454,2.2,0,0.2,0.8,0,,,0,0.0,1.0,1,1.0,0.0,0,0.450909090909091,0.012078615021998224
808,479,0,0.3333333333333333,0.6666666666666666,0,0.7692307692307693,0.2307692307692307,0,0.9997804985122676,0.0002195014877323,0,0.0,1.0,1,0.0,1.0,1,0.579531079784726,0.01665308573445243
357,850,0,0.3181818181818182,1.4666666666666666,0,0.6153846153846154,0.3846153846153846,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4132867132867133,0.014987444970749922
1158,637,0,0.2982456140350877,1.425,0,0.7272727272727273,0.2727272727272727,0,0.9998374710495308,0.0001625289504693,0,0.5,0.5,0,0.0,1.0,1,0.4949288375285309,0.014344600619743646
718,12,0,0.0,1.0,1,0.8,0.2,0,0.9997164126196384,0.0002835873803615,0,0.0,1.0,1,0.5,0.5,0,0.5400567174760723,0.0224187798392663
953,825,0,0.6086956521739131,0.391304347826087,0,0.7272727272727273,0.2727272727272727,0,0.9999525109818356,4.7489018164549446e-05,0,0.0,1.0,1,0.0,1.0,1,0.5328158219143049,0.016446023657652235
15,301,0,0.3513513513513513,0.6486486486486487,0,0.5454545454545454,0.4545454545454545,0,0.994492525570417,0.005507474429583,0,1.0,0.0,0,0.0,1.0,1,0.4217403155247372,0.01550073394587708
719,110,0,0.0408163265306122,0.9591836734693876,0,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4463821892393321,0.026593396660042786
58,879,0,0.0689655172413793,0.9310344827586208,0,0.6666666666666666,0.3333333333333333,0,0.9994439810953571,0.0005560189046427,0,0.0,1.0,1,1.0,0.0,0,0.4529847669993193,0.02084206564007986
878,999,0,0.2962962962962963,1.4210526315789471,0,0.875,0.125,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4657407407407407,0.014987444970749922
180,650,0,0.2631578947368421,1.3571428571428572,0,0.6153846153846154,0.3846153846153846,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4242914979757085,0.014987444970749922
1067,198,0,0.175,1.2121212121212122,0,0.1666666666666666,0.8333333333333334,0,0.999884529225653,0.000115470774347,0,0.5,0.5,0,0.0,1.0,1,0.631689760821536,0.5262927111717998
381,656,0,0.2166666666666666,0.7833333333333333,0,0.7,0.3,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4166666666666667,0.015943774685789096
1200,36,0,0.5,2.0,0,0.5,0.5,0,,,0,0.5,2.0,0,0.5,0.5,0,0.4,0.01397248206693147
206,51,0,0.3387096774193548,1.5121951219512195,0,0.75,0.25,0,0.9999049090692976,9.509093070248424e-05,0,0.0,1.0,1,0.0,1.0,1,0.5822770827022696,0.016284488903393478
1271,238,0,0.0784313725490196,1.0851063829787233,0,0.9090909090909092,0.0909090909090909,0,0.996887159533074,0.003112840466926,0,0.5,0.5,0,0.0,1.0,1,0.5031181117653996,0.015421421513194644
379,849,0,0.06,1.0638297872340423,0,0.8461538461538461,0.1538461538461538,0,0.999870418763363,0.0001295812366369,0,0.0,1.0,1,0.0,1.0,1,0.6187951470165581,0.5360431504757139
883,800,0,0.1866666666666666,0.8133333333333334,0,0.6,0.4,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6426666666666667,0.5022293627450943
1116,698,0,0.15,0.85,0,0.8,0.2,0,0.9997910659813632,0.0002089340186369,0,0.0,1.0,1,1.0,0.0,0,0.4100417868037273,0.016484634303199967
602,201,0,0.3725490196078431,0.6274509803921569,0,0.625,0.375,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6004901960784313,0.10740893718827282
150,124,0,0.1956521739130435,0.8043478260869565,0,0.9090909090909092,0.0909090909090909,0,0.9995888399412628,0.0004111600587371,0,0.0,1.0,1,0.5,0.5,0,0.4791336154109569,0.016052071531373557
592,155,0,0.0317460317460317,1.0327868852459017,0,0.5,0.5,0,0.999902446162476,9.75538375240836e-05,0,0.0,1.0,1,1.0,0.0,0,0.4936703044182985,0.028612673187061944
20,270,0,0.1363636363636363,1.1578947368421053,0,0.5454545454545454,0.4545454545454545,0,0.9998781057635658,0.0001218942364341,0,1.0,0.0,0,0.0,1.0,1,0.4636607424836505,0.015315346558509793
689,980,0,0.0392156862745098,0.9607843137254902,0,0.7272727272727273,0.2727272727272727,0,0.9996032008465048,0.0003967991534951,0,0.5,0.5,0,0.0,1.0,1,0.5467816771212516,0.022984651918916365
672,54,0,0.8409090909090909,6.285714285714286,0,0.0,1.0,1,,,0,0.0,1.0,1,1.0,0.0,0,0.4318181818181818,0.020546566959329226
5,42,0,0.0769230769230769,1.0833333333333333,0,0.8333333333333334,0.1666666666666666,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4179487179487179,0.014556774721872794
605,709,0,0.6363636363636364,0.3636363636363636,0,0.9,0.1,0,0.9997858580667266,0.0002141419332733,0,0.0,1.0,1,0.0,1.0,1,0.4927701011139274,0.01665308573445243
543,173,0,0.4081632653061224,0.5918367346938775,0,0.75,0.25,0,0.9998767524264366,0.0001232475735633,0,0.0,1.0,1,0.0,1.0,1,0.5683919964534881,0.01689798195273358
489,91,0,0.3066666666666666,0.6933333333333334,0,0.625,0.375,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4136666666666667,0.01570204624343781
1016,183,0,0.640625,2.782608695652174,0,0.5454545454545454,0.4545454545454545,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4627840909090909,0.014987444970749922
496,980,0,0.1052631578947368,1.1176470588235294,0,0.8181818181818182,0.1818181818181818,0,0.9993386680775082,0.0006613319224918,0,0.0,1.0,1,1.0,0.0,0,0.4154432711691873,0.016416486781291432
709,699,0,0.0,1.0,1,0.5,0.5,0,0.999665705570181,0.000334294429819,0,0.5,0.5,0,0.5,0.5,0,0.5000668588859638,0.02134664679597607
609,508,0,0.2452830188679245,0.7547169811320755,0,0.2,1.25,0,0.9998089699233758,0.0001910300766242,0,0.5,0.5,0,0.0,1.0,1,0.61098160224174,0.5715189413076086
170,119,0,0.0638297872340425,1.068181818181818,0,0.8,0.2,0,0.9998536621058024,0.0001463378941977,0,0.0,1.0,1,1.0,0.0,0,0.427263310132031,0.017829289880641197
123,304,0,0.131578947368421,0.868421052631579,0,0.9230769230769232,0.0769230769230769,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4890688259109311,0.015814110177974437
811,427,0,0.375,1.6,0,0.6363636363636364,0.3636363636363636,0,0.999812030075188,0.000187969924812,0,0.5,0.5,0,0.0,1.0,1,0.4977648667122351,0.014344600619743646
778,702,0,0.3673469387755102,0.6326530612244898,0,0.5,0.5,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4265306122448979,0.014687083339619357
722,647,0,0.5714285714285714,2.333333333333333,0,0.6,0.4,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3657142857142857,0.014987444970749922
775,652,0,0.0,1.0,1,0.8333333333333334,0.1666666666666666,0,,,0,1.0,0.0,0,0.5,0.5,0,0.3333333333333333,0.02214256480346316
813,316,0,0.140625,1.1636363636363636,0,0.5833333333333334,0.4166666666666667,0,,,0,1.0,0.0,0,0.5,0.5,0,0.3552083333333333,0.014827639370248467
325,787,0,0.2542372881355932,0.7457627118644068,0,0.7894736842105263,0.2105263157894736,0,0.9998969114675684,0.0001030885324316,0,0.0,1.0,1,1.0,0.0,0,0.3912784232372625,0.017618447763451204
452,549,0,0.6956521739130435,3.2857142857142856,0,0.7777777777777778,0.2222222222222222,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4053140096618358,0.01397248206693147
260,431,0,0.5142857142857142,2.0588235294117645,0,0.8,0.2,0,,,0,0.5,2.0,0,1.0,0.0,0,0.2371428571428571,0.01397248206693147
699,626,0,0.5185185185185185,0.4814814814814814,0,0.6923076923076923,0.3076923076923077,0,,,0,1.0,0.0,0,1.0,0.0,0,0.1578347578347578,0.014687083339619357
694,360,0,0.2666666666666666,0.7333333333333333,0,0.6363636363636364,0.3636363636363636,0,0.9998938721796532,0.0001061278203468,0,0.0,1.0,1,0.0,1.0,1,0.6194151649580089,0.15488196343142008
1269,512,0,0.2698412698412698,1.3695652173913044,0,0.9,0.1,0,0.9999132960506352,8.670394936489357e-05,0,0.0,1.0,1,0.0,1.0,1,0.566049086821619,0.016284488903393478
1066,736,0,0.1538461538461538,1.181818181818182,0,0.875,0.125,0,,,0,0.5,0.5,0,1.0,0.0,0,0.2942307692307692,0.014827639370248467
736,886,0,0.425,0.575,0,0.9166666666666666,0.0833333333333333,0,0.9994735610669162,0.0005264389330837,0,0.5,0.5,0,0.0,1.0,1,0.4317719544532834,0.01580050036388529
169,921,0,0.0975609756097561,1.108108108108108,0,0.9230769230769232,0.0769230769230769,0,0.999951223081238,4.87769187620418e-05,0,0.0,1.0,1,0.0,1.0,1,0.5958821756464165,0.017989266826674222
1122,503,0,0.2982456140350877,0.7017543859649122,0,0.8571428571428571,0.1428571428571428,0,,,0,0.0,1.0,1,0.0,1.0,1,0.568922305764411,0.01570204624343781
968,520,0,0.5166666666666667,2.0689655172413794,0,0.7272727272727273,0.2727272727272727,0,0.9996689107162564,0.0003310892837435,0,0.0,1.0,1,0.0,1.0,1,0.5512783390688699,0.015600877983408862
354,799,0,0.217391304347826,1.2777777777777777,0,0.6363636363636364,0.3636363636363636,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2292490118577075,0.01397248206693147
324,314,0,0.15625,1.1851851851851851,0,0.6153846153846154,0.3846153846153846,0,0.999066554653225,0.0009334453467749,0,1.0,0.0,0,1.0,0.0,0,0.2458597659924319,0.015996911283404032
685,837,0,0.4594594594594595,0.5405405405405406,0,0.6153846153846154,0.3846153846153846,0,0.999891109054282,0.0001088909457178,0,1.0,0.0,0,0.0,1.0,1,0.3850529632203286,0.016099072842986457
506,494,0,0.543859649122807,0.4561403508771929,0,0.8181818181818182,0.1818181818181818,0,0.999817154930722,0.0001828450692779,0,0.0,1.0,1,1.0,0.0,0,0.3276282755529305,0.01665308573445243
54,115,0,0.048780487804878,0.951219512195122,0,0.6923076923076923,0.3076923076923077,0,0.9999881122206372,1.1887779362815024e-05,0,0.0,1.0,1,1.0,0.0,0,0.4517847415333585,0.015896525336850438
73,72,0,0.2142857142857142,0.7857142857142857,0,0.6153846153846154,0.3846153846153846,0,0.9989526801866132,0.0010473198133866,0,0.5,0.5,0,0.0,1.0,1,0.5342753980286113,0.017490698966548996
1146,841,0,0.6226415094339622,0.3773584905660377,0,0.5454545454545454,0.4545454545454545,0,0.9998089699233758,0.0001910300766242,0,0.0,1.0,1,0.0,1.0,1,0.5664189950376233,0.01665308573445243
1084,55,0,0.135593220338983,1.156862745098039,0,0.6666666666666666,0.3333333333333333,0,,,0,0.5,0.5,0,0.0,1.0,1,0.53954802259887,0.014827639370248467
102,280,0,0.4166666666666667,1.7142857142857142,0,0.9230769230769232,0.0769230769230769,0,,,0,1.0,0.0,0,1.0,0.0,0,0.132051282051282,0.01397248206693147
746,334,0,0.6071428571428571,0.3928571428571428,0,0.625,0.375,0,0.999969074077892,3.0925922107910854e-05,0,0.0,1.0,1,0.5,0.5,0,0.4535776137558501,0.015757402262713615
643,172,0,0.36,0.64,0,0.6,2.5,0,,,0,1.0,0.0,0,1.0,0.0,0,0.208,0.013576858334651004
964,313,0,0.0833333333333333,0.9166666666666666,0,0.0,1.0,1,0.999928960875202,7.103912479798249e-05,0,0.5,0.5,0,0.5,0.5,0,0.5833475411582929,0.03632663105706249
87,742,0,0.7313432835820896,0.2686567164179104,0,0.875,0.125,0,,,0,1.0,0.0,0,1.0,0.0,0,0.078731343283582,0.014687083339619357
1191,14,0,0.5,2.0,0,0.6363636363636364,0.3636363636363636,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5727272727272728,0.014987444970749922
576,827,0,0.1481481481481481,0.8518518518518519,0,0.5,0.5,0,,,0,1.0,0.0,0,0.5,0.5,0,0.3703703703703703,0.014633252056663318
932,856,0,0.2456140350877192,1.3255813953488371,0,0.9,0.1,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3708771929824561,0.014987444970749922
548,372,0,0.1702127659574468,0.8297872340425532,0,0.5833333333333334,0.4166666666666667,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2492907801418439,0.012995042667031477
936,153,0,0.0909090909090909,0.9090909090909092,0,0.6363636363636364,0.3636363636363636,0,0.9999447971294508,5.520287054926856e-05,0,0.0,1.0,1,0.0,1.0,1,0.6545564951195644,0.5242019060072227
316,600,0,0.5,2.0,0,0.7,0.3,0,0.9999390652611052,6.093473889464384e-05,0,0.75,0.25,0,0.0,1.0,1,0.4100121869477789,0.014283017964391713
882,119,0,0.2542372881355932,1.3409090909090908,0,0.8,0.2,0,0.9998780517548352,0.0001219482451647,0,0.5,0.5,0,1.0,0.0,0,0.2891769320219143,0.014584641385667417
670,364,0,0.2321428571428571,0.7678571428571429,0,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4369047619047618,0.015943774685789096
662,958,0,0.5,2.0,0,0.6923076923076923,0.3076923076923077,0,0.9997882029016204,0.0002117970983797,0,0.5,0.5,0,0.5,0.5,0,0.3615808209581375,0.014344600619743646
101,995,0,0.3181818181818182,0.6818181818181818,0,0.9,0.1,0,0.9999455545271412,5.444547285893178e-05,0,0.0,1.0,1,0.5,0.5,0,0.4563745254582081,0.015592614015112404
593,772,0,0.9821428571428572,56.0,0,,,0,,,0,1.0,0.0,0,0.5,0.5,0,0.1035714285714285,0.014944270290941015
560,310,0,0.1186440677966101,0.8813559322033898,0,0.8,0.2,0,,,0,0.75,0.25,0,1.0,0.0,0,0.266271186440678,0.014097233132338868
1017,687,0,0.423728813559322,0.576271186440678,0,0.375,0.625,0,0.999889997799956,0.000110002200044,0,0.0,1.0,1,1.0,0.0,0,0.4402762377281444,0.01687183257974622
190,705,0,0.8421052631578947,6.333333333333333,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.631578947368421,0.9073206508895341
994,387,0,0.2222222222222222,0.7777777777777778,0,0.5833333333333334,0.4166666666666667,0,0.9997782803423352,0.0002217196576648,0,0.5,0.5,0,0.0,1.0,1,0.5389332328204219,0.01559547382484295
1221,640,0,0.7941176470588235,4.857142857142857,0,0.3333333333333333,0.6666666666666666,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3745098039215686,0.013928538395414964
440,10,0,0.0344827586206896,0.9655172413793104,0,0.625,0.375,0,0.9999575488718612,4.245112813873029e-05,0,0.0,1.0,1,1.0,0.0,0,0.4681119385014899,0.027498521589316875
890,209,0,,,0,,,0,,,0,,,0,,,0,0.0,0.023965448231401874
998,525,0,0.3958333333333333,0.6041666666666666,0,0.6,0.4,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2008333333333333,0.014687083339619357
616,163,0,0.4583333333333333,1.8461538461538465,0,0.7692307692307693,0.2307692307692307,0,,,0,1.0,0.0,0,0.5,0.5,0,0.2544871794871794,0.01397248206693147
939,165,0,0.4722222222222222,0.5277777777777778,0,0.2857142857142857,0.7142857142857143,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2484126984126984,0.01358821253085
551,836,0,0.913793103448276,11.6,0,1.0,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.1172413793103448,0.013899403167636312
1214,989,0,0.2857142857142857,0.7142857142857143,0,0.0,1.0,1,,,0,1.0,0.0,0,1.0,0.0,0,0.3428571428571428,0.01742828423862559
1264,555,0,0.0526315789473684,0.9473684210526316,0,0.8333333333333334,0.1666666666666666,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5228070175438597,0.02306160441656897
264,839,0,0.7666666666666667,4.285714285714286,0,0.6,2.5,0,,,0,1.0,0.0,0,1.0,0.0,0,0.1266666666666666,0.012984439229018922
1058,990,0,0.2711864406779661,1.372093023255814,0,0.8,0.2,0,0.999861118826732,0.0001388811732681,0,0.5,0.5,0,0.0,1.0,1,0.4857904880990604,0.014344600619743646
859,141,0,0.2424242424242424,1.32,0,0.8181818181818182,0.1818181818181818,0,0.9978738483345144,0.0021261516654854,0,1.0,0.0,0,1.0,0.0,0,0.1883040182118849,0.015014615081313699
663,448,0,0.984375,64.0,0,,,0,,,0,1.0,0.0,0,0.5,0.5,0,0.103125,0.014942396706262876
1112,392,0,0.7272727272727273,0.2727272727272727,0,0.75,0.25,0,,,0,0.5,0.5,0,0.5,0.5,0,0.3045454545454545,0.014687083339619357
433,80,0,0.5733333333333334,0.4266666666666667,0,0.6923076923076923,0.3076923076923077,0,,,0,1.0,0.0,0,0.5,0.5,0,0.2468717948717948,0.014687083339619357
1102,755,0,0.421875,1.7297297297297298,0,0.8666666666666667,0.1333333333333333,0,0.999940561103186,5.943889681407513e-05,0,1.0,0.0,0,1.0,0.0,0,0.1423035544460294,0.014283017964391713
54,433,0,0.9743589743589745,39.0,0,,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.1051282051282051,0.014944270290941015
633,469,0,0.62,2.631578947368421,0,0.75,0.25,0,,,0,1.0,0.0,0,1.0,0.0,0,0.126,0.01397248206693147
1212,150,0,0.6785714285714286,0.3214285714285714,0,0.7,0.3,0,,,0,1.0,0.0,0,1.0,0.0,0,0.1242857142857142,0.014687083339619357
404,180,0,1.0,,0,,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.1,0.015690009573273375
322,907,0,0.1020408163265306,0.8979591836734694,0,0.5454545454545454,0.4545454545454545,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3705009276437848,0.016067160162844537
1241,44,0,0.4814814814814814,1.9285714285714288,0,0.7692307692307693,0.2307692307692307,0,0.9999530577038176,4.694229618241776e-05,0,1.0,0.0,0,0.5,0.5,0,0.2498669383167863,0.01431194524985129
834,232,0,0.6666666666666666,3.0,0,0.2,0.8,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4266666666666666,0.011362629834914739
254,292,0,0.2025316455696202,0.7974683544303798,0,0.5,0.5,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2594936708860759,0.014928811781970643
256,490,0,0.66,2.9411764705882355,0,0.8181818181818182,0.1818181818181818,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3043636363636363,0.014987444970749922
1314,586,0,0.1739130434782608,0.8260869565217391,0,0.7692307692307693,0.2307692307692307,0,0.9999367968651244,6.320313487548983e-05,0,0.0,1.0,1,1.0,0.0,0,0.411383878085169,0.01556039939728098
954,493,0,0.3389830508474576,0.6610169491525424,0,0.9,0.1,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3522033898305085,0.01570204624343781
18,84,0,0.8620689655172413,7.25,0,,,0,,,0,1.0,0.0,0,0.0,1.0,1,0.2275862068965517,0.014944270290941015
354,243,0,0.2923076923076923,0.7076923076923077,0,0.6923076923076923,0.3076923076923077,0,,,0,1.0,0.0,0,1.0,0.0,0,0.203076923076923,0.014687083339619357
1109,843,0,0.7164179104477612,3.526315789473684,0,0.9166666666666666,0.0833333333333333,0,,,0,0.0,1.0,1,1.0,0.0,0,0.2733830845771144,0.014987444970749922
1127,637,0,0.15,0.85,0,0.8181818181818182,0.1818181818181818,0,0.9999187355247654,8.126447523465118e-05,0,0.5,0.5,0,1.0,0.0,0,0.3063798892586832,0.016128575147919714
734,649,0,0.4358974358974359,0.5641025641025641,0,0.6153846153846154,0.3846153846153846,0,0.9992473421770628,0.0007526578229372,0,0.5,0.5,0,1.0,0.0,0,0.2898941213081771,0.014072428528437248
536,670,0,0.2923076923076923,0.7076923076923077,0,0.6,0.4,0,,,0,0.5,0.5,0,0.5,0.5,0,0.4215384615384615,0.014687083339619357
1048,762,0,0.1764705882352941,1.2142857142857142,0,0.875,0.125,0,0.9998530368877412,0.0001469631122588,0,0.0,1.0,1,0.0,1.0,1,0.589735274975393,0.015601007330278175
810,58,0,0.4411764705882353,1.7894736842105263,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5617647058823529,0.014987444970749922
956,366,0,0.0350877192982456,1.0363636363636364,0,0.6,0.4,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3729824561403508,0.02602545728110943
981,539,0,0.0634920634920634,1.0677966101694916,0,0.2,1.25,0,,,0,1.0,0.0,0,0.0,1.0,1,0.5473015873015873,0.014567243748024523
1163,338,0,0.1451612903225806,1.169811320754717,0,0.8125,0.1875,0,0.9999762244412744,2.377555872563005e-05,0,0.5,0.5,0,1.0,0.0,0,0.308472497047229,0.014312750407919128
1229,844,0,0.25,1.3333333333333333,0,0.5,0.5,0,,,0,0.5,2.0,0,0.0,1.0,1,0.55,0.01397248206693147
437,482,0,0.9387755102040816,16.333333333333332,0,,,0,,,0,1.0,0.0,0,0.5,0.5,0,0.1122448979591836,0.014944270290941015
701,768,0,0.8656716417910447,7.444444444444445,0,0.2,1.25,0,,,0,0.0,1.0,1,0.5,0.5,0,0.486865671641791,0.016763991666751143
909,852,0,0.1904761904761904,1.2352941176470589,0,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4452380952380952,0.014987444970749922
488,504,0,0.3265306122448979,0.673469387755102,0,0.4,0.6,0,0.999896436256516,0.0001035637434841,0,0.5,0.5,0,1.0,0.0,0,0.3547145902997172,0.016099072842986457
568,909,0,0.4473684210526316,1.809523809523809,0,0.9230769230769232,0.0769230769230769,0,,,0,1.0,0.0,0,1.0,0.0,0,0.125910931174089,0.01397248206693147
402,587,0,0.5641025641025641,2.294117647058824,0,0.7272727272727273,0.2727272727272727,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4417249417249417,0.01397248206693147
158,850,0,0.0888888888888888,0.9111111111111112,0,0.9230769230769232,0.0769230769230769,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4976068376068376,0.0170848300806954
507,340,0,0.5128205128205128,2.0526315789473686,0,0.6153846153846154,0.3846153846153846,0,,,0,0.5,2.0,0,0.5,0.5,0,0.3743589743589743,0.01397248206693147
769,498,0,0.396551724137931,1.6571428571428573,0,0.7692307692307693,0.2307692307692307,0,,,0,0.0,1.0,1,1.0,0.0,0,0.36684350132626,0.014987444970749922
1119,531,0,0.5,0.5,0,0.9,0.1,0,0.999906133032959,9.38669670409612e-05,0,0.8571428571428571,0.1428571428571428,0,0.5,0.5,0,0.2485902019648367,0.016099072842986457
682,104,0,0.4477611940298507,1.8108108108108107,0,0.75,0.25,0,,,0,0.8571428571428571,0.1428571428571428,0,0.5,0.5,0,0.2890191897654584,0.01397248206693147
28,398,0,0.7804878048780488,4.555555555555555,0,0.0,1.0,1,,,0,0.5,2.0,0,1.0,0.0,0,0.3439024390243902,0.014652980342995591
1317,917,0,0.847457627118644,6.555555555555555,0,0.6666666666666666,0.3333333333333333,0,,,0,1.0,0.0,0,1.0,0.0,0,0.0971751412429378,0.013899403167636312
830,630,0,0.896551724137931,9.666666666666666,0,,,0,,,0,1.0,0.0,0,1.0,0.0,0,0.0206896551724137,0.014944270290941015
516,177,0,0.2765957446808511,0.723404255319149,0,0.4,1.6666666666666667,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3646808510638298,0.013576858334651004
11,338,0,0.1166666666666666,1.1320754716981132,0,0.9375,0.0625,0,0.9999643366619116,3.566333808844508e-05,0,0.5,0.5,0,0.5,0.5,0,0.3891737993342843,0.013749138539119077
417,191,0,0.7636363636363637,4.230769230769231,0,0.4285714285714285,0.5714285714285714,0,,,0,1.0,0.0,0,0.5,0.5,0,0.2615584415584415,0.01397248206693147
342,24,0,0.2083333333333333,0.7916666666666666,0,0.9230769230769232,0.0769230769230769,0,0.999906528952657,9.347104734308548e-05,0,0.5,2.0,0,0.5,0.5,0,0.3737366429274173,0.016366620059522587
802,927,0,0.7123287671232876,0.2876712328767123,0,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3408675799086758,0.01570204624343781
911,448,0,0.9850746268656716,67.0,0,,,0,,,0,0.0,1.0,1,1.0,0.0,0,0.2029850746268656,0.016086093126488846
554,307,0,0.2195121951219512,0.7804878048780488,0,0.7777777777777778,0.2222222222222222,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3005420054200541,0.014928811781970643
187,598,0,0.3090909090909091,0.6909090909090909,0,0.8181818181818182,0.1818181818181818,0,0.9996460176991152,0.0003539823008849,0,1.0,0.0,0,0.5,0.5,0,0.2746162510056315,0.015434165148944669
747,7,0,0.85,6.666666666666667,0,,,0,,,0,0.0,1.0,1,0.5,0.5,0,0.3299999999999999,0.01608842960108463
548,278,0,0.3035714285714285,0.6964285714285714,0,0.5454545454545454,0.4545454545454545,0,0.9999405681683108,5.943183168905266e-05,0,1.0,0.0,0,1.0,0.0,0,0.230206691561143,0.015349429607913308
224,703,0,0.5483870967741935,2.2142857142857144,0,0.8888888888888888,0.1111111111111111,0,,,0,0.5,2.0,0,1.0,0.0,0,0.2125448028673835,0.01397248206693147
694,633,0,0.5681818181818182,2.3157894736842106,0,0.6666666666666666,0.3333333333333333,0,,,0,0.5,2.0,0,0.5,0.5,0,0.353030303030303,0.01397248206693147
941,981,0,0.5466666666666666,0.4533333333333333,0,0.8333333333333334,0.1666666666666666,0,,,0,1.0,0.0,0,0.5,0.5,0,0.224,0.014687083339619357
1059,620,0,0.027027027027027,1.0277777777777777,0,0.8181818181818182,0.1818181818181818,0,,,0,1.0,0.0,0,1.0,0.0,0,0.2309582309582309,0.0260260784251095
1160,477,0,0.3787878787878788,1.6097560975609757,0,0.8461538461538461,0.1538461538461538,0,0.9998780547290376,0.0001219452709623,0,1.0,0.0,0,1.0,0.0,0,0.1550360440658475,0.014584641385667417
1299,761,0,0.2909090909090909,0.7090909090909091,0,0.4444444444444444,0.5555555555555556,0,0.9999371345948324,6.286540516753631e-05,0,1.0,0.0,0,1.0,0.0,0,0.2529418660103265,0.016099154949423728
859,903,0,0.1666666666666666,1.2,0,0.8,0.2,0,0.9997199141069928,0.0002800858930071,0,1.0,0.0,0,1.0,0.0,0,0.2067226838452681,0.014466782080198517
679,720,0,0.59375,0.40625,0,0.875,0.125,0,0.9999789907138956,2.100928610445817e-05,0,0.0,1.0,1,0.0,1.0,1,0.5062542018572209,0.015920735518659888
375,963,0,0.2692307692307692,1.368421052631579,0,0.6153846153846154,0.3846153846153846,0,0.9998933901918976,0.0001066098081023,0,0.5,0.5,0,0.0,1.0,1,0.5230982450385435,0.015032661199464862
822,782,0,0.6226415094339622,2.65,0,0.8333333333333334,0.1666666666666666,0,0.999361747393802,0.0006382526061981,0,0.0,1.0,1,1.0,0.0,0,0.3089326819677805,0.016271021791848226
608,866,0,0.24,0.76,0,0.7,0.3,0,0.9999593677623828,4.063223761732559e-05,0,1.0,0.0,0,1.0,0.0,0,0.2120081264475234,0.01477079783208181
97,114,0,0.2222222222222222,1.2857142857142858,0,0.9333333333333332,0.0666666666666666,0,0.9998770123848528,0.0001229876151471,0,0.0,1.0,1,0.0,1.0,1,0.5689134864119183,0.015841048096201946
669,732,0,0.5384615384615384,2.1666666666666665,0,0.9,0.1,0,,,0,1.0,0.0,0,0.5,0.5,0,0.2123076923076923,0.01397248206693147
1068,440,0,0.4285714285714285,1.75,0,0.5454545454545454,0.4545454545454545,0,0.9999587650121128,4.123498788722231e-05,0,0.0,1.0,1,1.0,0.0,0,0.4052030521923826,0.014892362888805919
857,553,0,0.3214285714285714,0.6785714285714286,0,0.8,0.2,0,0.9998226378587552,0.0001773621412447,0,0.0,1.0,1,0.5,0.5,0,0.4757497581425347,0.01665308573445243
