district,sector,month,result,residence,relationship,sex,birth_year,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling,s3a_3,s3a_4,s3a_5,s3a_6,s3a_7,s3a_8,s3a_9,s3a_10,s3a_11,s3a_12,s3a_13,s3a_14,s3a_15,s3a_16_yy,s3a_16_mm,s3a_17,s3a_18,s3b_3,s3b_a,s3b_5,s3b_6,s3b_7,s3b_8,s3b_9,s3b_10,s3b_11,s3b_12,pri_sec,wages_salaries,allowences,bonus,is_employment_income,banks,bank_amount,bank_r,samurtdhi,samurtdhi_amount,samurtdh_r,finance,finance_amount,finance_r,employer,employer_amount,employer_r,lender,lender_amount,lender_r,credit_cards,credit_cards_amount,credit_cards_r,retail_shops,retail_shop_amount,retail_shops_r,pawning,pawning_amount,pawning_r,instalment_goods,instalement_amount,instalment_goods_r,other_debts,other_amount,other_debts_r,bus_halt,bus_halt_time,pre_school,pre_school_time,primery_school,primery_school_time,secondery_school,sec_school_time,hospital,hospital_time,matrenity_home,maternity_home_time,gov_dispensarz,gov_dispensary_time,private_dispensary,private_dispensary_time,maternity_clinic,maternity_clinic_time,dmo,dmo_time,mcucpc,mcucpc_time,ds_office,ds_office_time,gn_office,gn_office_time,post_office,post_office_time,bank,bank_time,agri_office,agri_office_time,is_power_lines_near,is_tel_lines_near,is_water_service_near,structure,bed_rooms,area,walls,floor,roof,ownership,drinking_water,s8_6b1_inside_outside,s8_6b2_distance,s8_6b2_premises_time,s8_6c_water_safe,s8_6d_water_sufficency,s8_6e1_water_sufficency_for_drio,s8_6e2_water_sufficency_for_bati,tioilet_use,toilet_type,s8_7c1_bowser_service,s8_7c21_hand_wash_place,s8_7c22_hand_wash_water,s8_7c23_hand_wash_soap,garbage_dumping,lite_source,cooking_fuel,is_collect_firewood,s8_11b_place,s8_11b_distance,natural_calamity,flooding,drought,land_slides,wildanimals,s8_12b5_storm,other_calamity
11,1,2,1,1,3,1,10,0-18,1,1,1,1,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,254.4943202,2013,1.0,2.0,2.0,1.0,3.41,3.0,9.57,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,1,3000000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,7.71,0.0,9.93,2.0,18.24,2.0,16.07,YES,YES,2.0,15.64,2.0,13.69,0.0,9.97,2.0,16.12,9.0,54.5,9.0,58.4,5.0,49.29,0.0,9.64,2.0,16.83,2.0,13.68,7.0,47.41,1,1,1,4,3.0,5.0,2,2,2.0,1,4.0,1.0,-0.9,-1.17,2.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,-1.0,-0.85,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,1,1,60,51-65,1,1,1,2,9.0,10.0,1.0,1.0,8323.0,49222.0,4.0,-1.0,-1.0,377.492039,1967,-1.0,-1.0,-1.0,-1.0,-0.79,-1.0,-1.24,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,75000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.21,0.0,5.77,0.0,17.07,0.0,14.26,YES,YES,3.0,19.82,3.0,23.56,0.0,16.23,3.0,22.01,10.0,31.55,8.0,19.77,6.0,21.23,0.0,9.39,0.0,15.04,0.0,15.05,8.0,23.76,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.0,-1.11,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.92,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,2,2,70,36-50,1,1,4,2,9.0,10.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1977,-1.0,-1.0,-1.0,-1.0,-0.8,-1.0,-1.05,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,4.0,2.0,4.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,14.83,0.0,5.83,0.0,14.33,0.0,13.14,YES,YES,3.0,20.03,3.0,20.26,0.0,16.41,3.0,20.39,10.0,28.34,8.0,16.34,6.0,23.46,0.0,10.91,0.0,15.07,0.0,13.35,8.0,28.74,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.03,-0.87,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.93,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,1,0,19-35,1,1,4,1,9.0,11.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,2000,3.0,-1.0,-1.0,-1.0,-0.89,-1.0,-0.99,-1.0,6.0,2016.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,100000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,14.03,0.0,5.83,0.0,13.55,0.0,17.46,YES,YES,3.0,17.28,3.0,18.46,0.0,17.22,3.0,19.53,10.0,29.22,8.0,17.99,6.0,24.59,0.0,9.49,0.0,13.65,0.0,15.98,8.0,26.11,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-0.95,-1.03,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.04,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,2,0,0-18,1,1,4,1,6.0,10.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,2002,3.0,-1.0,-1.0,-1.0,-0.91,-1.0,-0.95,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,36000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,13.95,0.0,5.41,0.0,16.36,0.0,15.69,YES,YES,3.0,17.97,3.0,18.41,0.0,15.23,3.0,20.73,10.0,30.71,8.0,18.84,6.0,24.1,0.0,9.31,0.0,14.71,0.0,14.13,8.0,26.26,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.04,-0.98,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.94,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,2,0,0-18,1,1,4,1,2.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,2005,1.0,1.0,8.0,7.0,0.0,1.0,17.3,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,22000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,16.44,0.0,5.77,0.0,14.58,0.0,16.05,YES,YES,3.0,20.37,3.0,22.11,0.0,15.31,3.0,20.18,10.0,30.79,8.0,24.87,6.0,22.75,0.0,9.36,0.0,15.51,0.0,16.0,8.0,34.12,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.0,-0.91,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.89,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,2,10,0-18,1,1,4,1,2.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,2010,1.0,1.0,4.0,3.0,0.0,1.0,16.07,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,16.79,0.0,4.86,0.0,14.86,0.0,14.4,YES,YES,3.0,20.99,3.0,21.4,0.0,13.18,3.0,18.51,10.0,27.73,8.0,23.01,6.0,25.82,0.0,8.8,0.0,16.25,0.0,15.62,8.0,36.21,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.09,-0.91,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.9,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,1,1,30,66+,1,1,1,2,9.0,15.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1934,-1.0,-1.0,-1.0,-1.0,-1.07,-1.0,-0.99,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,75000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.89,0.0,4.68,0.0,13.82,0.0,16.12,YES,YES,3.0,18.28,3.0,22.29,0.0,15.62,3.0,14.79,10.0,25.74,8.0,19.37,6.0,24.06,0.0,8.11,0.0,16.08,0.0,15.03,8.0,30.63,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.07,-0.94,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.04,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,2,2,30,66+,1,1,1,2,9.0,13.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1939,-1.0,-1.0,-1.0,-1.0,-0.93,-1.0,-0.91,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,4.0,2.0,4.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,11.72,0.0,5.1,0.0,12.57,0.0,14.63,YES,YES,3.0,17.13,3.0,23.89,0.0,15.95,3.0,18.78,10.0,31.45,8.0,17.24,6.0,21.74,0.0,11.08,0.0,14.32,0.0,16.58,8.0,29.25,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.06,-0.87,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.92,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,1,80,36-50,1,1,1,2,9.0,15.0,1.0,1.0,3313.0,64191.0,3.0,-1.0,-1.0,377.492039,1982,3.0,-1.0,-1.0,-1.0,-0.95,-1.0,-1.02,-1.0,6.0,2016.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,100000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,12.96,0.0,3.94,0.0,15.14,0.0,16.1,YES,YES,3.0,17.24,3.0,15.52,0.0,14.0,3.0,20.2,10.0,36.9,8.0,20.17,6.0,24.74,0.0,10.99,0.0,15.85,0.0,16.16,8.0,27.37,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.03,-1.0,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.95,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,2,5,2,90,19-35,1,1,1,2,9.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,377.492039,1992,3.0,-1.0,-1.0,-1.0,-1.02,-1.0,-1.07,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,36000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.15,0.0,5.05,0.0,14.3,0.0,14.04,YES,YES,3.0,21.66,3.0,16.85,0.0,13.39,3.0,19.65,10.0,28.2,8.0,17.33,6.0,26.84,0.0,8.72,0.0,14.6,0.0,17.32,8.0,39.34,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-0.79,-0.94,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.08,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,1,1,20,66+,1,1,1,2,9.0,16.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1928,-1.0,-1.0,-1.0,-1.0,-1.05,-1.0,-0.94,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,75000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,14.47,0.0,5.16,0.0,17.8,0.0,14.44,YES,YES,3.0,19.1,3.0,20.18,0.0,16.27,3.0,19.03,10.0,35.42,8.0,19.5,6.0,24.38,0.0,8.91,0.0,15.02,0.0,16.66,8.0,32.41,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-0.96,-1.12,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.81,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,2,2,40,66+,1,1,1,2,9.0,10.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.92,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,4.0,2.0,4.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,14.28,0.0,4.71,0.0,14.59,0.0,16.32,YES,YES,3.0,19.96,3.0,16.66,0.0,12.44,3.0,19.84,10.0,31.55,8.0,23.96,6.0,22.65,0.0,10.55,0.0,13.95,0.0,16.34,8.0,25.22,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.07,-1.06,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.05,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,1,1,60,51-65,1,1,1,2,9.0,7.0,1.0,1.0,7512.0,10711.0,5.0,-1.0,-1.0,377.492039,1960,-1.0,-1.0,-1.0,-1.0,-1.05,-1.0,-1.11,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,75000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.34,0.0,4.72,0.0,15.78,0.0,18.01,YES,YES,3.0,22.6,3.0,18.18,0.0,17.22,3.0,22.51,10.0,31.15,8.0,18.64,6.0,21.23,0.0,10.19,0.0,15.64,0.0,18.04,8.0,34.59,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.01,-1.15,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.91,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,2,2,60,51-65,1,1,1,2,9.0,10.0,1.0,1.0,9411.0,10711.0,6.0,-1.0,-1.0,377.492039,1963,-1.0,-1.0,-1.0,-1.0,-1.22,-1.0,-1.21,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,4.0,2.0,4.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.41,0.0,4.71,0.0,13.25,0.0,12.67,YES,YES,3.0,19.46,3.0,19.96,0.0,15.31,3.0,20.86,10.0,26.81,8.0,20.73,6.0,23.79,0.0,9.5,0.0,11.65,0.0,16.6,8.0,26.25,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.03,-1.0,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.96,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,3,1,80,19-35,1,1,1,2,9.0,13.0,1.0,1.0,3111.0,84130.0,1.0,-1.0,-1.0,377.492039,1988,3.0,-1.0,-1.0,-1.0,-0.94,-1.0,-1.07,-1.0,6.0,2016.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,100000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.83,0.0,5.07,0.0,15.67,0.0,13.73,YES,YES,3.0,19.51,3.0,16.52,0.0,15.41,3.0,20.32,10.0,29.79,8.0,19.63,6.0,24.75,0.0,9.88,0.0,14.54,0.0,16.43,8.0,31.38,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-0.99,-1.07,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.79,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,5,2,80,19-35,1,1,1,2,9.0,13.0,1.0,1.0,3111.0,84130.0,1.0,-1.0,-1.0,377.492039,1988,3.0,-1.0,-1.0,-1.0,-1.08,-1.0,-1.19,-1.0,7.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,36000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,12.35,0.0,5.59,0.0,15.76,0.0,15.73,YES,YES,3.0,16.85,3.0,23.49,0.0,13.4,3.0,21.99,10.0,33.68,8.0,21.86,6.0,25.86,0.0,9.43,0.0,16.03,0.0,16.61,8.0,25.32,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.02,-0.98,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-0.85,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,1,1,70,36-50,1,4,3,2,9.0,11.0,1.0,1.0,3313.0,10792.0,3.0,-1.0,-1.0,377.492039,1972,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,-1.02,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,75000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.08,0.0,5.69,0.0,15.44,0.0,15.67,YES,YES,3.0,20.88,3.0,18.67,0.0,13.58,3.0,18.74,10.0,24.47,8.0,18.84,6.0,22.28,0.0,11.37,0.0,15.23,0.0,15.4,8.0,32.15,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-0.9,-0.93,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.16,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,2,1,1,2,2,70,36-50,1,4,3,2,9.0,11.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,377.492039,1970,-1.0,-1.0,-1.0,-1.0,-1.08,-1.0,-1.09,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,4.0,2.0,4.0,0.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,15.13,0.0,5.39,0.0,17.19,0.0,17.17,YES,YES,3.0,14.35,3.0,18.6,0.0,14.06,3.0,19.94,10.0,34.05,8.0,20.7,6.0,26.42,0.0,8.18,0.0,12.83,0.0,18.33,8.0,28.78,1,1,1,1,2.0,5.0,2,6,3.0,1,4.0,1.0,-1.0,-1.05,8.0,2.0,12.0,12.0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,-1.0,-1.1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
