anon_index,max_attack_score,mean_attack_score,pair_count,risk_level
671,0.5062253166820163,0.5062253166820163,1,low
672,0.5100900521991173,0.5100900521991173,1,low
673,0.5073010754785233,0.5073010754785233,1,low
674,0.5082734149942163,0.5082734149942163,1,low
675,0.5063117346500635,0.5063117346500635,1,low
676,0.5418569354611874,0.5418569354611874,1,critical
677,0.5042455724694938,0.5042455724694938,1,low
678,0.5118369328215192,0.5118369328215192,1,medium
679,0.5189260367166553,0.5189260367166553,1,high
680,0.5124376163745675,0.5124376163745675,1,medium
681,0.5182597671401771,0.5182597671401771,1,high
682,0.5367202882827607,0.5367202882827607,1,critical
683,0.5052998797962843,0.5052998797962843,1,low
684,0.5380112665507729,0.5380112665507729,1,critical
685,0.5046268804256642,0.5046268804256642,1,low
686,0.5118602646921353,0.5118602646921353,1,medium
687,0.5064595454094799,0.5064595454094799,1,low
688,0.5172938178627463,0.5172938178627463,1,high
689,0.522348061082838,0.522348061082838,1,critical
690,0.518096150573491,0.518096150573491,1,high
691,0.5100855352364785,0.5100855352364785,1,low
692,0.5099017633200406,0.5099017633200406,1,low
693,0.5112186669409474,0.5112186669409474,1,medium
694,0.5157750395159314,0.5157750395159314,1,high
695,0.5047955316680147,0.5047955316680147,1,low
696,0.5097373805433206,0.5097373805433206,1,low
697,0.5222321819189263,0.5222321819189263,1,critical
698,0.534875957603155,0.534875957603155,1,critical
699,0.5068803534830201,0.5068803534830201,1,low
700,0.5097359297977068,0.5097359297977068,1,low
701,0.5153825726427551,0.5153825726427551,1,medium
702,0.5165743957378455,0.5165743957378455,1,high
703,0.5112371926280376,0.5112371926280376,1,medium
704,0.5130312366281697,0.5130312366281697,1,medium
705,0.5207953233934711,0.5207953233934711,1,high
706,0.5155591931964473,0.5155591931964473,1,medium
707,0.5135138615692493,0.5135138615692493,1,medium
708,0.5058479788381541,0.5058479788381541,1,low
709,0.5105647500883186,0.5105647500883186,1,low
710,0.5032982542537041,0.5032982542537041,1,low
711,0.5108822192935008,0.5108822192935008,1,medium
712,0.5100888082535951,0.5100888082535951,1,low
713,0.5109943533260891,0.5109943533260891,1,medium
714,0.510588382115467,0.510588382115467,1,low
715,0.5062183083221631,0.5062183083221631,1,low
716,0.5092633186868057,0.5092633186868057,1,low
717,0.5132259406589371,0.5132259406589371,1,medium
718,0.5112094479449302,0.5112094479449302,1,medium
719,0.49811859957299826,0.49811859957299826,1,low
720,0.517175525566007,0.517175525566007,1,high
721,0.5094202840935017,0.5094202840935017,1,low
722,0.5096433124955778,0.5096433124955778,1,low
723,0.5118893074521753,0.5118893074521753,1,medium
724,0.5041785631001777,0.5041785631001777,1,low
725,0.5063731654961454,0.5063731654961454,1,low
726,0.5169389288854862,0.5169389288854862,1,high
727,0.5025899138552964,0.5025899138552964,1,low
728,0.5107779913035614,0.5107779913035614,1,low
729,0.5161320446399643,0.5161320446399643,1,high
730,0.5201012801720006,0.5201012801720006,1,high
731,0.5048341849976069,0.5048341849976069,1,low
732,0.5103158795464942,0.5103158795464942,1,low
733,0.5072903222507237,0.5072903222507237,1,low
734,0.5094410042980181,0.5094410042980181,1,low
735,0.5166531989156543,0.5166531989156543,1,high
736,0.5032574565804296,0.5032574565804296,1,low
737,0.5077172804934579,0.5077172804934579,1,low
738,0.5052672491806717,0.5052672491806717,1,low
739,0.51102350565276,0.51102350565276,1,medium
740,0.5112010416653444,0.5112010416653444,1,medium
741,0.5057476493201967,0.5057476493201967,1,low
742,0.516695884205288,0.516695884205288,1,high
743,0.5141194354538517,0.5141194354538517,1,medium
744,0.5097996940045467,0.5097996940045467,1,low
745,0.5052883598883686,0.5052883598883686,1,low
746,0.5148763185418079,0.5148763185418079,1,medium
747,0.5080342410293822,0.5080342410293822,1,low
748,0.5126778875550806,0.5126778875550806,1,medium
749,0.5037001878973212,0.5037001878973212,1,low
750,0.5120354911457089,0.5120354911457089,1,medium
751,0.5108954378962901,0.5108954378962901,1,medium
752,0.5123521769782774,0.5123521769782774,1,medium
753,0.5116150237587331,0.5116150237587331,1,medium
754,0.5124376163745675,0.5124376163745675,1,medium
755,0.5141795674778732,0.5141795674778732,1,medium
756,0.5069074008070865,0.5069074008070865,1,low
757,0.5098098451596762,0.5098098451596762,1,low
758,0.5194570548801654,0.5194570548801654,1,high
759,0.5067728981652494,0.5067728981652494,1,low
760,0.509041973789917,0.509041973789917,1,low
761,0.5065920051072849,0.5065920051072849,1,low
762,0.5196208689170969,0.5196208689170969,1,high
763,0.5109811968736246,0.5109811968736246,1,medium
764,0.5028599477102746,0.5028599477102746,1,low
765,0.5144362259215216,0.5144362259215216,1,medium
766,0.5082655264876967,0.5082655264876967,1,low
767,0.5109912125379946,0.5109912125379946,1,medium
768,0.5153225741502728,0.5153225741502728,1,medium
769,0.5104697821819423,0.5104697821819423,1,low
770,0.5121386061146757,0.5121386061146757,1,medium
771,0.5012945903792717,0.5012945903792717,1,low
772,0.5028733215515021,0.5028733215515021,1,low
773,0.5064431405023674,0.5064431405023674,1,low
774,0.5105712529964128,0.5105712529964128,1,low
775,0.5136973816388374,0.5136973816388374,1,medium
776,0.513931952681972,0.513931952681972,1,medium
777,0.5046232327364745,0.5046232327364745,1,low
778,0.5120127778806189,0.5120127778806189,1,medium
779,0.5100943604449791,0.5100943604449791,1,low
780,0.5103360384382382,0.5103360384382382,1,low
781,0.5221444863162111,0.5221444863162111,1,critical
782,0.5135608032555274,0.5135608032555274,1,medium
783,0.5055168940282359,0.5055168940282359,1,low
784,0.509664487473171,0.509664487473171,1,low
785,0.5124376163745675,0.5124376163745675,1,medium
786,0.517026911836796,0.517026911836796,1,high
787,0.5106684272064447,0.5106684272064447,1,low
788,0.5169017996652238,0.5169017996652238,1,high
789,0.5124376163745675,0.5124376163745675,1,medium
790,0.5094241550710877,0.5094241550710877,1,low
791,0.5109166399671142,0.5109166399671142,1,medium
792,0.516107277985887,0.516107277985887,1,high
793,0.5149884581966702,0.5149884581966702,1,medium
794,0.4998181415379213,0.4998181415379213,1,low
795,0.5091194423326094,0.5091194423326094,1,low
796,0.5154355803307986,0.5154355803307986,1,medium
797,0.4976508105844413,0.4976508105844413,1,low
798,0.513026164011518,0.513026164011518,1,medium
799,0.5115517554774622,0.5115517554774622,1,medium
800,0.5185432951909692,0.5185432951909692,1,high
801,0.5037114578607812,0.5037114578607812,1,low
802,0.50986619922189,0.50986619922189,1,low
803,0.5160558702604224,0.5160558702604224,1,high
804,0.5082238081609621,0.5082238081609621,1,low
805,0.5096255560765434,0.5096255560765434,1,low
806,0.5129299486422227,0.5129299486422227,1,medium
807,0.5160728905453073,0.5160728905453073,1,high
808,0.5087313909288455,0.5087313909288455,1,low
809,0.5146266434460345,0.5146266434460345,1,medium
810,0.500387012573403,0.500387012573403,1,low
811,0.5144680737428948,0.5144680737428948,1,medium
812,0.5135752906072103,0.5135752906072103,1,medium
813,0.5050757080232959,0.5050757080232959,1,low
814,0.508930565654165,0.508930565654165,1,low
815,0.517222763308764,0.517222763308764,1,high
816,0.5186165523321741,0.5186165523321741,1,high
817,0.5055335064433387,0.5055335064433387,1,low
818,0.5088226184340504,0.5088226184340504,1,low
819,0.5203954925337003,0.5203954925337003,1,high
820,0.5115790506903358,0.5115790506903358,1,medium
821,0.5057605843983696,0.5057605843983696,1,low
822,0.5182706362263898,0.5182706362263898,1,high
823,0.5142110132207288,0.5142110132207288,1,medium
824,0.5143409163744682,0.5143409163744682,1,medium
825,0.5089571601610497,0.5089571601610497,1,low
826,0.5019012690977037,0.5019012690977037,1,low
827,0.5120184171666834,0.5120184171666834,1,medium
828,0.508054254285227,0.508054254285227,1,low
829,0.5060717790209507,0.5060717790209507,1,low
830,0.5339475613322088,0.5339475613322088,1,critical
831,0.5129088144792019,0.5129088144792019,1,medium
832,0.5097320801712074,0.5097320801712074,1,low
833,0.5125740163312726,0.5125740163312726,1,medium
834,0.5041216831996697,0.5041216831996697,1,low
835,0.5131208899646922,0.5131208899646922,1,medium
836,0.5076038750864763,0.5076038750864763,1,low
837,0.5118147721056824,0.5118147721056824,1,medium
838,0.5048217068802698,0.5048217068802698,1,low
839,0.5173524928832559,0.5173524928832559,1,high
840,0.49879939537647394,0.49879939537647394,1,low
841,0.5166876710084716,0.5166876710084716,1,high
842,0.506214929345696,0.506214929345696,1,low
843,0.5073409338716702,0.5073409338716702,1,low
844,0.520638996796101,0.520638996796101,1,high
845,0.5152263828498688,0.5152263828498688,1,medium
846,0.5032313232118125,0.5032313232118125,1,low
847,0.5050328690239846,0.5050328690239846,1,low
848,0.5050590013265644,0.5050590013265644,1,low
849,0.5166696188574823,0.5166696188574823,1,high
850,0.5057113715835365,0.5057113715835365,1,low
851,0.5009814766383203,0.5009814766383203,1,low
852,0.5122441931440797,0.5122441931440797,1,medium
853,0.5240505636989554,0.5240505636989554,1,critical
854,0.5166597062977457,0.5166597062977457,1,high
855,0.5154983489468262,0.5154983489468262,1,medium
856,0.5091893497974375,0.5091893497974375,1,low
857,0.5377534728806297,0.5377534728806297,1,critical
858,0.5060119643972772,0.5060119643972772,1,low
859,0.5081441097087113,0.5081441097087113,1,low
860,0.5032554777672306,0.5032554777672306,1,low
861,0.5151781745602184,0.5151781745602184,1,medium
862,0.520648331534247,0.520648331534247,1,high
863,0.5126289220021428,0.5126289220021428,1,medium
864,0.5057747375952477,0.5057747375952477,1,low
865,0.5167312639402528,0.5167312639402528,1,high
866,0.5113939274429351,0.5113939274429351,1,medium
867,0.5089460451489495,0.5089460451489495,1,low
868,0.504156258588844,0.504156258588844,1,low
869,0.5097087686684357,0.5097087686684357,1,low
870,0.5042877908191766,0.5042877908191766,1,low
871,0.5124376163745675,0.5124376163745675,1,medium
872,0.5375064600345771,0.5375064600345771,1,critical
873,0.5093110569165392,0.5093110569165392,1,low
874,0.5114027021718234,0.5114027021718234,1,medium
875,0.5086393688956606,0.5086393688956606,1,low
876,0.5130002327660779,0.5130002327660779,1,medium
877,0.5025339896792361,0.5025339896792361,1,low
878,0.5026362926301039,0.5026362926301039,1,low
879,0.5103174244929928,0.5103174244929928,1,low
880,0.510940548758984,0.510940548758984,1,medium
881,0.5324399467053412,0.5324399467053412,1,critical
882,0.514056295012101,0.514056295012101,1,medium
883,0.5134695596117931,0.5134695596117931,1,medium
884,0.5178488507898927,0.5178488507898927,1,high
885,0.5055677193774452,0.5055677193774452,1,low
886,0.503828810233093,0.503828810233093,1,low
887,0.5082167314401514,0.5082167314401514,1,low
888,0.5108068987764317,0.5108068987764317,1,low
889,0.5121326593490929,0.5121326593490929,1,medium
890,0.5124376163745675,0.5124376163745675,1,medium
891,0.503931001588463,0.503931001588463,1,low
892,0.5224306746217023,0.5224306746217023,1,critical
893,0.5143778924277239,0.5143778924277239,1,medium
894,0.5155343500704759,0.5155343500704759,1,medium
895,0.5150805217738219,0.5150805217738219,1,medium
896,0.5066450119542498,0.5066450119542498,1,low
897,0.5110060585961325,0.5110060585961325,1,medium
898,0.5116752550104676,0.5116752550104676,1,medium
899,0.501852813415074,0.501852813415074,1,low
900,0.5185132701672422,0.5185132701672422,1,high
901,0.514579836339074,0.514579836339074,1,medium
902,0.5391863101389295,0.5391863101389295,1,critical
903,0.5069452017735337,0.5069452017735337,1,low
904,0.5154432308861443,0.5154432308861443,1,medium
905,0.5030471825452427,0.5030471825452427,1,low
906,0.510464227738895,0.510464227738895,1,low
907,0.5072973618820519,0.5072973618820519,1,low
908,0.5101339079961137,0.5101339079961137,1,low
909,0.5372577233347214,0.5372577233347214,1,critical
910,0.5232452466924005,0.5232452466924005,1,critical
911,0.5187280729470353,0.5187280729470353,1,high
912,0.5214415774123665,0.5214415774123665,1,critical
913,0.5123961490119663,0.5123961490119663,1,medium
914,0.5098446137482272,0.5098446137482272,1,low
915,0.5146199126678409,0.5146199126678409,1,medium
916,0.5153040887514101,0.5153040887514101,1,medium
917,0.5194342783895521,0.5194342783895521,1,high
918,0.5067909724266701,0.5067909724266701,1,low
919,0.5113382104341363,0.5113382104341363,1,medium
920,0.5029881404945726,0.5029881404945726,1,low
921,0.5089668856195918,0.5089668856195918,1,low
922,0.51132323691085,0.51132323691085,1,medium
923,0.5151731163555889,0.5151731163555889,1,medium
924,0.5124376163745675,0.5124376163745675,1,medium
925,0.5129878253594847,0.5129878253594847,1,medium
926,0.5128322998829743,0.5128322998829743,1,medium
927,0.5121255181096696,0.5121255181096696,1,medium
928,0.5054952100484283,0.5054952100484283,1,low
929,0.5128432575129569,0.5128432575129569,1,medium
930,0.5124376163745675,0.5124376163745675,1,medium
931,0.5147719555821414,0.5147719555821414,1,medium
932,0.5020722162399566,0.5020722162399566,1,low
933,0.5093653419789503,0.5093653419789503,1,low
934,0.5156809573806118,0.5156809573806118,1,high
935,0.5046540066709108,0.5046540066709108,1,low
936,0.5140684675179991,0.5140684675179991,1,medium
937,0.5147581285188251,0.5147581285188251,1,medium
938,0.5056191431320732,0.5056191431320732,1,low
939,0.5037866599975745,0.5037866599975745,1,low
940,0.5140077441549362,0.5140077441549362,1,medium
941,0.5077986630140953,0.5077986630140953,1,low
942,0.5080425556861027,0.5080425556861027,1,low
943,0.5137997287682826,0.5137997287682826,1,medium
944,0.5153698538346645,0.5153698538346645,1,medium
945,0.5170130197938828,0.5170130197938828,1,high
946,0.5098798179147762,0.5098798179147762,1,low
947,0.5108245280720077,0.5108245280720077,1,medium
948,0.5199956483077229,0.5199956483077229,1,high
949,0.5194014376425783,0.5194014376425783,1,high
950,0.5124376163745675,0.5124376163745675,1,medium
951,0.5073305280087479,0.5073305280087479,1,low
952,0.508659768956337,0.508659768956337,1,low
953,0.5102046472756148,0.5102046472756148,1,low
954,0.5100797065531019,0.5100797065531019,1,low
955,0.5124376163745675,0.5124376163745675,1,medium
956,0.5049979297077739,0.5049979297077739,1,low
957,0.5116488325455463,0.5116488325455463,1,medium
958,0.5074881405262698,0.5074881405262698,1,low
959,0.5104555139286325,0.5104555139286325,1,low
960,0.5111235249005719,0.5111235249005719,1,medium
961,0.5165206867911866,0.5165206867911866,1,high
962,0.5123625549765111,0.5123625549765111,1,medium
963,0.5118801250742898,0.5118801250742898,1,medium
964,0.503465582910548,0.503465582910548,1,low
965,0.5010466084941972,0.5010466084941972,1,low
966,0.509573070550575,0.509573070550575,1,low
967,0.5124376163745675,0.5124376163745675,1,medium
968,0.5135425156919456,0.5135425156919456,1,medium
969,0.5069098688983834,0.5069098688983834,1,low
970,0.5098526323037481,0.5098526323037481,1,low
971,0.4956333634210102,0.4956333634210102,1,low
972,0.5213894077060087,0.5213894077060087,1,critical
973,0.5126482248124147,0.5126482248124147,1,medium
974,0.5100496752790027,0.5100496752790027,1,low
975,0.5044754509450516,0.5044754509450516,1,low
976,0.5157515959204906,0.5157515959204906,1,high
977,0.5133515613686028,0.5133515613686028,1,medium
978,0.5087106572654582,0.5087106572654582,1,low
979,0.5009774864237436,0.5009774864237436,1,low
980,0.5071762053751993,0.5071762053751993,1,low
981,0.5097552534840158,0.5097552534840158,1,low
982,0.5100295616120677,0.5100295616120677,1,low
983,0.5030437507220498,0.5030437507220498,1,low
984,0.5097732915480478,0.5097732915480478,1,low
985,0.5082734149942163,0.5082734149942163,1,low
986,0.5183705623497509,0.5183705623497509,1,high
987,0.5062422060624551,0.5062422060624551,1,low
988,0.5129463134797355,0.5129463134797355,1,medium
989,0.5174792578881632,0.5174792578881632,1,high
990,0.5146708185367198,0.5146708185367198,1,medium
991,0.5063248126861856,0.5063248126861856,1,low
992,0.5124376163745675,0.5124376163745675,1,medium
993,0.5124784267293467,0.5124784267293467,1,medium
994,0.5130549313788103,0.5130549313788103,1,medium
995,0.5082513295089085,0.5082513295089085,1,low
996,0.5062604725341112,0.5062604725341112,1,low
997,0.5124376163745675,0.5124376163745675,1,medium
998,0.5037283536990168,0.5037283536990168,1,low
999,0.5124376163745675,0.5124376163745675,1,medium
1000,0.4927022768501106,0.4927022768501106,1,low
1001,0.5070812602554269,0.5070812602554269,1,low
1002,0.5171231684379866,0.5171231684379866,1,high
1003,0.510313160686472,0.510313160686472,1,low
1004,0.5073444768309141,0.5073444768309141,1,low
1005,0.5144267699948528,0.5144267699948528,1,medium
1006,0.5083728720890615,0.5083728720890615,1,low
1007,0.5070732287807699,0.5070732287807699,1,low
1008,0.5040964480136985,0.5040964480136985,1,low
1009,0.5102438071079362,0.5102438071079362,1,low
1010,0.5124544195833355,0.5124544195833355,1,medium
1011,0.5066131499894245,0.5066131499894245,1,low
1012,0.5197337405347909,0.5197337405347909,1,high
1013,0.5080881668006947,0.5080881668006947,1,low
1014,0.5035829202686831,0.5035829202686831,1,low
1015,0.5082056599036219,0.5082056599036219,1,low
1016,0.5061908147652099,0.5061908147652099,1,low
1017,0.5068814882031344,0.5068814882031344,1,low
1018,0.510863740301648,0.510863740301648,1,medium
1019,0.5088943243809584,0.5088943243809584,1,low
1020,0.5215487873914673,0.5215487873914673,1,critical
1021,0.5085153408211623,0.5085153408211623,1,low
1022,0.5102965329458554,0.5102965329458554,1,low
1023,0.5172426368250933,0.5172426368250933,1,high
1024,0.5067847148220361,0.5067847148220361,1,low
1025,0.519058905479784,0.519058905479784,1,high
1026,0.5125836919233341,0.5125836919233341,1,medium
1027,0.51881375002216,0.51881375002216,1,high
1028,0.5126397096606777,0.5126397096606777,1,medium
1029,0.5092004473975057,0.5092004473975057,1,low
1030,0.5110330893349652,0.5110330893349652,1,medium
1031,0.5128922775667443,0.5128922775667443,1,medium
1032,0.51576704021045,0.51576704021045,1,high
1033,0.517253123204945,0.517253123204945,1,high
1034,0.5384948353391112,0.5384948353391112,1,critical
1035,0.5063076628728905,0.5063076628728905,1,low
1036,0.5187595325379558,0.5187595325379558,1,high
1037,0.5049542487214539,0.5049542487214539,1,low
1038,0.5071243401524961,0.5071243401524961,1,low
1039,0.5116749376704641,0.5116749376704641,1,medium
1040,0.5096869824550166,0.5096869824550166,1,low
1041,0.5082810266124628,0.5082810266124628,1,low
1042,0.5250053610365342,0.5250053610365342,1,critical
1043,0.5067946528475571,0.5067946528475571,1,low
1044,0.5148007376941083,0.5148007376941083,1,medium
1045,0.5101317739221418,0.5101317739221418,1,low
1046,0.522135747583908,0.522135747583908,1,critical
1047,0.5124376163745675,0.5124376163745675,1,medium
1048,0.5057747375952477,0.5057747375952477,1,low
1049,0.5170543299229654,0.5170543299229654,1,high
1050,0.5100763824005706,0.5100763824005706,1,low
1051,0.5071313917821558,0.5071313917821558,1,low
1052,0.5034573876771188,0.5034573876771188,1,low
1053,0.5106889448398677,0.5106889448398677,1,low
1054,0.49653658955712415,0.49653658955712415,1,low
1055,0.5136973816388374,0.5136973816388374,1,medium
1056,0.5132313439821097,0.5132313439821097,1,medium
1057,0.5184718031970011,0.5184718031970011,1,high
1058,0.5091572264619276,0.5091572264619276,1,low
1059,0.5139149211043761,0.5139149211043761,1,medium
1060,0.5203689400728643,0.5203689400728643,1,high
1061,0.5084998013410496,0.5084998013410496,1,low
1062,0.5136685144871984,0.5136685144871984,1,medium
1063,0.5078154308424635,0.5078154308424635,1,low
1064,0.5151081255931994,0.5151081255931994,1,medium
1065,0.517853295354468,0.517853295354468,1,high
1066,0.508897976731954,0.508897976731954,1,low
1067,0.5057001550656531,0.5057001550656531,1,low
1068,0.5075682532625666,0.5075682532625666,1,low
1069,0.5115537790527199,0.5115537790527199,1,medium
1070,0.518044005835109,0.518044005835109,1,high
1071,0.5118493071876471,0.5118493071876471,1,medium
1072,0.5089215113389133,0.5089215113389133,1,low
1073,0.5181484773011894,0.5181484773011894,1,high
1074,0.5093324223223411,0.5093324223223411,1,low
1075,0.5046158968560133,0.5046158968560133,1,low
1076,0.5043413179924011,0.5043413179924011,1,low
1077,0.5125766205286114,0.5125766205286114,1,medium
1078,0.5124376163745675,0.5124376163745675,1,medium
1079,0.5087392259889479,0.5087392259889479,1,low
1080,0.5084926126194396,0.5084926126194396,1,low
1081,0.5033600609441754,0.5033600609441754,1,low
1082,0.5068795063153696,0.5068795063153696,1,low
1083,0.5260868672719675,0.5260868672719675,1,critical
1084,0.5193695907423693,0.5193695907423693,1,high
1085,0.5145497391333543,0.5145497391333543,1,medium
1086,0.509407585390498,0.509407585390498,1,low
1087,0.5146577648459667,0.5146577648459667,1,medium
1088,0.5189704117065687,0.5189704117065687,1,high
1089,0.4927022768501106,0.4927022768501106,1,low
1090,0.5092083473641167,0.5092083473641167,1,low
1091,0.5183174575182551,0.5183174575182551,1,high
1092,0.5105510838287277,0.5105510838287277,1,low
1093,0.5111062328450311,0.5111062328450311,1,medium
1094,0.5029573870165103,0.5029573870165103,1,low
1095,0.5127018129950037,0.5127018129950037,1,medium
1096,0.5016307797147891,0.5016307797147891,1,low
1097,0.512797267881863,0.512797267881863,1,medium
1098,0.5098419268389635,0.5098419268389635,1,low
1099,0.5123473812626992,0.5123473812626992,1,medium
1100,0.514475878129261,0.514475878129261,1,medium
1101,0.5102980597201722,0.5102980597201722,1,low
1102,0.504601076881837,0.504601076881837,1,low
1103,0.5094565178669926,0.5094565178669926,1,low
1104,0.5096164443292271,0.5096164443292271,1,low
1105,0.5212526268285654,0.5212526268285654,1,critical
1106,0.50500844496554,0.50500844496554,1,low
1107,0.5181698119373995,0.5181698119373995,1,high
1108,0.5094372508898136,0.5094372508898136,1,low
1109,0.5143996869194937,0.5143996869194937,1,medium
1110,0.5118083693812694,0.5118083693812694,1,medium
