aux_index,anon_index,label,top_feature,top_feature_shap_value,shap__age_diff,shap__age_ratio,shap__age_close,shap__education_diff,shap__education_ratio,shap__education_close,shap__industry_diff,shap__industry_ratio,shap__industry_close,shap__marital_status_diff,shap__marital_status_ratio,shap__marital_status_close,shap__sex_diff,shap__sex_ratio,shap__sex_close,shap__overall_similarity
972,272,0,overall_similarity,-4.522847261329448,-0.6405286145432423,0.08489371901158221,0.0001133787415694989,-0.050650798532947516,-0.023000526223251543,-0.08790962379353226,-0.053247723340137554,-0.07165960441514052,0.0,0.001046539563374665,0.0010409403364665037,0.00040619848363122944,0.000543004557372202,-0.0011404548213696036,-0.0031506607340386706,-4.522847261329448
11,338,0,overall_similarity,-4.472830413617688,-0.14195583476306195,0.09648278653856932,0.0001133787415694989,-0.06477319887868467,-0.010886271052581269,-0.08148520680658991,0.14990774139655955,-0.040372703653563845,0.0,-0.08476970463334782,-0.08364383479260433,-0.03389985848101213,0.000543004557372202,-0.0011404548213696036,-0.0031506607340386706,-4.472830413617688
554,307,0,overall_similarity,-4.236731933524825,-0.6324556102428595,-0.24289746215081948,0.0001133787415694989,-0.050796163510402205,-0.022726002859227757,-0.08632932019631855,-0.06593076868272153,-0.07207962493387546,0.0,-0.05381508990917047,-0.05329879923969861,-0.02151638802746435,-0.0026164484648904455,-0.0011355809383801732,-0.0031506607340386706,-4.236731933524825
1084,58,0,overall_similarity,-4.616985359225861,-0.5707628035035512,0.15151261005554897,0.0001133787415694989,-0.015489373915455415,0.005529170632697246,-0.09054506182293545,-0.04316339056633969,-0.07165960441514052,0.0,0.001046539563374665,0.0010409403364665037,0.00040619848363122944,0.000737406443292157,0.000503826267159556,0.0010062776153533868,-4.616985359225861
181,722,1,overall_similarity,4.631366127106341,0.8691541446248814,0.4199364474219353,-4.189566513077307e-05,-0.019948746771073243,0.008656109961238423,-0.07496590706069114,-0.07226113956861323,-0.03161400858697574,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,4.631366127106341
451,733,1,overall_similarity,4.6109597106443685,0.8279956123843012,0.4311564372511961,-4.189566513077307e-05,-0.023506517867670253,0.002128605683446289,-0.07475718304960938,0.40146305109710084,-0.00891574890142172,0.0,0.0030923126683239425,0.0030246522175620062,0.0010051032046111419,0.00073761826103125,0.000506062447572974,0.023712599168992692,4.6109597106443685
101,706,1,overall_similarity,3.743357907586118,1.390948370822294,0.2972698298988627,-4.189566513077307e-05,-0.05896185798122243,-0.01959970958768008,-0.07452608275673221,0.07893626741354497,-0.03381871083482666,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.743357907586118
209,297,1,overall_similarity,3.6500826413302776,0.883127602864073,0.22583093696661075,0.00011488315767447816,-0.08889342599204247,-0.01959970958768008,-0.07642949765925185,-0.08084353330513921,-0.06510561159640335,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,3.6500826413302776
503,393,1,overall_similarity,4.800964796344831,-0.20297677010531326,0.24020294170119696,0.00011318449555936785,-0.015983276396619676,0.008700352503008046,-0.08393627917140242,0.001458048207506708,0.21330867725361202,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,4.800964796344831
547,852,0,overall_similarity,-4.617344562307357,-0.6092643271437979,0.08613989995156636,0.0001133787415694989,-0.01561938720835416,0.005529170632697246,-0.08632932019631855,-0.053247723340137554,-0.07165960441514052,0.0,0.001046539563374665,0.0010409403364665037,0.00040619848363122944,-0.0026164484648904455,-0.0011355809383801732,-0.0031506607340386706,-4.617344562307357
134,68,1,overall_similarity,3.515907505107871,-0.7294830841386057,0.46775466344986066,0.00011318449555936785,0.12692328142467865,-0.044800254213267984,0.8471708734960856,-0.043651114553874285,-0.030962358662842755,0.0,0.0030923126683239425,0.0031084715576075827,0.0011778440933651873,0.0033422135047261148,0.0016683749185570102,0.001945310054827365,3.515907505107871
220,13,1,overall_similarity,3.743357907586118,1.390948370822294,0.2972698298988627,-4.189566513077307e-05,-0.05896185798122243,-0.01959970958768008,-0.07452608275673221,0.07893626741354497,-0.03381871083482666,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.743357907586118
878,999,0,overall_similarity,-4.520506438031507,-0.6464021429148706,0.08694959146471576,0.0001133787415694989,-0.0899825912718312,-0.02696257590816821,-0.08790962379353226,-0.05334913276416972,-0.07165960441514052,0.0,0.001046539563374665,0.0010409403364665037,0.00040619848363122944,0.000543004557372202,-0.0011404548213696036,-0.0031506607340386706,-4.520506438031507
