pair_index,label,orig_id,anon_id,age_match,education_match,industry_match,marital_status_match,sex_match,overall_similarity,euclidean_distance,manhattan_distance,cosine_similarity,industry_diff,industry_equal,education_diff,education_equal
898,1,898.0,898.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,0,,,0,0.0,0.0,0,0,0.0,97006.0,97006.0,0.0,0.0,0.0,0.0,0.0
607,1,607.0,607.0,0,0.0,0.0,0,0,0.0,43301.0,43301.0,0.0,0.0,0.0,0.0,0.0
292,1,292.0,292.0,0,0.0,0.0,0,0,0.0,1411.0,1411.0,0.0,0.0,0.0,0.0,0.0
1045,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
216,1,216.0,216.0,0,0.0,0.0,0,0,0.0,86203.0,86203.0,0.0,0.0,0.0,0.0,0.0
1462,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,176.0,176.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,1,7.0,7.0,0,0.0,0.0,0,0,0.0,49222.00101580593,49232.0,0.0,0.0,0.0,0.0,0.0
1778,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,0,,,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1,240.0,240.0,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1452,0,,,0,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
248,1,248.0,248.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1,303.0,303.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,1,529.0,529.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
