pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal,attack_score
138,1,138.0,138.0,2.23606797749979,3.0,0.9962713411232664,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9671850651566573
139,1,139.0,139.0,1.4142135623730951,2.0,0.997213337751108,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.964835271212432
140,1,140.0,140.0,8.306623862918075,11.0,0.970490723608115,8.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351263715881089
141,1,141.0,141.0,30000.00008333333,30003.0,0.9999999988052368,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,30000.0,0.0,0.0,0.0,0.0,0.9582347161332151
142,1,142.0,142.0,10.04987562112089,11.0,0.611052381486151,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8316876338518605
143,1,143.0,143.0,47114.00153882071,47127.0,-0.3780045745705438,12.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47114.0,0.0,0.0,0.0,0.0,0.9676230200791381
144,1,144.0,144.0,1.4142135623730951,2.0,0.9953413992085698,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9504652420596118
145,1,145.0,145.0,46308.00038870174,46314.0,-0.1887496099436663,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,46308.0,0.0,0.0,0.0,0.0,0.9660872073225534
146,1,146.0,146.0,5.0990195135927845,6.0,0.998024103977462,5.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9523919206120667
147,1,147.0,147.0,4.0,4.0,0.9961017296304552,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9315752165638734
148,1,148.0,148.0,47114.00028653904,47121.0,-0.1793994376958727,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47114.0,0.0,0.0,0.0,0.0,0.969155023359789
149,1,149.0,149.0,3.1622776601683795,4.0,0.97190864488087,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9585114788742216
150,1,150.0,150.0,2.23606797749979,3.0,0.986529157638674,0.0,1.0,2.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9679525628650598
151,1,151.0,151.0,3.0,3.0,0.9993432334096516,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.10678198882670707
152,1,152.0,152.0,1.4142135623730951,2.0,0.8333333333333334,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9436551584056941
153,1,153.0,153.0,7.14142842854285,9.0,0.952033109297414,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9680756817379984
154,1,154.0,154.0,2.23606797749979,3.0,0.9886404979301742,1.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9632499297234581
155,1,155.0,155.0,15.1657508881031,18.0,0.99999993974801,15.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.861195319446607
156,1,156.0,156.0,3.1622776601683795,4.0,0.9920930482734592,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9637094975613851
157,1,157.0,157.0,14102.000141823852,14104.0,-0.0747994698385154,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14102.0,0.0,0.0,0.0,0.0,0.9413873311522144
158,1,158.0,158.0,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
159,1,159.0,159.0,3.3166247903554,5.0,0.9670913609804876,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689029793564418
160,1,160.0,160.0,5.0,5.0,0.9715365547505715,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8033221522935029
161,1,161.0,161.0,4.58257569495584,7.0,0.8427009716003845,4.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950137166377913
162,1,162.0,162.0,69102.00036178403,69110.0,-0.18880993676276,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,69102.0,0.0,0.0,0.0,0.0,0.9685311528902615
163,1,163.0,163.0,43212.00019670462,43217.0,-0.1167648657324273,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43212.0,0.0,0.0,0.0,0.0,0.969168978694821
164,1,164.0,164.0,96095.00003121913,96099.0,-0.1089919940648136,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,96095.0,0.0,0.0,0.0,0.0,0.9399722984795781
165,1,165.0,165.0,64911.00000770285,64912.0,-0.0822778437659335,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,64911.0,0.0,0.0,0.0,0.0,0.966778933901157
166,1,166.0,166.0,1.0,1.0,0.9960562316045518,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9356953120859269
167,1,167.0,167.0,6.4031242374328485,9.0,0.3042903097250923,6.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295600974533823
168,1,168.0,168.0,65121.00013052625,65126.0,-0.1052101540034586,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,65121.0,0.0,0.0,0.0,0.0,0.969168978694821
169,1,169.0,169.0,9.1104335791443,11.0,0.9921221397784366,9.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378611884661989
170,1,170.0,170.0,7.14142842854285,9.0,0.9331389496316868,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681049748814478
171,1,171.0,171.0,1.7320508075688772,3.0,0.9891004919611718,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689212155775037
172,1,172.0,172.0,4.242640687119285,6.0,0.9927445557307566,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689202893220218
173,1,173.0,173.0,49223.0000203157,49225.0,-0.0955568980110974,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0,0.9689896431019059
174,1,174.0,174.0,1.0,1.0,0.999795980820074,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9200670512388059
175,1,175.0,175.0,4.242640687119285,6.0,0.9982968274588392,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685722602816492
176,1,176.0,176.0,5.196152422706632,7.0,0.9739145163179628,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690232585327507
177,1,177.0,177.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
178,1,178.0,178.0,49223.00006094712,49227.0,-0.0753671367705903,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,49223.0,0.0,0.0,0.0,0.0,0.9690318658185877
179,1,179.0,179.0,12.16552506059644,14.0,0.4100565260876023,12.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8852898787703131
180,1,180.0,180.0,2.0,2.0,0.9978443605023736,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29468981550431533
181,1,181.0,181.0,5.0990195135927845,6.0,0.995403900013586,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9669411289466464
182,1,182.0,182.0,10.0,10.0,0.1400280084028009,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.853647714808905
183,1,183.0,183.0,6.324555320336759,8.0,0.8339503888294594,6.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8813714239176148
184,1,184.0,184.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
185,1,185.0,185.0,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
186,1,186.0,186.0,1.4142135623730951,2.0,0.9944006848884333,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9685598064258606
187,1,187.0,187.0,3.0,3.0,0.9621404708847278,0.0,1.0,3.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8864192859297416
188,1,188.0,188.0,49222.00066027386,49231.0,-0.1712511967871695,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49222.0,0.0,0.0,0.0,0.0,0.9686512625717517
189,1,189.0,189.0,10.04987562112089,11.0,0.9039863291515964,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.939710884388194
190,1,190.0,190.0,12.083045973594572,14.0,0.526136791501647,12.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8219179261852915
191,1,191.0,191.0,1.7320508075688772,3.0,0.9946368807782032,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9687771838751962
192,1,192.0,192.0,8.06225774829855,9.0,0.9743412473512648,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9648954472057988
193,1,193.0,193.0,9.055385138137416,10.0,0.7513913622228603,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9264749147269368
194,1,194.0,194.0,80202.00001246852,80204.0,-0.0754298336351433,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,80202.0,0.0,0.0,0.0,0.0,0.9686647459133924
195,1,195.0,195.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
196,1,196.0,196.0,6.4031242374328485,9.0,0.3042903097250923,6.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295600974533823
197,1,197.0,197.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
198,1,198.0,198.0,8.0,8.0,0.986040754703977,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9443477356346358
199,1,199.0,199.0,16903.000029580548,16904.0,0.9999999885132552,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16903.0,0.0,0.0,0.0,0.0,0.12103307282210977
200,1,200.0,200.0,1.4142135623730951,2.0,0.9961164901835045,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9603818172519375
201,1,201.0,201.0,6188.0001616031,6190.0,0.9999999978478544,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,6188.0,0.0,0.0,0.0,0.0,0.6312445250276045
202,1,202.0,202.0,74202.00003369182,74205.0,-0.0956199796737293,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,74202.0,0.0,0.0,0.0,0.0,0.9684407190577425
203,1,203.0,203.0,37107.00024254184,37113.0,0.9999999975317548,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,37107.0,0.0,0.0,0.0,0.0,0.9687759777411126
204,1,204.0,204.0,24101.00002074603,24102.0,-0.0819755140724998,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,24101.0,0.0,0.0,0.0,0.0,0.9538423052790472
205,1,205.0,205.0,84121.00002377528,84123.0,-0.0747722892414701,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,84121.0,0.0,0.0,0.0,0.0,0.9675050227917071
206,1,206.0,206.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
207,1,207.0,207.0,65111.00003071678,65113.0,-0.0885339462167082,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,65111.0,0.0,0.0,0.0,0.0,0.9674672122026609
208,1,208.0,208.0,84231.00002374423,84233.0,-0.0875485697322184,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,84231.0,0.0,0.0,0.0,0.0,0.9676175273802965
209,1,209.0,209.0,1.0,1.0,0.9486832980505138,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9488007076930405
210,1,210.0,210.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
211,1,211.0,211.0,4.47213595499958,6.0,0.943345117777525,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9595621242972433
212,1,212.0,212.0,47969.00017719778,47974.0,0.99999989438635,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47969.0,0.0,0.0,0.0,0.0,0.9659402911934505
213,1,213.0,213.0,3.3166247903554,5.0,0.997059336102278,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688293706188658
214,1,214.0,214.0,5.0990195135927845,6.0,0.944911182523068,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9640476461309607
215,1,215.0,215.0,11.0,11.0,0.8741467574762478,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9556407948251477
216,1,216.0,216.0,30101.000033221488,30103.0,0.9999999967027692,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,30101.0,0.0,0.0,0.0,0.0,0.9516811966219724
217,1,217.0,217.0,14000.00107142853,14008.0,0.9999999983557648,5.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.9560316355928258
218,1,218.0,218.0,7.071067811865476,8.0,0.9519266692144116,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9682465217819769
219,1,219.0,219.0,5.0990195135927845,8.0,0.8241633836921342,4.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588541986857125
220,1,220.0,220.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9641301673644533
221,1,221.0,221.0,97007.0000154628,97010.0,-0.0896971157666304,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,97007.0,0.0,0.0,0.0,0.0,0.9370687773018845
222,1,222.0,222.0,97007.0000463884,97010.0,-0.0748465406603771,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,97007.0,0.0,0.0,0.0,0.0,0.9666015798249004
223,1,223.0,223.0,5.196152422706632,7.0,0.9856542207481084,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690232585327507
224,1,224.0,224.0,28251.0001592864,28254.0,-0.0955181633402326,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,28251.0,0.0,0.0,0.0,0.0,0.9383487549906047
225,1,225.0,225.0,45303.0000110368,45304.0,-0.0746636243332357,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,45303.0,0.0,0.0,0.0,0.0,0.9630639429578801
226,1,226.0,226.0,1.0,1.0,0.9971391490106832,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9199593242201566
227,1,227.0,227.0,43305.00005773005,43308.0,-0.0806099738641086,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43305.0,0.0,0.0,0.0,0.0,0.9690707098713799
228,1,228.0,228.0,5.830951894845301,8.0,0.8993513000915327,3.0,0.0,5.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8830550906764617
229,1,229.0,229.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
230,1,230.0,230.0,3.741657386773941,6.0,0.9475587393582684,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506445921520181
231,1,231.0,231.0,23918.000229952337,23923.0,0.9999999984702274,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,23918.0,0.0,0.0,0.0,0.0,0.968590223985862
232,1,232.0,232.0,5.0,5.0,0.984126984126984,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9200716207366776
233,1,233.0,233.0,21022.0,21022.0,0.9999999987149876,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,21022.0,0.0,0.0,0.0,0.0,0.15662928426166323
234,1,234.0,234.0,49223.0000203157,49225.0,-0.1193577388700928,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0,0.9688181930549926
235,1,235.0,235.0,1.4142135623730951,2.0,0.99439936642237,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9312438689706406
236,1,236.0,236.0,7.071067811865476,8.0,-0.2705008904002297,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9579056204189075
237,1,237.0,237.0,64970.00015391719,64976.0,0.9999998997317612,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,64970.0,0.0,0.0,0.0,0.0,0.9606746224652308
238,1,238.0,238.0,3.1622776601683795,4.0,0.9983364571961496,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9283694151891595
239,1,239.0,239.0,37314.00006699898,37317.0,0.9999996999125306,1.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,37314.0,0.0,0.0,0.0,0.0,0.9580955379602011
240,1,240.0,240.0,49223.00037584056,49230.0,-0.0615756181814568,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,49223.0,0.0,0.0,0.0,0.0,0.9690533337195677
241,1,241.0,241.0,47613.00011551467,47618.0,-0.148889600178355,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47613.0,0.0,0.0,0.0,0.0,0.9687309785358144
242,1,242.0,242.0,49223.000010157855,49224.0,-0.098348759918359,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,49223.0,0.0,0.0,0.0,0.0,0.9605301426716698
243,1,243.0,243.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685722602816492
244,1,244.0,244.0,99999.0002500025,100007.0,-0.0613373653091866,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,99999.0,0.0,0.0,0.0,0.0,0.9504327354168521
245,1,245.0,245.0,1.0,1.0,0.9995837668914376,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6533131604875203
246,1,246.0,246.0,1.0,1.0,0.9486832980505138,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9488007076930405
247,1,247.0,247.0,64192.00007789132,64196.0,-0.0983287712731828,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,64192.0,0.0,0.0,0.0,0.0,0.9684279631508295
248,1,248.0,248.0,1.0,1.0,0.9971874207623967,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9202186168730533
249,1,249.0,249.0,64192.00003894566,64195.0,-0.0875022175795934,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,64192.0,0.0,0.0,0.0,0.0,0.9678620080097858
250,1,250.0,250.0,64192.00063091973,64201.0,-0.2130113949626886,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,64192.0,0.0,0.0,0.0,0.0,0.9666126998399762
251,1,251.0,251.0,6.164414002968976,8.0,0.9906698476000914,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688448311590054
252,1,252.0,252.0,51952.00139551892,51965.0,0.9999999396282648,12.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,51952.0,0.0,0.0,0.0,0.0,0.965257217403563
253,1,253.0,253.0,1.4142135623730951,2.0,0.9944006848884333,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9685598064258606
254,1,254.0,254.0,14.071247279470288,16.0,0.9045340337332908,14.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9550881934937253
255,1,255.0,255.0,3.1622776601683795,4.0,0.964365375053206,0.0,1.0,3.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9680777410253937
256,1,256.0,256.0,14102.001276414636,14108.0,-0.2287323576494717,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14102.0,0.0,0.0,0.0,0.0,0.9398077233699333
257,1,257.0,257.0,47114.00027592648,47120.0,-0.1488433776155819,5.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,47114.0,0.0,0.0,0.0,0.0,0.9691625241635143
258,1,258.0,258.0,4.123105625617661,5.0,0.9944577973205988,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9682126987896865
259,1,259.0,259.0,7.615773105863909,10.0,0.9694521124707418,7.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9532215465823866
260,1,260.0,260.0,8.0,8.0,0.8132500607904443,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9443419909540899
261,1,261.0,261.0,79121.00017062474,79128.0,-0.1193597087566418,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,79121.0,0.0,0.0,0.0,0.0,0.9683936989536809
262,1,262.0,262.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
263,1,263.0,263.0,1.4142135623730951,2.0,1.0,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595515952920187
264,1,264.0,264.0,5.0,5.0,0.9947806487179984,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9367540959505977
265,1,265.0,265.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
266,1,266.0,266.0,97007.00027317616,97016.0,-0.0652830903606682,7.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,97007.0,0.0,0.0,0.0,0.0,0.9147420824789592
267,1,267.0,267.0,63996.00007812988,64000.0,0.99999996472076,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,63996.0,0.0,0.0,0.0,0.0,0.9645549000477475
268,1,268.0,268.0,4.123105625617661,5.0,0.9742009196519932,4.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.96691687044062
269,1,269.0,269.0,2.23606797749979,3.0,0.9914842084836828,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.962689070197674
270,1,270.0,270.0,11.0,11.0,0.6830009515539734,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9554705432515956
271,1,271.0,271.0,38604.00046627292,38610.0,0.9999999994790024,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,38604.0,0.0,0.0,0.0,0.0,0.5762396711193766
272,1,272.0,272.0,63639.00007071136,63642.0,0.9999468805068392,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,63639.0,0.0,0.0,0.0,0.0,0.9544734917325851
273,1,273.0,273.0,3.3166247903554,5.0,0.9913694342812616,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689029793564418
274,1,274.0,274.0,18116.000082799736,18119.0,-0.0810366503462476,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,18116.0,0.0,0.0,0.0,0.0,0.9684599502347707
275,1,275.0,275.0,33510.00002984184,33512.0,0.9999998254868931,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,33510.0,0.0,0.0,0.0,0.0,0.9617561824622228
276,1,276.0,276.0,3.1622776601683795,4.0,0.9663531361973136,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9657091690769283
277,1,277.0,277.0,11.0,11.0,0.8741467574762478,11.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9556407948251477
278,1,278.0,278.0,6.782329983125268,10.0,0.8199191358546037,6.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9554634259861666
279,1,279.0,279.0,14106.00007089182,14108.0,-0.0880247365969928,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,14106.0,0.0,0.0,0.0,0.0,0.9673042963360041
280,1,280.0,280.0,3606.001525235396,3611.0,0.9999998458024734,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,3606.0,0.0,0.0,0.0,0.0,0.9341629309598245
281,1,281.0,281.0,5.477225575051661,8.0,0.9982731812361942,5.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622222887496874
282,1,282.0,282.0,62021.00041115106,62030.0,-0.1192838887319436,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,62021.0,0.0,0.0,0.0,0.0,0.9677754181396535
283,1,283.0,283.0,55102.00233203871,55119.0,-0.5001088720029503,16.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,55102.0,0.0,0.0,0.0,0.0,0.9674478046203282
284,1,284.0,284.0,11.445523142259598,15.0,-0.2108185106778919,11.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834542268543798
