pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score
156,156,156,1,0,30.0,0.0,0,8.0,0.0,0,47104.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
419,419,419,1,0,11.0,0.0,0,1.0,0.0,0,96998.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1802,1802,1802,0,0,29.0,0.0,0,5.0,0.0,0,64186.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
477,477,477,1,0,28.0,0.0,0,10.0,0.0,0,40995.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1855,1855,1855,0,0,36.0,0.0,0,5.0,0.0,0,87891.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
668,668,668,1,0,31.0,0.0,0,9.0,0.0,0,86199.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1417,1417,1417,0,0,35.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1871,1871,1871,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1299,1299,1299,0,0,7.0,0.0,0,8.0,0.0,0,41002.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
447,447,447,1,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
553,553,553,1,0,35.0,0.0,0,8.0,0.0,0,62011.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
178,178,178,1,0,2.0,0.0,0,8.0,0.0,0,25922.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
390,390,390,1,0,9.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
578,578,578,1,0,43.0,0.0,0,12.0,0.0,0,64188.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1477,1477,1477,0,0,42.0,0.0,0,12.0,0.0,0,65103.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1706,1706,1706,0,0,38.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1287,1287,1287,0,0,4.0,0.0,0,10.0,0.0,0,40998.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
1644,1644,1644,0,0,12.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4
1023,1023,1023,0,0,42.0,0.0,0,10.0,0.0,0,47112.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
820,820,820,1,0,10.0,0.0,0,3.0,0.0,0,45199.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1824,1824,1824,0,0,45.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
984,984,984,1,0,22.0,0.0,0,3.0,0.0,0,47706.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1338,1338,1338,0,0,21.0,0.0,0,15.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
664,664,664,1,0,15.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
142,142,142,1,0,5.0,0.0,0,8.0,0.0,0,1291.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1516,1516,1516,0,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1429,1429,1429,0,0,22.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
864,864,864,1,0,15.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
421,421,421,1,0,5.0,0.0,0,7.0,0.0,0,46294.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
636,636,636,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1406,1406,1406,0,0,4.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
799,799,799,1,0,14.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1403,1403,1403,0,0,16.0,0.0,0,6.0,0.0,0,85219.0,0.0,0,7.0,0.0,0,1.0,0.0,0.0
615,615,615,1,0,11.0,0.0,0,8.0,0.0,0,19190.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
294,294,294,1,0,50.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
923,923,923,1,0,34.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2
1268,1268,1268,0,0,26.0,0.0,0,6.0,0.0,0,40996.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1902,1902,1902,0,0,2.0,0.0,0,9.0,0.0,0,14092.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
88,88,88,1,0,55.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
41,41,41,1,0,32.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1801,1801,1801,0,0,37.0,0.0,0,10.0,0.0,0,10704.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1933,1933,1933,0,0,27.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
131,131,131,1,0,16.0,0.0,0,9.0,0.0,0,46203.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
1001,1001,1001,0,0,14.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1157,1157,1157,0,0,63.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1094,1094,1094,0,0,5.0,0.0,0,18.0,0.0,0,96995.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1854,1854,1854,0,0,19.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4
1344,1344,1344,0,0,37.0,0.0,0,9.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
1498,1498,1498,0,0,27.0,0.0,0,10.0,0.0,0,47108.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
164,164,164,1,0,67.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
724,724,724,1,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
290,290,290,1,0,1.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1208,1208,1208,0,0,20.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1588,1588,1588,0,0,22.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1896,1896,1896,0,0,16.0,0.0,0,10.0,0.0,0,47601.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1641,1641,1641,0,0,17.0,0.0,0,12.0,0.0,0,10708.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1361,1361,1361,0,0,13.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
778,778,778,1,0,5.0,0.0,0,7.0,0.0,0,55099.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
839,839,839,1,0,57.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
348,348,348,1,0,1.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1944,1944,1944,0,0,27.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
571,571,571,1,0,53.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
917,917,917,1,0,28.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4
976,976,976,1,0,27.0,0.0,0,8.0,0.0,0,45199.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1913,1913,1913,0,0,40.0,0.0,0,3.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1468,1468,1468,0,0,11.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1591,1591,1591,0,0,39.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1317,1317,1317,0,0,29.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1844,1844,1844,0,0,22.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
136,136,136,1,0,8.0,0.0,0,9.0,0.0,0,22200.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
458,458,458,1,0,15.0,0.0,0,11.0,0.0,0,46408.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
375,375,375,1,0,1.0,0.0,0,6.0,0.0,0,22186.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1342,1342,1342,0,0,31.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
333,333,333,1,0,5.0,0.0,0,14.0,0.0,0,64185.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1159,1159,1159,0,0,33.0,0.0,0,10.0,0.0,0,49218.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1760,1760,1760,0,0,23.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1457,1457,1457,0,0,33.0,0.0,0,8.0,0.0,0,80091.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
816,816,816,1,0,45.0,0.0,0,7.0,0.0,0,47109.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1114,1114,1114,0,0,2.0,0.0,0,9.0,0.0,0,30997.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1005,1005,1005,0,0,14.0,0.0,0,5.0,0.0,0,49225.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1856,1856,1856,0,0,26.0,0.0,0,13.0,0.0,0,84110.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1954,1954,1954,0,0,19.0,0.0,0,11.0,0.0,0,14094.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1850,1850,1850,0,0,26.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
910,910,910,1,0,42.0,0.0,0,10.0,0.0,0,47587.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1929,1929,1929,0,0,31.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1125,1125,1125,0,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
328,328,328,1,0,11.0,0.0,0,9.0,0.0,0,64901.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1247,1247,1247,0,0,44.0,0.0,0,11.0,0.0,0,84109.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
318,318,318,1,0,49.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
1689,1689,1689,0,0,9.0,0.0,0,10.0,0.0,0,84114.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1358,1358,1358,0,0,1.0,0.0,0,12.0,0.0,0,1412.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1732,1732,1732,0,0,2.0,0.0,0,10.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
167,167,167,1,0,26.0,0.0,0,9.0,0.0,0,25104.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
12,12,12,1,0,4.0,0.0,0,5.0,0.0,0,14102.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1926,1926,1926,0,0,14.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
171,171,171,1,0,3.0,0.0,0,11.0,0.0,0,29293.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
649,649,649,1,0,18.0,0.0,0,9.0,0.0,0,10628.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1061,1061,1061,0,0,18.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
260,260,260,1,0,25.0,0.0,0,6.0,0.0,0,40994.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1366,1366,1366,0,0,22.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1548,1548,1548,0,0,10.0,0.0,0,10.0,0.0,0,69196.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
901,901,901,1,0,45.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
672,672,672,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
258,258,258,1,0,47.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
844,844,844,1,0,49.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
867,867,867,1,0,9.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1799,1799,1799,0,0,15.0,0.0,0,14.0,0.0,0,84228.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
138,138,138,1,0,41.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
893,893,893,1,0,51.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1837,1837,1837,0,0,9.0,0.0,0,2.0,0.0,0,46628.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
549,549,549,1,0,37.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
319,319,319,1,0,0.0,1.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2
1526,1526,1526,0,0,14.0,0.0,0,9.0,0.0,0,18114.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1805,1805,1805,0,0,30.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
1177,1177,1177,0,0,24.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
558,558,558,1,0,15.0,0.0,0,7.0,0.0,0,47815.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
139,139,139,1,0,52.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1734,1734,1734,0,0,24.0,0.0,0,6.0,0.0,0,10784.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
531,531,531,1,0,27.0,0.0,0,8.0,0.0,0,85223.0,0.0,0,7.0,0.0,0,2.0,0.0,0.0
224,224,224,1,0,31.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
723,723,723,1,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
786,786,786,1,0,14.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1717,1717,1717,0,0,49.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1007,1007,1007,0,0,6.0,0.0,0,6.0,0.0,0,97000.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
409,409,409,1,0,17.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
325,325,325,1,0,11.0,0.0,0,6.0,0.0,0,1404.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1765,1765,1765,0,0,48.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
299,299,299,1,0,29.0,0.0,0,2.0,0.0,0,41001.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1262,1262,1262,0,0,35.0,0.0,0,7.0,0.0,0,14093.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1945,1945,1945,0,0,26.0,0.0,0,8.0,0.0,0,15118.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
25,25,25,1,0,43.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1858,1858,1858,0,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
714,714,714,1,0,24.0,0.0,0,3.0,0.0,0,14094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1009,1009,1009,0,0,26.0,0.0,0,7.0,0.0,0,22201.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
193,193,193,1,0,23.0,0.0,0,7.0,0.0,0,49218.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
440,440,440,1,0,20.0,0.0,0,8.0,0.0,0,97003.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
573,573,573,1,0,21.0,0.0,0,10.0,0.0,0,84125.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
946,946,946,1,0,15.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
997,997,997,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
503,503,503,1,0,25.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
605,605,605,1,0,28.0,0.0,0,9.0,0.0,0,43201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1716,1716,1716,0,0,9.0,0.0,0,6.0,0.0,0,17024.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1163,1163,1163,0,0,26.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1786,1786,1786,0,0,33.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
846,846,846,1,0,3.0,0.0,0,14.0,0.0,0,84221.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
3,3,3,1,0,34.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1286,1286,1286,0,0,33.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1222,1222,1222,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
467,467,467,1,0,19.0,0.0,0,11.0,0.0,0,46299.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
321,321,321,1,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
5,5,5,1,0,38.0,0.0,0,11.0,0.0,0,85094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
222,222,222,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1374,1374,1374,0,0,37.0,0.0,0,8.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
547,547,547,1,0,1.0,0.0,0,6.0,0.0,0,96998.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
228,228,228,1,0,9.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
39,39,39,1,0,11.0,0.0,0,7.0,0.0,0,23934.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
542,542,542,1,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
242,242,242,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
898,898,898,1,0,9.0,0.0,0,13.0,0.0,0,64187.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1133,1133,1133,0,0,2.0,0.0,0,9.0,0.0,0,55092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1448,1448,1448,0,0,35.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1868,1868,1868,0,0,4.0,0.0,0,12.0,0.0,0,40994.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
842,842,842,1,0,12.0,0.0,0,11.0,0.0,0,84102.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1418,1418,1418,0,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1653,1653,1653,0,0,12.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1969,1969,1969,0,0,26.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
661,661,661,1,0,5.0,0.0,0,5.0,0.0,0,97000.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1210,1210,1210,0,0,16.0,0.0,0,10.0,0.0,0,23928.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
314,314,314,1,0,40.0,0.0,0,11.0,0.0,0,10705.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
691,691,691,1,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1503,1503,1503,0,0,17.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
424,424,424,1,0,40.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
594,594,594,1,0,16.0,0.0,0,5.0,0.0,0,16210.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1963,1963,1963,0,0,5.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
622,622,622,1,0,46.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1170,1170,1170,0,0,10.0,0.0,0,10.0,0.0,0,47107.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1043,1043,1043,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0
227,227,227,1,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1117,1117,1117,0,0,27.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1331,1331,1331,0,0,44.0,0.0,0,9.0,0.0,0,1487.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1315,1315,1315,0,0,20.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
66,66,66,1,0,17.0,0.0,0,8.0,0.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
24,24,24,1,0,28.0,0.0,0,9.0,0.0,0,64187.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
144,144,144,1,0,19.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
536,536,536,1,0,29.0,0.0,0,6.0,0.0,0,49228.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
811,811,811,1,0,35.0,0.0,0,3.0,0.0,0,47586.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
1466,1466,1466,0,0,1.0,0.0,0,11.0,0.0,0,81306.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
85,85,85,1,0,45.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1660,1660,1660,0,0,26.0,0.0,0,11.0,0.0,0,13984.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1645,1645,1645,0,0,43.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1804,1804,1804,0,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1817,1817,1817,0,0,26.0,0.0,0,9.0,0.0,0,79100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1576,1576,1576,0,0,18.0,0.0,0,10.0,0.0,0,1282.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1144,1144,1144,0,0,21.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
362,362,362,1,0,4.0,0.0,0,10.0,0.0,0,86100.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1611,1611,1611,0,0,51.0,0.0,0,8.0,0.0,0,1266.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1865,1865,1865,0,0,1.0,0.0,0,9.0,0.0,0,62011.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1026,1026,1026,0,0,37.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1030,1030,1030,0,0,19.0,0.0,0,12.0,0.0,0,85095.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1303,1303,1303,0,0,15.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1355,1355,1355,0,0,21.0,0.0,0,8.0,0.0,0,46206.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
1730,1730,1730,0,0,10.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
665,665,665,1,0,52.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
364,364,364,1,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
77,77,77,1,0,42.0,0.0,0,8.0,0.0,0,84119.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
27,27,27,1,0,5.0,0.0,0,7.0,0.0,0,87893.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1436,1436,1436,0,0,17.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
525,525,525,1,0,27.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1834,1834,1834,0,0,28.0,0.0,0,0.0,1.0,0,47104.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2
55,55,55,1,0,13.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
638,638,638,1,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
302,302,302,1,0,54.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
718,718,718,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
624,624,624,1,0,5.0,0.0,0,11.0,0.0,0,26190.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
7,7,7,1,0,36.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
803,803,803,1,0,4.0,0.0,0,4.0,0.0,0,47807.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1049,1049,1049,0,0,12.0,0.0,0,8.0,0.0,0,55093.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
