pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index
1362,1362,1362,0,0,35.0,0.0,0,8.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,1362,1362
621,621,621,1,0,38.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,621,621
818,818,818,1,0,6.0,0.0,0,12.0,0.0,0,60195.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,818,818
1192,1192,1192,0,0,9.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1192,1192
952,952,952,1,0,24.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,952,952
1421,1421,1421,0,0,28.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1421,1421
1840,1840,1840,0,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1840,1840
922,922,922,1,0,21.0,0.0,0,8.0,0.0,0,14099.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,922,922
1073,1073,1073,0,0,38.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1073,1073
296,296,296,1,0,58.0,0.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,0.0,1.0,0.2,296,296
966,966,966,1,0,64.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,966,966
461,461,461,1,0,53.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,461,461
1302,1302,1302,0,0,17.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1302,1302
1176,1176,1176,0,0,38.0,0.0,0,12.0,0.0,0,55098.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1176,1176
377,377,377,1,0,33.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,377,377
798,798,798,1,0,51.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,798,798
1102,1102,1102,0,0,12.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1102,1102
105,105,105,1,0,28.0,0.0,0,5.0,0.0,0,25101.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,105,105
126,126,126,1,0,35.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,126,126
1995,1995,1995,0,0,17.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1995,1995
838,838,838,1,0,1.0,0.0,0,9.0,0.0,0,69094.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,838,838
355,355,355,1,0,19.0,0.0,0,9.0,0.0,0,49219.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,355,355
1616,1616,1616,0,0,16.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1616,1616
682,682,682,1,0,0.0,1.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.2,682,682
812,812,812,1,0,27.0,0.0,0,14.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,812,812
1680,1680,1680,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1680,1680
209,209,209,1,0,47.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,209,209
1492,1492,1492,0,0,8.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1492,1492
140,140,140,1,0,51.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,140,140
1974,1974,1974,0,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1974,1974
1339,1339,1339,0,0,27.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2,1339,1339
1797,1797,1797,0,0,10.0,0.0,0,3.0,0.0,0,47807.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1797,1797
1574,1574,1574,0,0,48.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1574,1574
1181,1181,1181,0,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1181,1181
1393,1393,1393,0,0,44.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1393,1393
1815,1815,1815,0,0,37.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1815,1815
711,711,711,1,0,8.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,711,711
1793,1793,1793,0,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1793,1793
892,892,892,1,0,40.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,892,892
859,859,859,1,0,19.0,0.0,0,11.0,0.0,0,49209.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,859,859
10,10,10,1,0,23.0,0.0,0,6.0,0.0,0,47103.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,10,10
1694,1694,1694,0,0,3.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1694,1694
1427,1427,1427,0,0,15.0,0.0,0,7.0,0.0,0,13937.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1427,1427
282,282,282,1,0,39.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,282,282
810,810,810,1,0,30.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,810,810
1341,1341,1341,0,0,38.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1341,1341
291,291,291,1,0,40.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,291,291
754,754,754,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,754,754
626,626,626,1,0,57.0,0.0,0,8.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,626,626
943,943,943,1,0,23.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,943,943
861,861,861,1,0,14.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4,861,861
129,129,129,1,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,129,129
1175,1175,1175,0,0,18.0,0.0,0,7.0,0.0,0,58101.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1175,1175
323,323,323,1,0,22.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,323,323
1090,1090,1090,0,0,24.0,0.0,0,5.0,0.0,0,11034.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1090,1090
843,843,843,1,0,20.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,843,843
963,963,963,1,0,7.0,0.0,0,9.0,0.0,0,46889.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,963,963
1864,1864,1864,0,0,7.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1864,1864
865,865,865,1,0,28.0,0.0,0,5.0,0.0,0,49212.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,865,865
921,921,921,1,0,26.0,0.0,0,10.0,0.0,0,41000.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,921,921
695,695,695,1,0,8.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,695,695
215,215,215,1,0,1.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,215,215
1780,1780,1780,0,0,34.0,0.0,0,17.0,0.0,0,97001.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0,1780,1780
1261,1261,1261,0,0,19.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1261,1261
158,158,158,1,0,44.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,158,158
1058,1058,1058,0,0,26.0,0.0,0,8.0,0.0,0,97000.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1058,1058
988,988,988,1,0,31.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,988,988
841,841,841,1,0,31.0,0.0,0,8.0,0.0,0,47105.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,841,841
634,634,634,1,0,32.0,0.0,0,7.0,0.0,0,49227.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,634,634
516,516,516,1,0,11.0,0.0,0,2.0,0.0,0,46297.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,516,516
1428,1428,1428,0,0,20.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1428,1428
1747,1747,1747,0,0,21.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1747,1747
597,597,597,1,0,37.0,0.0,0,9.0,0.0,0,49214.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,597,597
195,195,195,1,0,1.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,195,195
1783,1783,1783,0,0,15.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1783,1783
869,869,869,1,0,24.0,0.0,0,9.0,0.0,0,47107.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,869,869
410,410,410,1,0,26.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,410,410
96,96,96,1,0,17.0,0.0,0,5.0,0.0,0,97000.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,96,96
1000,1000,1000,0,0,21.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1000,1000
1505,1505,1505,0,0,43.0,0.0,0,11.0,0.0,0,47206.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1505,1505
156,156,156,1,0,30.0,0.0,0,8.0,0.0,0,47104.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,156,156
419,419,419,1,0,11.0,0.0,0,1.0,0.0,0,96998.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,419,419
1802,1802,1802,0,0,29.0,0.0,0,5.0,0.0,0,64186.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1802,1802
477,477,477,1,0,28.0,0.0,0,10.0,0.0,0,40995.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,477,477
1855,1855,1855,0,0,36.0,0.0,0,5.0,0.0,0,87891.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1855,1855
668,668,668,1,0,31.0,0.0,0,9.0,0.0,0,86199.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,668,668
1417,1417,1417,0,0,35.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1417,1417
1871,1871,1871,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,1871,1871
1299,1299,1299,0,0,7.0,0.0,0,8.0,0.0,0,41002.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1299,1299
447,447,447,1,0,45.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,447,447
553,553,553,1,0,35.0,0.0,0,8.0,0.0,0,62011.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,553,553
178,178,178,1,0,2.0,0.0,0,8.0,0.0,0,25922.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,178,178
390,390,390,1,0,9.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,390,390
578,578,578,1,0,43.0,0.0,0,12.0,0.0,0,64188.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,578,578
1477,1477,1477,0,0,42.0,0.0,0,12.0,0.0,0,65103.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1477,1477
1706,1706,1706,0,0,38.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1706,1706
1287,1287,1287,0,0,4.0,0.0,0,10.0,0.0,0,40998.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,1287,1287
1644,1644,1644,0,0,12.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,1644,1644
1023,1023,1023,0,0,42.0,0.0,0,10.0,0.0,0,47112.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1023,1023
820,820,820,1,0,10.0,0.0,0,3.0,0.0,0,45199.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,820,820
1824,1824,1824,0,0,45.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1824,1824
984,984,984,1,0,22.0,0.0,0,3.0,0.0,0,47706.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,984,984
1338,1338,1338,0,0,21.0,0.0,0,15.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1338,1338
664,664,664,1,0,15.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,664,664
142,142,142,1,0,5.0,0.0,0,8.0,0.0,0,1291.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,142,142
1516,1516,1516,0,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1516,1516
1429,1429,1429,0,0,22.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1429,1429
864,864,864,1,0,15.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,864,864
421,421,421,1,0,5.0,0.0,0,7.0,0.0,0,46294.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,421,421
636,636,636,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,636,636
1406,1406,1406,0,0,4.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1406,1406
799,799,799,1,0,14.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,799,799
1403,1403,1403,0,0,16.0,0.0,0,6.0,0.0,0,85219.0,0.0,0,7.0,0.0,0,1.0,0.0,0.0,1403,1403
615,615,615,1,0,11.0,0.0,0,8.0,0.0,0,19190.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,615,615
294,294,294,1,0,50.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,294,294
923,923,923,1,0,34.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2,923,923
1268,1268,1268,0,0,26.0,0.0,0,6.0,0.0,0,40996.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1268,1268
1902,1902,1902,0,0,2.0,0.0,0,9.0,0.0,0,14092.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1902,1902
88,88,88,1,0,55.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,88,88
41,41,41,1,0,32.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,41,41
1801,1801,1801,0,0,37.0,0.0,0,10.0,0.0,0,10704.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1801,1801
1933,1933,1933,0,0,27.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1933,1933
131,131,131,1,0,16.0,0.0,0,9.0,0.0,0,46203.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,131,131
1001,1001,1001,0,0,14.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1001,1001
1157,1157,1157,0,0,63.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1157,1157
1094,1094,1094,0,0,5.0,0.0,0,18.0,0.0,0,96995.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1094,1094
1854,1854,1854,0,0,19.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4,1854,1854
1344,1344,1344,0,0,37.0,0.0,0,9.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1344,1344
1498,1498,1498,0,0,27.0,0.0,0,10.0,0.0,0,47108.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1498,1498
164,164,164,1,0,67.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,164,164
724,724,724,1,0,10.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,724,724
290,290,290,1,0,1.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,290,290
1208,1208,1208,0,0,20.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1208,1208
1588,1588,1588,0,0,22.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1588,1588
1896,1896,1896,0,0,16.0,0.0,0,10.0,0.0,0,47601.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1896,1896
1641,1641,1641,0,0,17.0,0.0,0,12.0,0.0,0,10708.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1641,1641
1361,1361,1361,0,0,13.0,0.0,0,2.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1361,1361
778,778,778,1,0,5.0,0.0,0,7.0,0.0,0,55099.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,778,778
839,839,839,1,0,57.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,839,839
348,348,348,1,0,1.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,348,348
1944,1944,1944,0,0,27.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1944,1944
571,571,571,1,0,53.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,571,571
917,917,917,1,0,28.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,917,917
976,976,976,1,0,27.0,0.0,0,8.0,0.0,0,45199.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,976,976
1913,1913,1913,0,0,40.0,0.0,0,3.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1913,1913
1468,1468,1468,0,0,11.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1468,1468
1591,1591,1591,0,0,39.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1591,1591
1317,1317,1317,0,0,29.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1317,1317
1844,1844,1844,0,0,22.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1844,1844
136,136,136,1,0,8.0,0.0,0,9.0,0.0,0,22200.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,136,136
458,458,458,1,0,15.0,0.0,0,11.0,0.0,0,46408.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,458,458
375,375,375,1,0,1.0,0.0,0,6.0,0.0,0,22186.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,375,375
1342,1342,1342,0,0,31.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1342,1342
333,333,333,1,0,5.0,0.0,0,14.0,0.0,0,64185.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,333,333
1159,1159,1159,0,0,33.0,0.0,0,10.0,0.0,0,49218.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1159,1159
1760,1760,1760,0,0,23.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1760,1760
1457,1457,1457,0,0,33.0,0.0,0,8.0,0.0,0,80091.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1457,1457
816,816,816,1,0,45.0,0.0,0,7.0,0.0,0,47109.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,816,816
1114,1114,1114,0,0,2.0,0.0,0,9.0,0.0,0,30997.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1114,1114
1005,1005,1005,0,0,14.0,0.0,0,5.0,0.0,0,49225.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1005,1005
1856,1856,1856,0,0,26.0,0.0,0,13.0,0.0,0,84110.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1856,1856
1954,1954,1954,0,0,19.0,0.0,0,11.0,0.0,0,14094.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1954,1954
1850,1850,1850,0,0,26.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,1850,1850
910,910,910,1,0,42.0,0.0,0,10.0,0.0,0,47587.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,910,910
1929,1929,1929,0,0,31.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1929,1929
1125,1125,1125,0,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1125,1125
328,328,328,1,0,11.0,0.0,0,9.0,0.0,0,64901.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,328,328
1247,1247,1247,0,0,44.0,0.0,0,11.0,0.0,0,84109.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1247,1247
318,318,318,1,0,49.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,318,318
1689,1689,1689,0,0,9.0,0.0,0,10.0,0.0,0,84114.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1689,1689
1358,1358,1358,0,0,1.0,0.0,0,12.0,0.0,0,1412.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1358,1358
1732,1732,1732,0,0,2.0,0.0,0,10.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1732,1732
167,167,167,1,0,26.0,0.0,0,9.0,0.0,0,25104.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,167,167
12,12,12,1,0,4.0,0.0,0,5.0,0.0,0,14102.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,12,12
1926,1926,1926,0,0,14.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1926,1926
171,171,171,1,0,3.0,0.0,0,11.0,0.0,0,29293.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,171,171
649,649,649,1,0,18.0,0.0,0,9.0,0.0,0,10628.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,649,649
1061,1061,1061,0,0,18.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1061,1061
260,260,260,1,0,25.0,0.0,0,6.0,0.0,0,40994.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,260,260
1366,1366,1366,0,0,22.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1366,1366
1548,1548,1548,0,0,10.0,0.0,0,10.0,0.0,0,69196.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1548,1548
901,901,901,1,0,45.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,901,901
672,672,672,1,0,20.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,672,672
258,258,258,1,0,47.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,258,258
844,844,844,1,0,49.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,844,844
867,867,867,1,0,9.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,867,867
1799,1799,1799,0,0,15.0,0.0,0,14.0,0.0,0,84228.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1799,1799
138,138,138,1,0,41.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,138,138
893,893,893,1,0,51.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,893,893
1837,1837,1837,0,0,9.0,0.0,0,2.0,0.0,0,46628.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1837,1837
549,549,549,1,0,37.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,549,549
319,319,319,1,0,0.0,1.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,319,319
1526,1526,1526,0,0,14.0,0.0,0,9.0,0.0,0,18114.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1526,1526
1805,1805,1805,0,0,30.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,1805,1805
1177,1177,1177,0,0,24.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1177,1177
558,558,558,1,0,15.0,0.0,0,7.0,0.0,0,47815.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,558,558
139,139,139,1,0,52.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,139,139
1734,1734,1734,0,0,24.0,0.0,0,6.0,0.0,0,10784.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1734,1734
531,531,531,1,0,27.0,0.0,0,8.0,0.0,0,85223.0,0.0,0,7.0,0.0,0,2.0,0.0,0.0,531,531
224,224,224,1,0,31.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,224,224
723,723,723,1,0,38.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,723,723
