district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
71,2,5,171066,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,7,6,1,5,10, , , 
71,2,5,171066,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,5,10, , , 
71,2,6,171067,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,10,9,15,5,60, , , 
71,2,6,171067,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,4,3,15,5,60, , , 
71,2,6,171067,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,1,19,0,3,5, , , 
71,2,6,171068,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,11,10,40,5,60, , , 
71,2,7,171069,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,13,12,10,6,15, , , 
71,2,7,171070,Grade 4,Grade 1,1,Walking,2,School too far away,_missing_,5,4,0,1,15, , , 
71,2,8,171071,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,2,1,0,1,5, , , 
71,2,9,171072,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,11,11,1,6,10, , , 
71,2,9,171073,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,10,9,0,1,5, , , 
71,2,9,171073,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,6,5,0,1,5, , , 
71,2,9,171073,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,8,7,0,1,5, , , 
71,2,9,171073,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,1,5, , , 
71,2,9,171073,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,11,10,5,3,10, , , 
71,2,10,171075,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,5,4,4,3,10, , , 
71,2,11,171076,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,1,2,10, , , 
71,2,11,171076,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,3,5, , , 
72,2,1,172001,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,6,30, , , 
72,2,1,172001,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,6,5,2,6,30, , , 
72,2,2,172002,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,9,8,0,1,15, , , 
72,2,2,172002,Grade 8,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2016
72,2,1,172003,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,5,4,3,3,10, , , 
72,2,3,172004,Grade 3,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
72,2,3,172004,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,6,5,2,5,20, , , 
72,2,3,172004,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,5,15, , , 
72,2,1,172005,Grade 1,Grade 1,1,Walking,6,School too far away,_missing_,11,10,5,1,10, , , 
72,2,1,172005,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,5,4,4,3,15, , , 
72,2,1,172005,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,2,1,4,3,15, , , 
72,2,3,172006,Grade 5,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2018
72,2,5,172009,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,6,5,0,1,5, , , 
72,2,4,172010,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,4,3,1,1,10, , , 
72,2,4,172010,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,6,5,5,5,20, , , 
72,2,5,172011,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,12,11,4,6,40, , , 
72,2,5,172011,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,6,5,0,1,10, , , 
72,2,5,172011,Grade 10,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2018
72,2,5,172011,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,11,10,7,9,10, , , 
72,2,4,172012,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,1,5, , , 
72,2,4,172012,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,4,3,0,1,5, , , 
72,2,4,172012,Grade 4,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
72,2,6,172013,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,12,11,5,2,25, , , 
72,2,7,172015,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,12,11,3,2,10, , , 
72,2,8,172017,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,7,6,5,6,40, , , 
72,2,8,172017,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,5,4,2,6,40, , , 
72,2,6,172018,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
72,2,6,172018,Grade 4,Grade 1,1,Walking,7,School too far away,_missing_,1,19,0,1,5, , , 
72,2,6,172018,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,5,4,10,6,45, , , 
72,2,8,172019,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,10,9,3,1,3, , , 
72,2,8,172019,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,6,5,3,1,3, , , 
72,2,8,172019,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,1,19,3,1,3, , , 
72,2,7,172020,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
72,2,9,172021,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,13,12,0,1,10, , , 
72,2,9,172021,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,4,3,0,1,10, , , 
72,2,9,172021,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,5,4,0,1,15, , , 
72,2,9,172021,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,1,19,0,1,15, , , 
72,2,10,172023,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,12,11,3,2,25, , , 
72,2,10,172023,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,7,6,3,2,25, , , 
72,2,10,172023,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,3,2,12,5,40, , , 
72,2,10,172023,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,4,3,1,3,10, , , 
72,2,10,172023,Grade 9,Grade 1,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
72,2,9,172024,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,10,9,2,3,10, , , 
72,2,9,172024,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,6,5,2,3,20, , , 
72,2,10,172025,Grade 5,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
72,2,9,172026,Grade 7,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
72,2,11,172027,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,5,4,1,3,10, , , 
72,2,11,172027,Grade 4,Grade 1,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
72,2,11,172027,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,3,10, , , 
72,2,12,172029,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,8,7,5,2,10, , , 
72,2,12,172029,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,2,7, , , 
72,2,12,172029,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,12,11,3,3,10, , , 
72,2,12,172029,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,8,7,2,3,5, , , 
72,2,12,172031,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,4,3,2,2,20, , , 
72,2,12,172031,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,8,7,4,6,20, , , 
72,2,12,172031,Grade 10,Grade 1,1,Walking,2,School too far away,_missing_,10,9,5,6,10, , , 
72,2,11,172032,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,1,19,0,1,10, , , 
72,2,12,172033,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
72,2,12,172033,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,9,8,6,6,30, , , 
72,2,12,172033,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,4,3,1,2,15, , , 
72,2,12,172033,Grade 4,Grade 1,1,Walking,7,School too far away,_missing_,4,3,1,2,15, , , 
72,2,3,172037,Grade 3,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7, 
72,2,3,172037,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,6,5,1,5,15, , , 
72,2,4,172039,Grade 8,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,9,2016
72,2,4,172039,Grade 8,Grade 1,1,Walking,6,School too far away,_missing_,7,6,8,6,30, , , 
72,2,7,172042,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,6,5,4,2,40, , , 
72,2,7,172042,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,1,19,42,4,40, , , 
72,2,7,172043,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,9,8,5,6,20, , , 
72,2,7,172043,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,4,3,1,4,5, , , 
72,2,7,172043,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,1,19,1,4,5, , , 
72,2,7,172043,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,10,9,4,6,20, , , 
72,2,8,172044,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,12,11,8,6,20, , , 
72,2,9,172046,Grade 8,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
72,2,10,172047,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,9,8,4,6,30, , , 
72,2,11,172048,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,13,12,0,1,10, , , 
72,2,1,172050,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,13,12,4,6,15, , , 
72,2,1,172050,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,10,9,4,6,15, , , 
72,2,1,172051,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,5,4,0,1,5, , , 
72,2,1,172051,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,7,6,0,1,15, , , 
72,2,1,172051,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,1,15, , , 
72,2,2,172052,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,3,2,4,5,30, , , 
72,2,2,172052,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,10,9,8,6,20, , , 
72,2,3,172053,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,9,8,7,6,30, , , 
72,2,3,172053,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,2,1,3,2,10, , , 
72,2,3,172054,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,5,4,3,3,25, , , 
72,2,4,172055,Grade 1,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
72,2,4,172055,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,11,10,8,6,30, , , 
72,2,6,172057,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,10,9,1,1,20, , , 
72,2,6,172057,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,7,6,1,1,20, , , 
72,2,6,172057,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,2,1,8,3,15, , , 
72,2,6,172058,Grade 1,Grade 1,1,Walking,2,School too far away,_missing_,13,12,3,6,20, , , 
72,2,6,172058,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,12,11,3,6,20, , , 
72,2,6,172058,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,3,6,20, , , 
72,2,6,172058,Grade 5,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
72,2,7,172059,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,1,19,1,2,15, , , 
72,2,8,172060,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,12,11,0,1,10, , , 
72,2,8,172061,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,12,11,4,2,30, , , 
72,2,8,172061,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,8,7,4,2,30, , , 
72,2,8,172061,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,2,10, , , 
72,2,11,172064,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,14,5,30, , , 
72,2,11,172064,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,11,10,12,5,30, , , 
72,2,11,172064,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,4,3,1,3,5, , , 
72,2,12,172065,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,9,8,0,1,10, , , 
72,2,12,172065,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
72,2,12,172065,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,12,11,1,9,2, , , 
72,2,12,172065,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,9,8,1,9,2, , , 
81,2,2,181002,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,1,1,20, , , 
81,2,2,181002,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,4,3,0,1,15, , , 
81,2,1,181003,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
81,2,1,181003,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,6,5,2,3,1, , , 
81,2,2,181004,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,13,12,10,6,90, , , 
81,2,2,181004,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,10,9,7,6,20, , , 
81,2,1,181005,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,13,12,6,6,20, , , 
81,2,1,181005,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,10,9,6,6,20, , , 
81,2,1,181005,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,5,4,3,1,45, , , 
81,2,1,181005,Grade 6,Grade 1,1,Walking,6,School too far away,_missing_,1,19,3,1,45, , , 
81,2,3,181006,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,8,7,7,1,40, , , 
81,2,3,181006,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,2,1,11,1,60, , , 
81,2,2,181007,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,12,11,17,6,30, , , 
81,2,2,181007,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,3,2,2,1,10, , , 
81,2,2,181007,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,13,12,17,6,35, , , 
81,2,3,181008,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,8,7,1,6,10, , , 
81,3,2,181009,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,8,7,2,1,20, , , 
81,3,2,181009,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,5,4,3,1,35, , , 
81,3,2,181009,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,11,10,8,6,40, , , 
81,2,4,181010,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,8,7,1,1,10, , , 
81,2,4,181010,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,1,10, , , 
81,2,4,181010,Grade 9,Grade 1,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,2,2018
81,2,4,181010,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,11,10,4,6,30, , , 
81,2,3,181011,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
81,2,3,181011,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,10,9,1,1,20, , , 
81,3,4,181012,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,11,10,8,6,15, , , 
81,3,4,181012,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,10,9,8,6,15, , , 
81,3,4,181012,Grade 9,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
81,2,4,181013,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,6,5,6,2,15, , , 
81,2,4,181013,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,1,15, , , 
81,2,5,181014,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,6,5,1,3,5, , , 
81,2,5,181014,Grade 6,Grade 1,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,6,2012
81,2,5,181014,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,1,10, , , 
81,2,5,181014,Grade 9,Grade 1,1,Walking,2,Financial problems,_missing_, , , , , ,7, , 
81,2,4,181015,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,13,12,20,6,45, , , 
81,2,4,181015,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,11,10,10,6,30, , , 
81,2,6,181016,Grade 10,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2018
81,2,6,181018,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,12,11,4,2,30, , , 
81,2,6,181018,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,10,9,4,2,30, , , 
81,2,6,181018,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,13,12,4,6,30, , , 
81,2,6,181018,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,12,11,4,6,30, , , 
81,2,6,181018,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,10,9,4,6,30, , , 
81,3,5,181019,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,13,12,2,1,30, , , 
81,3,5,181019,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,10,9,2,1,30, , , 
81,2,7,181020,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,8,7,3,2,25, , , 
81,2,7,181020,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,4,3,1,1,5, , , 
81,1,6,181021,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,4,3,1,4,10, , , 
81,1,6,181021,Grade 4,Grade 1,1,Walking,6,School too far away,_missing_,2,1,1,4,10, , , 
81,1,6,181021,Grade 4,Grade 1,1,Walking,7,Financial problems,_missing_, , , , , ,7, , 
81,2,7,181022,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,13,12,3,6,30, , , 
81,3,6,181023,Grade 10,Grade 1,1,Walking,6,School too far away,_missing_,5,4,2,1,25, , , 
81,3,8,181024,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,12,11,0,1,20, , , 
81,3,8,181024,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,10,9,0,1,20, , , 
81,3,8,181024,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,8,7,0,1,20, , , 
81,3,8,181024,Grade 5,Grade 1,1,Walking,6,School too far away,_missing_,4,3,0,1,20, , , 
81,3,7,181025,Grade 3,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,2,2016
81,3,7,181025,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,9,8,0,1,10, , , 
81,3,7,181025,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,6,5,0,1,10, , , 
81,3,7,181025,Grade 7,Grade 2,2,Walking,3,School too far away,_missing_,3,2,0,5,1, , , 
81,3,7,181025,Grade 7,Grade 2,2,Walking,4,Financial problems,_missing_, , , , , ,7, , 
81,2,8,181027,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,9,8,4,6,20, , , 
81,2,8,181027,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,6,5,4,6,20, , , 
81,3,9,181028,Grade 7,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2019
81,2,8,181029,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,1,10, , , 
81,2,10,181030,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,12,11,13,6,45, , , 
81,2,10,181030,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,6,5,4,6,10, , , 
81,2,10,181030,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,2,1,4,6,10, , , 
81,2,10,181030,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,6,10, , , 
81,2,10,181030,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,7,6,3,6,10, , , 
81,2,10,181030,Grade 6,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
81,2,9,181031,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,13,12,84,6,150, , , 
81,2,10,181032,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,11,10,1,1,20, , , 
81,2,9,181033,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,11,10,3,6,35, , , 
81,2,9,181033,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,6,10, , , 
81,2,11,181034,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7,2019
81,2,11,181034,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,10,9,16,5,11, , , 
81,3,10,181035,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,13,12,1,1,15, , , 
81,1,11,181036,Grade 8,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,3,2018
81,1,11,181036,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,9,8,0,1,10, , , 
81,2,10,181037,Grade 9,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
81,1,12,181038,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,10,9,3,6,20, , , 
81,1,12,181038,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,7,6,3,6,20, , , 
81,1,12,181038,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,8,7,2,4,10, , , 
81,1,12,181038,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,5,4,2,4,10, , , 
81,2,11,181039,Grade 3,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
81,2,11,181039,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,9,8,1,1,20, , , 
81,2,12,181040,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,10,9,4,5,10, , , 
81,2,12,181040,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,6,5,4,5,10, , , 
81,2,12,181041,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,4,3,3,2,50, , , 
81,2,12,181042,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,1,30, , , 
81,2,12,181042,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,1,30, , , 
81,2,12,181042,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,9,8,3,1,30, , , 
81,2,1,181044,Grade 4,Grade 1,1,Walking,2,School too far away,_missing_,6,5,1,1,15, , , 
81,2,1,181044,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,1,19,1,1,15, , , 
81,2,1,181044,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,3,2,1,5,5, , , 
81,2,2,181045,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,8,7,5,5,30, , , 
81,2,3,181046,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,9,8,1,6,10, , , 
81,2,3,181047,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,1,20, , , 
81,2,3,181047,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,11,10,2,1,20, , , 
81,2,3,181047,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,13,12,3,1,30, , , 
81,2,3,181047,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,10,9,3,1,30, , , 
81,2,4,181048,Grade 3,Grade 1,1,Walking,6,Financial problems,_missing_, , , , , ,5, , 
81,2,4,181048,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,13,12,10,6,15, , , 
81,2,4,181049,Grade 2,Grade 1,1,Walking,5,School too far away,_missing_,5,4,1,1,5, , , 
81,2,4,181049,Grade 10,Grade 1,1,Walking,2,School too far away,_missing_,11,10,5,6,20, , , 
81,2,4,181049,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,5,4,1,1,10, , , 
81,2,4,181049,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,4,3,1,1,10, , , 
81,2,5,181050,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,1,1,25, , , 
81,2,5,181050,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,6,5,1,1,25, , , 
81,2,7,181053,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,13,12,7,6,30, , , 
81,2,7,181053,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,1,5, , , 
81,3,8,181054,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,2,1,1,1,7, , , 
81,3,8,181054,Grade 3,Grade 1,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
81,3,8,181054,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,11,10,1,1,15, , , 
81,1,8,181055,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,12,11,3,5,30, , , 
81,1,8,181055,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,6,5,3,5,30, , , 
81,1,8,181055,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,6,30, , , 
81,1,9,181056,Grade 5,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2019
81,3,9,181057,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,10,9,4,6,30, , , 
81,3,9,181057,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,2,1,30, , , 
81,3,9,181057,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,9,8,2,1,30, , , 
81,3,9,181057,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,5,4,10,6,45, , , 
81,2,10,181058,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,11,10,2,6,10, , , 
81,2,11,181060,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,6,5,2,5,30, , , 
81,2,11,181060,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,1,19,2,5,30, , , 
81,2,1,181061,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,1,30, , , 
81,2,1,181061,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,11,10,2,1,30, , , 
81,2,1,181061,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,3,2,2,1,30, , , 
81,2,1,181061,Grade 9,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2017
81,2,1,181061,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,10,9,2,6,30, , , 
81,2,1,181061,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,3,2,1,1,10, , , 
81,3,11,181062,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,6,5,1,1,15, , , 
81,3,11,181062,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,4,3,1,1,15, , , 
81,2,2,181064,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,1,19,1,1,20, , , 
81,1,3,181066,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
81,1,3,181066,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
81,2,3,181067,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,2,1,4,5,15, , , 
