district,sector,month,strata,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,finalweight,B_year
11,2,1,112,111097,7,1,1,1,4,Yes,Son/Daughter,Female,4,8,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,281.9643816,2004
11,1,7,111,111098,4,1,1,1,1,Yes,Head of the household,Male,59,6,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Retired (Government pension),Yes,295.0164813,1959
11,1,7,111,111098,4,1,1,1,2,Yes,Wife/Husband,Female,56,10,62,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,"Retired (Private, no pension)",No,295.0164813,1956
11,1,7,111,111098,4,1,1,1,3,Yes,Other Relative,Male,95,3,24,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,295.0164813,1995
11,1,7,111,111098,4,1,1,1,4,Yes,Other Relative,Male,69,7,50,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,295.0164813,1969
11,1,7,111,111098,4,1,1,1,5,Now,Other Relative,Female,74,12,44,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,No,295.0164813,1974
11,1,7,111,111098,9,1,1,1,1,Yes,Head of the household,Male,45,5,74,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 2,Other,No,295.0164813,1945
11,3,4,113,111099,3,1,1,1,1,Yes,Head of the household,Male,77,4,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,468.3412237,1977
11,3,4,113,111099,3,1,1,1,2,Yes,Wife/Husband,Female,85,3,34,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,468.3412237,1985
11,3,4,113,111099,3,1,1,1,3,Yes,Son/Daughter,Female,12,11,6,1,Sinhala,Buddhist,Never Married,School,Passed Grade 1,Engaged in economic activity,No,468.3412237,2012
11,3,4,113,111099,3,1,1,1,4,Yes,Parent of head/spouse,Female,51,2,68,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Other,No,468.3412237,1951
11,3,4,113,111099,3,1,1,1,5,Now,Other,Male,91,10,27,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,No,468.3412237,1991
11,3,4,113,111099,3,1,1,1,6,Now,Other,Female,92,7,26,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,No,468.3412237,1992
11,3,4,113,111099,3,1,1,1,7,Now,Other,Male,16,10,2,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,468.3412237,2016
11,3,4,113,111099,3,1,1,1,8,Now,Other,Male,18,7,0,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,468.3412237,2018
11,2,8,112,111100,1,1,1,1,1,Yes,Head of the household,Male,79,10,39,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,277.7957775,1979
11,2,8,112,111100,1,1,1,1,2,Yes,Wife/Husband,Female,79,11,39,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,277.7957775,1979
11,2,8,112,111100,1,1,1,1,3,Yes,Son/Daughter,Male,7,6,12,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,277.7957775,2007
11,2,8,112,111100,6,1,1,1,1,Yes,Head of the household,Male,44,1,75,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,277.7957775,1944
11,2,8,112,111100,6,1,1,1,2,Yes,Wife/Husband,Female,59,9,59,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 2,Engaged in economic activity,Yes,277.7957775,1959
11,1,1,111,111101,5,1,1,1,1,Yes,Head of the household,Male,72,2,46,1,Sri Lankan Tamil,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,553.9297573,1972
11,1,1,111,111101,5,1,1,1,2,Yes,Wife/Husband,Female,78,3,40,1,Sri Lankan Tamil,Roman Catholic,Currently Married (Registered),Does not attend,Passed Grade 9,Student,No,553.9297573,1978
11,1,1,111,111101,5,1,1,1,3,Yes,Son/Daughter,Male,4,10,14,1,Sri Lankan Tamil,Roman Catholic,Never Married,School,Passed Grade 9,Engaged in economic activity,No,553.9297573,2004
11,2,8,112,111102,1,1,1,1,1,Yes,Head of the household,Male,95,8,24,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,287.18664,1995
11,2,8,112,111102,1,1,1,1,2,Yes,Wife/Husband,Female,91,10,27,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,287.18664,1991
11,2,8,112,111102,1,1,1,1,3,Yes,Son/Daughter,Female,18,3,1,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,287.18664,2018
11,2,8,112,111102,1,1,1,1,4,Yes,Other Relative,Female,98,10,20,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,287.18664,1998
11,2,8,112,111102,1,1,1,1,5,Yes,Other Relative,Male,92,2,27,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,287.18664,1992
11,2,8,112,111102,1,1,1,1,6,Yes,Other Relative,Male,19,3,0,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,287.18664,2019
11,2,8,112,111102,5,1,1,1,1,Yes,Head of the household,Male,43,10,75,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,"Retired (Private, no pension)",No,287.18664,1943
11,2,8,112,111102,5,1,1,1,2,Yes,Wife/Husband,Female,48,12,70,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,287.18664,1948
11,2,8,112,111102,5,1,1,1,3,Yes,Son/Daughter,Female,76,3,43,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,287.18664,1976
11,1,4,111,111103,2,1,1,1,1,Yes,Head of the household,Female,38,11,80,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 9,"Retired (Private, no pension)",No,491.9011647,1938
11,1,4,111,111103,10,1,1,1,1,Yes,Head of the household,Male,66,5,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,491.9011647,1966
11,1,4,111,111103,10,1,1,1,2,Yes,Wife/Husband,Female,67,9,51,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,491.9011647,1967
11,1,4,111,111103,10,1,1,1,3,Now,Son/Daughter,Female,89,9,29,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,No,491.9011647,1989
11,1,4,111,111103,10,1,1,1,4,Now,Son/Daughter,Female,90,11,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,No,491.9011647,1990
11,1,8,111,111104,4,1,1,1,1,Yes,Head of the household,Male,72,8,47,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,279.4892981,1972
11,1,8,111,111104,4,1,1,1,2,Yes,Wife/Husband,Female,73,4,46,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,279.4892981,1973
11,1,8,111,111104,4,1,1,1,3,Yes,Son/Daughter,Male,3,6,16,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,279.4892981,2003
11,1,8,111,111104,4,1,1,1,4,Yes,Son/Daughter,Male,5,9,13,1,Sinhala,Buddhist,Never Married,School,Passed Grade 8,Engaged in economic activity,No,279.4892981,2005
11,1,8,111,111104,9,1,1,1,1,Yes,Head of the household,Female,50,2,69,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Student,No,279.4892981,1950
11,1,8,111,111104,9,1,1,1,2,Yes,Son/Daughter,Female,79,1,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,279.4892981,1979
11,1,8,111,111104,9,1,1,1,3,Yes,Other Relative,Male,78,10,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,279.4892981,1978
11,1,8,111,111104,9,1,1,1,4,Yes,Other Relative,Male,8,12,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,279.4892981,2008
11,1,8,111,111104,9,1,1,1,5,Yes,Other Relative,Male,14,9,4,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,279.4892981,2014
11,1,8,111,111104,9,1,1,1,6,Yes,Son/Daughter,Female,82,7,37,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,279.4892981,1982
11,1,1,111,111105,4,1,1,1,1,Yes,Head of the household,Female,73,2,45,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,281.9626547,1973
11,1,1,111,111105,4,1,1,1,2,Yes,Wife/Husband,Male,69,12,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,281.9626547,1969
11,1,1,111,111105,4,1,1,1,3,Yes,Son/Daughter,Male,4,8,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 9,Engaged in economic activity,No,281.9626547,2004
11,1,1,111,111105,4,1,1,1,4,Yes,Son/Daughter,Female,9,5,9,1,Sinhala,Buddhist,Never Married,School,Passed Grade 4,Engaged in economic activity,No,281.9626547,2009
11,1,1,111,111105,9,1,1,1,1,Yes,Head of the household,Male,78,5,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,281.9626547,1978
11,1,1,111,111105,9,1,1,1,2,Yes,Wife/Husband,Female,77,3,41,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,Yes,281.9626547,1977
11,1,1,111,111105,9,1,1,1,3,Yes,Son/Daughter,Male,1,2,17,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,281.9626547,2001
11,1,1,111,111105,9,1,1,1,4,Yes,Son/Daughter,Male,5,4,13,1,Sinhala,Buddhist,Never Married,School,Passed Grade 8,Engaged in economic activity,No,281.9626547,2005
11,1,1,111,111105,9,1,1,1,5,Yes,Son/Daughter,Male,10,3,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 3,Engaged in economic activity,No,281.9626547,2010
11,1,1,111,111105,9,1,1,1,6,Yes,Son/Daughter,Male,17,3,1,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,281.9626547,2017
11,1,8,111,111106,3,1,1,1,1,Yes,Head of the household,Male,80,7,39,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,367.3287918,1980
11,1,8,111,111106,3,1,1,1,2,Yes,Wife/Husband,Female,81,1,38,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,367.3287918,1981
11,1,8,111,111106,3,1,1,1,3,Yes,Son/Daughter,Male,7,6,12,1,Sinhala,Roman Catholic,Never Married,School,Passed Grade 6,Engaged in economic activity,No,367.3287918,2007
11,1,8,111,111106,3,1,1,1,4,Yes,Son/Daughter,Male,12,1,7,1,Sinhala,Roman Catholic,Never Married,School,Passed Grade 2,Engaged in economic activity,No,367.3287918,2012
11,1,8,111,111106,7,1,1,1,1,Yes,Head of the household,Male,86,1,33,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,367.3287918,1986
11,1,8,111,111106,7,1,1,1,2,Yes,Wife/Husband,Female,86,10,32,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,367.3287918,1986
11,1,8,111,111106,7,1,1,1,3,Yes,Son/Daughter,Female,9,5,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 4,Engaged in economic activity,No,367.3287918,2009
11,1,8,111,111106,7,1,1,1,4,Yes,Son/Daughter,Female,10,11,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 3,Engaged in economic activity,No,367.3287918,2010
11,1,8,111,111106,7,1,1,1,5,Yes,Son/Daughter,Male,18,1,1,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,367.3287918,2018
11,1,8,111,111106,7,1,1,1,6,Yes,Parent of head/spouse,Male,50,10,68,1,Sinhala,Buddhist,Currently Married (Customary),Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,367.3287918,1950
11,1,4,111,111107,3,1,1,1,1,Yes,Head of the household,Male,60,10,58,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,379.3723587,1960
11,1,4,111,111107,3,1,1,1,2,Yes,Wife/Husband,Female,66,7,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,379.3723587,1966
11,1,4,111,111107,8,1,1,1,1,Yes,Head of the household,Male,53,10,65,1,Sinhala,Other Christian,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,379.3723587,1953
11,1,4,111,111107,8,1,1,1,2,Yes,Wife/Husband,Female,45,11,73,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,379.3723587,1945
11,1,4,111,111107,8,1,1,1,3,Yes,Son/Daughter,Female,86,9,32,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,379.3723587,1986
11,1,4,111,111107,8,1,1,1,4,Yes,Other Relative,Male,84,5,34,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,379.3723587,1984
11,1,4,111,111107,8,1,1,1,5,Yes,Other Relative,Female,15,5,3,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,379.3723587,2015
11,1,4,111,111107,8,1,1,1,6,Yes,Son/Daughter,Male,83,2,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,379.3723587,1983
11,1,4,111,111107,8,1,1,1,7,Yes,Other Relative,Female,83,12,35,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,379.3723587,1983
11,1,4,111,111107,8,1,1,1,8,Yes,Other Relative,Male,12,3,7,1,Sinhala,Buddhist,Never Married,School,Passed Grade 2,Engaged in economic activity,No,379.3723587,2012
11,1,4,111,111107,8,1,1,1,9,Yes,Other Relative,Male,15,10,3,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,379.3723587,2015
11,1,1,111,111108,2,1,1,1,1,Yes,Head of the household,Male,69,3,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,264.530716,1969
11,1,1,111,111108,2,1,1,1,2,Yes,Wife/Husband,Female,69,12,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,264.530716,1969
11,1,1,111,111108,2,1,1,1,3,Yes,Other Relative,Male,67,6,51,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,264.530716,1967
11,1,1,111,111108,2,1,1,1,4,Yes,Other Relative,Female,53,4,65,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Student,No,264.530716,1953
11,1,1,111,111108,2,1,1,1,5,Yes,Other Relative,Female,32,2,86,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 8,Other,No,264.530716,1932
11,1,1,111,111108,2,1,1,1,6,Yes,Son/Daughter,Female,94,3,24,1,Sinhala,Buddhist,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,264.530716,1994
11,1,1,111,111108,6,1,1,1,1,Yes,Head of the household,Female,52,1,67,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 6,Student,No,264.530716,1952
11,1,1,111,111108,6,1,1,1,2,Yes,Son/Daughter,Male,75,11,43,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,264.530716,1975
11,1,1,111,111108,6,1,1,1,3,Yes,Other Relative,Female,80,10,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,264.530716,1980
11,1,1,111,111108,6,1,1,1,4,Yes,Other Relative,Female,3,6,15,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,264.530716,2003
11,1,1,111,111108,10,1,1,1,1,Yes,Head of the household,Male,58,11,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,264.530716,1958
11,1,1,111,111108,10,1,1,1,2,Yes,Wife/Husband,Female,64,3,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,264.530716,1964
11,1,1,111,111108,10,1,1,1,3,Yes,Son/Daughter,Male,93,3,25,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 12,Too old / Disabled,No,264.530716,1993
11,2,8,112,111109,1,1,1,1,1,Yes,Head of the household,Female,60,4,59,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Student,No,256.1379504,1960
11,2,8,112,111109,1,1,1,1,2,Yes,Son/Daughter,Male,87,12,31,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,256.1379504,1987
11,2,8,112,111109,1,1,1,1,3,Now,Son/Daughter,Female,91,5,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,No,256.1379504,1991
11,2,8,112,111109,1,1,1,1,4,Yes,Other Relative,Female,17,12,1,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,256.1379504,2017
11,2,8,112,111109,1,1,1,1,5,Yes,Parent of head/spouse,Male,22,3,97,1,Sinhala,Buddhist,Widowed,Does not attend,No Schooling,Other,No,256.1379504,1922
11,2,8,112,111109,6,1,1,1,1,Yes,Head of the household,Male,78,10,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,256.1379504,1978
11,2,8,112,111109,6,1,1,1,2,Yes,Wife/Husband,Female,83,10,35,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,256.1379504,1983
11,2,8,112,111109,6,1,1,1,3,Yes,Son/Daughter,Female,16,12,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,256.1379504,2016
11,1,5,111,111110,4,1,1,1,1,Yes,Head of the household,Male,69,11,49,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 5,Engaged in economic activity,Yes,365.5720019,1969
11,1,5,111,111110,4,1,1,1,2,Yes,Wife/Husband,Female,69,10,49,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,365.5720019,1969
11,1,5,111,111110,4,1,1,1,3,Yes,Son/Daughter,Female,4,4,15,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 9,Too old / Disabled,No,365.5720019,2004
11,1,5,111,111110,4,1,1,1,4,Yes,Son/Daughter,Female,6,3,13,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 7,Engaged in economic activity,No,365.5720019,2006
11,1,5,111,111110,9,1,1,1,1,Yes,Head of the household,Male,59,2,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,Received pension payments,No,365.5720019,1959
11,1,5,111,111110,9,1,1,1,2,Yes,Wife/Husband,Female,57,9,61,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 3,Student,No,365.5720019,1957
11,1,8,111,111111,6,1,1,1,1,Yes,Head of the household,Male,57,6,62,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,418.5631728,1957
11,1,8,111,111111,6,1,1,1,2,Yes,Wife/Husband,Female,72,9,46,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,418.5631728,1972
11,1,8,111,111111,6,1,1,1,3,Yes,Son/Daughter,Female,92,11,26,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,418.5631728,1992
11,2,2,112,111112,1,1,1,1,1,Yes,Head of the household,Male,43,5,75,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Other,No,337.1700395,1943
11,2,2,112,111112,1,1,1,1,2,Yes,Wife/Husband,Female,50,8,68,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,337.1700395,1950
11,2,2,112,111112,1,1,1,1,3,Yes,Son/Daughter,Male,87,3,31,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,337.1700395,1987
11,2,2,112,111112,7,1,1,1,1,Yes,Head of the household,Male,49,11,69,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Post Graduate Degree/Diploma,Other,No,337.1700395,1949
11,2,2,112,111112,7,1,1,1,2,Yes,Wife/Husband,Female,58,2,61,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Post Graduate Degree/Diploma,Retired (Government pension),Yes,337.1700395,1958
11,2,2,112,111112,7,1,1,1,3,Yes,Son/Daughter,Female,97,4,21,1,Sinhala,Buddhist,Never Married,University,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,337.1700395,1997
11,2,2,112,111112,7,1,1,1,4,Yes,Son/Daughter,Male,0,6,18,1,Sinhala,Buddhist,Never Married,School,Passed Grade 12,Too old / Disabled,No,337.1700395,2000
11,2,5,112,111113,2,1,1,1,1,Yes,Head of the household,Male,36,10,82,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,"Retired (Private, no pension)",No,332.4211657,1936
11,2,5,112,111113,2,1,1,1,2,Yes,Wife/Husband,Female,40,2,79,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Other,No,332.4211657,1940
11,2,5,112,111113,2,1,1,1,3,Now,Son/Daughter,Male,72,6,46,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,No,332.4211657,1972
11,2,5,112,111113,2,1,1,1,4,Yes,Other Relative,Female,78,6,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,332.4211657,1978
11,2,5,112,111113,2,1,1,1,5,Yes,Other Relative,Male,8,6,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,332.4211657,2008
11,2,5,112,111113,2,1,1,1,6,Yes,Other Relative,Male,8,6,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,332.4211657,2008
11,2,5,112,111113,8,1,1,1,1,Yes,Head of the household,Male,59,7,59,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,332.4211657,1959
11,2,5,112,111113,8,1,1,1,2,Yes,Wife/Husband,Female,59,11,59,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,332.4211657,1959
11,2,5,112,111113,8,1,1,1,3,Yes,Son/Daughter,Male,85,11,33,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Post Graduate Degree/Diploma,Engaged in economic activity,Yes,332.4211657,1985
11,2,5,112,111113,8,1,1,1,4,Yes,Other Relative,Female,89,9,29,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,332.4211657,1989
11,2,5,112,111113,8,1,1,1,5,Now,Son/Daughter,Male,89,5,30,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 12,Engaged in economic activity,No,332.4211657,1989
11,2,5,112,111113,8,1,1,1,6,Yes,Son/Daughter,Female,93,6,25,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,332.4211657,1993
11,2,5,112,111113,8,1,1,1,7,Yes,Other Relative,Male,93,8,25,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,332.4211657,1993
11,2,5,112,111113,8,1,1,1,8,Yes,Other Relative,Male,17,5,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,332.4211657,2017
11,2,2,112,111114,3,1,1,1,1,Yes,Head of the household,Male,45,5,73,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,"Retired (Private, no pension)",No,281.9187194,1945
11,2,2,112,111114,3,1,1,1,2,Yes,Wife/Husband,Female,54,4,64,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,281.9187194,1954
11,2,2,112,111114,8,1,1,1,1,Yes,Head of the household,Male,76,2,43,1,Sinhala,Other Christian,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,281.9187194,1976
11,2,2,112,111114,8,1,1,1,2,Yes,Wife/Husband,Female,76,8,42,1,Sinhala,Other Christian,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,281.9187194,1976
11,2,2,112,111114,8,1,1,1,3,Yes,Son/Daughter,Male,2,4,16,1,Sinhala,Other Christian,Never Married,Does not attend,No Schooling,Other,No,281.9187194,2002
11,2,2,112,111114,8,1,1,1,4,Yes,Son/Daughter,Female,5,9,13,1,Sinhala,Other Christian,Never Married,School,Passed Grade 8,Engaged in economic activity,No,281.9187194,2005
11,2,2,112,111114,8,1,1,1,5,Yes,Son/Daughter,Female,8,9,10,1,Sinhala,Other Christian,Never Married,School,Passed Grade 5,Engaged in economic activity,No,281.9187194,2008
11,2,2,112,111114,8,1,1,1,6,Yes,Son/Daughter,Male,11,3,7,1,Sinhala,Other Christian,Never Married,School,Passed Grade 2,Engaged in economic activity,No,281.9187194,2011
