district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,1,1,111004,3,1,1,1,1,1,1,1,70,1,49,1,1,1,2,9.0,13.0,1.0,1.0,7421.0,95111.0,5.0,,,271.9852019,1970
11,1,1,111004,3,1,1,1,2,1,2,2,70,8,48,1,1,1,2,9.0,11.0,1.0,1.0,9112.0,95111.0,6.0,,,271.9852019,1970
11,1,1,111004,3,1,1,1,3,1,3,1,97,11,21,1,1,1,1,4.0,13.0,1.0,1.0,3511.0,84120.0,1.0,,,271.9852019,1997
11,1,1,111004,3,1,1,1,4,1,3,2,3,1,16,1,1,1,1,6.0,10.0,8.0,2.0,,,,,,271.9852019,2003
11,1,1,111004,3,1,1,1,5,1,3,2,7,3,11,1,1,1,1,2.0,6.0,,,,,,,,271.9852019,2007
11,1,1,111004,3,1,1,1,6,1,4,2,43,9,75,1,1,1,4,9.0,13.0,9.0,2.0,,,,,,271.9852019,1943
11,1,1,111004,4,1,1,1,1,1,1,2,77,3,41,1,1,1,2,9.0,13.0,7.0,2.0,,,,,,271.9852019,1977
11,1,1,111004,4,1,1,1,2,2,2,1,73,5,45,1,1,1,2,9.0,13.0,,,,,,2.0,1.0,271.9852019,1973
11,1,1,111004,4,1,1,1,3,1,3,1,11,12,7,1,1,1,1,2.0,2.0,,,,,,,,271.9852019,2011
11,1,1,111004,4,1,1,1,4,1,3,1,14,2,4,1,1,1,1,1.0,,,,,,,,,271.9852019,2014
