district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
22,1-2,3,PSU_RECODED_837,Grade 10,*,1,Walking,5,School too far away,_missing_,8,7,0,1,1, , , 
22,1-2,4,PSU_RECODED_100,Grade 2,*,1,Walking,4,School too far away,_missing_,12,11,30,6,60, , , 
22,1-2,4,PSU_RECODED_100,Grade 2,*,1,Walking,5,School too far away,_missing_,8,7,1,3,10, , , 
22,1-2,4,PSU_RECODED_100,Grade 10,*,1,Walking,6,School too far away,_missing_,13,12,2,1,20, , , 
22,1-2,4,PSU_RECODED_100,Grade 10,*,1,Walking,7,School too far away,_missing_,11,10,2,1,20, , , 
22,1-2,5,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,5,4,0,1,10, , , 
22,1-2,5,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,School too far away,_missing_,10,9,4,6,30, , , 
22,1-2,5,PSU_RECODED_180,Grade 5,*,1,Walking,3,School too far away,_missing_,8,7,6,6,20, , , 
22,1-2,5,PSU_RECODED_180,Grade 5,*,1,Walking,4,School too far away,_missing_,4,3,6,6,20, , , 
22,1-2,5,PSU_RECODED_180,Grade 9,*,1,Walking,4,School too far away,_missing_,7,6,12,5,30, , , 
22,1,6,PSU_RECODED_223,Grade 5,*,1,Walking,2,School too far away,_missing_,12,11,2,6,20, , , 
22,1-2,7,PSU_RECODED_OTHER,Grade 9,*,1,Walking,3,School too far away,_missing_,9,8,1,1,20, , , 
22,1-2,7,PSU_RECODED_762,Grade 5,*,1,Walking,3,School too far away,_missing_,13,12,10,6,25, , , 
22,1-2,7,PSU_RECODED_762,Grade 5,*,1,Walking,4,School too far away,_missing_,9,8,3,1,15, , , 
22,1-2,7,PSU_RECODED_762,Grade 9,*,1,Walking,3,School too far away,_missing_,13,12,12,5,25, , , 
22,1-2,9,PSU_RECODED_659,Grade 3,*,1,Walking,2,School too far away,_missing_,12,11,4,6,20, , , 
22,1-2,10,PSU_RECODED_442,Grade 1,*,1,Walking,3,School too far away,_missing_,11,10,3,3,30, , , 
22,1-2,10,PSU_RECODED_442,Grade 1,*,1,Walking,4,School too far away,_missing_,7,6,3,3,30, , , 
22,1-2,10,PSU_RECODED_442,Grade 9,*,1,Walking,5,School too far away,_missing_,12,11,3,3,15, , , 
22,1-2,10,PSU_RECODED_442,Grade 9,*,1,Walking,6,School too far away,_missing_,7,6,3,3,15, , , 
22,1,11,PSU_RECODED_608,Grade 4,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2018
22,1,11,PSU_RECODED_608,Grade 4,*,1,Walking,4,School too far away,_missing_,8,7,1,1,30, , , 
22,1-2,12,PSU_RECODED_769,Grade 2,*,1,Walking,2,School too far away,_missing_,10,9,4,2,15, , , 
22,1-2,12,PSU_RECODED_769,Grade 7,*,1,Walking,3,School too far away,_missing_,4,3,5,6,15, , , 
22,1-2,12,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,99, 
22,1-2,12,PSU_RECODED_OTHER,Grade 4,*,1,Walking,5,School too far away,_missing_,10,9,4,5,15, , , 
22,1-2,12,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,9,8,1,1,15, , , 
22,1-2,12,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,6,5,1,1,15, , , 
23,1-2,1,PSU_RECODED_516,Grade 10,*,1,Walking,3,School too far away,_missing_,1,19,1,1,20, , , 
23,1-2,1,PSU_RECODED_16,Grade 5,*,1,Walking,8,School too far away,_missing_,6,5,2,1,10, , , 
23,1-2,1,PSU_RECODED_16,Grade 5,*,1,Walking,9,School too far away,_missing_,4,3,2,1,10, , , 
23,1-2,1,PSU_RECODED_16,Grade 9,*,1,Walking,4,School too far away,_missing_,3,2,2,1,10, , , 
23,1-2,1,PSU_RECODED_16,Grade 9,*,1,Walking,7,School too far away,_missing_,7,6,2,1,10, , , 
23,1-2,1,PSU_RECODED_792,Grade 8,*,1,Walking,5,School too far away,_missing_,13,12,2,6,30, , , 
23,1-2,2,PSU_RECODED_OTHER,Grade 9,*,1,Walking,5,School too far away,_missing_,11,10,3,6,20, , , 
23,1-2,1,PSU_RECODED_759,Grade 7,*,1,Walking,3,School too far away,_missing_,3,2,2,1,30, , , 
23,1-2,1,PSU_RECODED_759,Grade 7,*,1,Walking,4,School too far away,_missing_,2,1,2,5,30, , , 
23,1-2,2,PSU_RECODED_OTHER,Grade 5,*,1,Walking,5,School too far away,_missing_,6,5,1,1,10, , , 
23,1-2,2,PSU_RECODED_OTHER,Grade 5,*,1,Walking,6,School too far away,_missing_,2,1,1,1,10, , , 
23,1-2,2,PSU_RECODED_OTHER,Grade 10,*,1,Walking,7,School too far away,_missing_,1,19,1,1,10, , , 
23,1-2,2,PSU_RECODED_OTHER,Grade 10,*,1,Walking,8,School too far away,_missing_,3,2,1,1,10, , , 
23,1-2,3,PSU_RECODED_497,Grade 8,*,1,Walking,3,School too far away,_missing_,2,1,1,1,20, , , 
23,1-2,3,PSU_RECODED_497,Grade 8,*,1,Walking,7,School too far away,_missing_,11,10,1,1,20, , , 
23,1-2,2,PSU_RECODED_896,Grade 5,*,1,Walking,4,School too far away,_missing_,11,10,5,1,30, , , 
23,1-2,3,PSU_RECODED_160,Grade 2,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
23,1-2,3,PSU_RECODED_160,Grade 2,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2018
23,1-2,3,PSU_RECODED_160,Grade 2,*,1,Walking,6,School too far away,_missing_,9,8,2,1,10, , , 
23,1-2,3,PSU_RECODED_OTHER,Grade 1,*,1,Walking,5,School too far away,_missing_,1,19,3,1,15, , , 
23,1-2,4,PSU_RECODED_852,Grade 5,*,1,Walking,5,School too far away,_missing_,4,3,2,1,15, , , 
23,1-2,4,PSU_RECODED_852,Grade 9,*,1,Walking,3,School too far away,_missing_,13,12,6,6,30, , , 
23,1-2,3,PSU_RECODED_664,Grade 2,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2015
23,1-2,3,PSU_RECODED_664,Grade 8,*,1,Walking,3,School too far away,_missing_,4,3,3,6,20, , , 
23,1-2,3,PSU_RECODED_664,Grade 8,*,1,Walking,4,School too far away,_missing_,1,19,3,6,20, , , 
23,1-2,5,PSU_RECODED_908,Grade 3,*,1,Walking,4,School too far away,_missing_,8,7,11,6,30, , , 
23,1-2,5,PSU_RECODED_908,Grade 3,*,1,Walking,5,School too far away,_missing_,7,6,11,6,30, , , 
23,1-2,5,PSU_RECODED_908,Grade 3,*,1,Walking,6,School too far away,_missing_,3,2,2,1,20, , , 
23,1-2,5,PSU_RECODED_690,Grade 2,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2015
23,1-2,5,PSU_RECODED_690,Grade 7,*,1,Walking,3,School too far away,_missing_,8,7,2,1,15, , , 
23,1-2,5,PSU_RECODED_690,Grade 7,*,1,Walking,4,School too far away,_missing_,8,7,2,1,15, , , 
23,1-2,4,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,13,12,20,6,60, , , 
23,1-2,4,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,School too far away,_missing_,7,6,20,6,60, , , 
23,1-2,5,PSU_RECODED_380,Grade 9,*,1,Walking,5,School too far away,_missing_,12,11,0,1,15, , , 
23,1-2,6,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,6,5,5,1,25, , , 
23,1-2,6,PSU_RECODED_OTHER,Grade 2,*,1,Walking,6,School too far away,_missing_,3,2,5,1,25, , , 
23,1-2,6,PSU_RECODED_OTHER,Grade 9,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2018
23,1-2,6,PSU_RECODED_OTHER,Grade 9,*,1,Walking,4,School too far away,_missing_,8,7,6,6,30, , , 
23,1-2,5,PSU_RECODED_691,Grade 4,*,1,Walking,1,School too far away,_missing_,12,11,2,1,10, , , 
23,1-2,5,PSU_RECODED_691,Grade 4,*,1,Walking,5,School too far away,_missing_,10,9,2,1,10, , , 
23,1-2,5,PSU_RECODED_691,Grade 8,*,1,Walking,3,School too far away,_missing_,13,12,3,1,15, , , 
23,1-2,5,PSU_RECODED_691,Grade 8,*,1,Walking,4,School too far away,_missing_,11,10,3,1,15, , , 
23,1-2,5,PSU_RECODED_691,Grade 8,*,1,Walking,5,School too far away,_missing_,8,7,3,1,15, , , 
23,1-2,5,PSU_RECODED_691,Grade 8,*,1,Walking,6,School too far away,_missing_,6,5,3,1,15, , , 
23,1-2,5,PSU_RECODED_691,Grade 8,*,1,Walking,7,School too far away,_missing_,2,1,3,1,15, , , 
23,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,11,10,0,1,1, , , 
23,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,5,School too far away,_missing_,5,4,0,1,1, , , 
23,1-2,6,PSU_RECODED_613,Grade 10,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,3,2017
23,1-2,6,PSU_RECODED_613,Grade 10,*,1,Walking,4,School too far away,_missing_,9,8,0,1,4, , , 
23,1-2,6,PSU_RECODED_268,Grade 5,*,1,Walking,3,School too far away,_missing_,7,6,6,6,30, , , 
23,1-2,6,PSU_RECODED_268,Grade 5,*,1,Walking,4,School too far away,_missing_,3,2,1,1,20, , , 
23,1-2,6,PSU_RECODED_268,Grade 5,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
23,1-2,8,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,9,8,6,6,45, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 7,*,1,Walking,4,School too far away,_missing_,5,4,6,3,40, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,4,3,2,1,10, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,2,1,2,1,10, , , 
23,1-2,7,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,School too far away,_missing_,3,2,1,1,10, , , 
23,1-2,9,PSU_RECODED_168,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,3,6,15, , , 
23,1-2,8,PSU_RECODED_842,Grade 7,*,1,Walking,4,School too far away,_missing_,9,8,3,1,30, , , 
23,1-2,8,PSU_RECODED_842,Grade 7,*,1,Walking,5,School too far away,_missing_,6,5,3,1,30, , , 
23,1-2,8,PSU_RECODED_43,Grade 3,*,1,Walking,5,School too far away,_missing_,3,2,2,3,10, , , 
23,1-2,8,PSU_RECODED_43,Grade 7,*,1,Walking,3,School too far away,_missing_,3,2,1,1,10, , , 
23,1-2,8,PSU_RECODED_43,Grade 7,*,1,Walking,4,School too far away,_missing_,2,1,1,1,10, , , 
23,1-2,10,PSU_RECODED_556,Grade 10,*,1,Walking,5,School too far away,_missing_,4,3,2,1,20, , , 
23,1-2,10,PSU_RECODED_556,Grade 10,*,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
23,1-2,9,PSU_RECODED_285,Grade 3,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2019
23,1-2,9,PSU_RECODED_285,Grade 3,*,1,Walking,4,School too far away,_missing_,12,11,1,1,10, , , 
23,1-2,9,PSU_RECODED_285,Grade 3,*,1,Walking,5,School too far away,_missing_,8,7,1,1,10, , , 
23,1-2,11,PSU_RECODED_397,Grade 3,*,1,Walking,2,School too far away,_missing_,9,8,1,1,30, , , 
23,1-2,11,PSU_RECODED_397,Grade 9,*,1,Walking,5,School too far away,_missing_,1,19,3,3,30, , , 
23,1-2,10,PSU_RECODED_12,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,8,5,6, , , 
23,1-2,10,PSU_RECODED_12,Grade 9,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2017
23,1-2,10,PSU_RECODED_12,Grade 9,*,1,Walking,4,School too far away,_missing_,11,10,4,1,30, , , 
23,1-2,10,PSU_RECODED_12,Grade 9,*,1,Walking,5,School too far away,_missing_,6,5,4,1,30, , , 
23,1-2,11,PSU_RECODED_607,Grade 5,*,1,Walking,5,School too far away,_missing_,9,8,6,6,30, , , 
23,1-2,11,PSU_RECODED_607,Grade 5,*,1,Walking,6,School too far away,_missing_,8,7,6,6,30, , , 
23,1-2,11,PSU_RECODED_607,Grade 5,*,1,Walking,7,School too far away,_missing_,5,4,6,6,30, , , 
23,1,10,PSU_RECODED_302,Grade 7,*,1,Walking,5,School too far away,_missing_,4,3,1,3,10, , , 
23,1-2,12,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,6,5,7,6,30, , , 
23,1-2,11,PSU_RECODED_253,Grade 3,*,1,Walking,6,School too far away,_missing_,4,3,8,6,45, , , 
23,1-2,11,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,2,1,1,1,20, , , 
23,1-2,12,PSU_RECODED_754,Grade 3,*,1,Walking,3,School too far away,_missing_,10,9,15,6,45, , , 
23,1-2,12,PSU_RECODED_754,Grade 3,*,1,Walking,4,School too far away,_missing_,6,5,1,1,10, , , 
23,1-2,12,PSU_RECODED_754,Grade 8,*,1,Walking,6,School too far away,_missing_,13,12,2,6,25, , , 
23,1-2,1,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,11,10,0,1,5, , , 
23,1-2,1,PSU_RECODED_OTHER,Grade 2,*,1,Walking,6,School too far away,_missing_,7,6,0,1,5, , , 
23,1-2,12,PSU_RECODED_727,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,4,5,20, , , 
23,1-2,12,PSU_RECODED_727,Grade 1,*,1,Walking,4,School too far away,_missing_,9,8,4,5,20, , , 
23,1-2,12,PSU_RECODED_727,Grade 7,*,1,Walking,4,School too far away,_missing_,11,10,4,1,30, , , 
23,1-2,12,PSU_RECODED_727,Grade 7,*,1,Walking,5,School too far away,_missing_,2,1,4,1,30, , , 
23,1-2,2,PSU_RECODED_849,Grade 1,*,1,Walking,4,School too far away,_missing_,8,7,1,1,10, , , 
23,1-2,2,PSU_RECODED_849,Grade 1,*,1,Walking,5,School too far away,_missing_,3,2,1,1,10, , , 
23,1-2,2,PSU_RECODED_849,Grade 9,*,1,Walking,2,School too far away,_missing_,10,9,1,1,15, , , 
23,1-2,2,PSU_RECODED_90,Grade 4,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,7, 
23,1-2,2,PSU_RECODED_90,Grade 4,*,1,Walking,3,School too far away,_missing_,10,9,1,1,10, , , 
23,1-2,2,PSU_RECODED_90,Grade 4,*,1,Walking,4,School too far away,_missing_,4,3,1,1,10, , , 
23,1-2,2,PSU_RECODED_90,Grade 10,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,3,2018
23,1-2,2,PSU_RECODED_90,Grade 10,*,1,Walking,5,School too far away,_missing_,8,7,1,1,10, , , 
23,1-2,3,PSU_RECODED_776,Grade 4,*,1,Walking,3,School too far away,_missing_,9,8,1,1,10, , , 
23,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,1,19,1,1,15, , , 
23,1-2,4,PSU_RECODED_602,Grade 2,*,1,Walking,2,School too far away,_missing_,7,6,1,1,10, , , 
23,1-2,4,PSU_RECODED_602,Grade 9,*,1,Walking,3,School too far away,_missing_,7,6,8,6,30, , , 
23,1-2,4,PSU_RECODED_602,Grade 9,*,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
23,1-2,4,PSU_RECODED_602,Grade 9,*,1,Walking,5,School too far away,_missing_,3,2,0,1,10, , , 
23,1-2,5,PSU_RECODED_418,Grade 5,*,1,Walking,3,School too far away,_missing_,3,2,5,6,20, , , 
23,1-2,5,PSU_RECODED_418,Grade 5,*,1,Walking,4,School too far away,_missing_,1,19,5,6,20, , , 
23,1-2,5,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,13,12,3,1,20, , , 
23,1-2,5,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,9,8,3,1,20, , , 
23,1-2,6,PSU_RECODED_617,Grade 3,*,1,Walking,3,School too far away,_missing_,6,5,1,1,10, , , 
23,1-2,6,PSU_RECODED_617,Grade 3,*,1,Walking,4,School too far away,_missing_,4,3,1,1,10, , , 
23,1-2,6,PSU_RECODED_617,Grade 3,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
23,1-2,6,PSU_RECODED_617,Grade 8,*,1,Walking,3,School too far away,_missing_,13,12,6,6,30, , , 
23,1-2,6,PSU_RECODED_617,Grade 8,*,1,Walking,4,School too far away,_missing_,12,11,6,6,30, , , 
23,1-2,6,PSU_RECODED_617,Grade 8,*,1,Walking,5,School too far away,_missing_,8,7,6,6,30, , , 
23,1-2,7,PSU_RECODED_903,Grade 2,*,1,Walking,6,School too far away,_missing_,6,5,8,6,30, , , 
23,1-2,7,PSU_RECODED_903,Grade 2,*,1,Walking,7,School too far away,_missing_,4,3,8,6,30, , , 
23,1-2,8,PSU_RECODED_196,Grade 4,*,1,Walking,3,School too far away,_missing_,9,8,6,6,30, , , 
23,1-2,8,PSU_RECODED_196,Grade 4,*,1,Walking,4,School too far away,_missing_,5,4,1,6,30, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 2,*,1,Walking,3,School too far away,_missing_,11,10,9,6,30, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,5,4,9,6,30, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 9,*,1,Walking,1,House keeping / Family business,_missing_, , , , , , ,7,2018
23,1-2,9,PSU_RECODED_501,Grade 3,*,1,Walking,7,House keeping / Family business,_missing_, , , , , , ,6,2018
23,1-2,9,PSU_RECODED_501,Grade 10,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2014
23,1-2,1,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,6,5,3,6,20, , , 
23,1-2,9,PSU_RECODED_493,Grade 10,*,1,Walking,3,School too far away,_missing_,11,10,5,6,30, , , 
23,1-2,9,PSU_RECODED_493,Grade 10,*,1,Walking,4,School too far away,_missing_,8,7,5,6,30, , , 
23,1-2,9,PSU_RECODED_493,Grade 10,*,1,Walking,5,School too far away,_missing_,6,5,5,6,30, , , 
23,1,1,PSU_RECODED_75,Grade 5,*,1,Walking,4,School too far away,_missing_,2,1,3,6,30, , , 
23,1-2,10,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,1,19,1,1,1, , , 
23,1-2,10,PSU_RECODED_OTHER,Grade 10,*,1,Walking,2,Financial problems,_missing_, , , , , ,4, , 
23,1-2,10,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,Financial problems,_missing_, , , , , ,4, , 
23,1-2,2,PSU_RECODED_376,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7, 
23,1-2,2,PSU_RECODED_376,Grade 4,*,1,Walking,5,School too far away,_missing_,9,8,0,1,5, , , 
23,1-2,2,PSU_RECODED_376,Grade 8,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2018
23,1-2,2,PSU_RECODED_376,Grade 8,*,1,Walking,4,School too far away,_missing_,8,7,0,1,5, , , 
23,1-2,2,PSU_RECODED_376,Grade 8,*,1,Walking,5,School too far away,_missing_,5,4,0,1,5, , , 
23,1-2,2,PSU_RECODED_376,Grade 8,*,1,Walking,6,School too far away,_missing_,2,1,0,1,5, , , 
23,1-2,2,PSU_RECODED_420,Grade 3,*,1,Walking,3,School too far away,_missing_,1,19,2,1,30, , , 
23,1-2,11,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,5,4,1,1,10, , , 
23,1-2,11,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,2,1,1,1,10, , , 
23,1-2,11,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,10,9,1,1,20, , , 
23,1-2,3,PSU_RECODED_277,Grade 4,*,1,Walking,4,School too far away,_missing_,13,12,6,5,30, , , 
23,1-2,4,PSU_RECODED_OTHER,Grade 6,*,1,Walking,5,School too far away,_missing_,2,1,0,1,10, , , 
23,1-2,12,PSU_RECODED_676,Grade 3,*,1,Walking,3,School too far away,_missing_,7,6,6,1,30, , , 
23,1-2,12,PSU_RECODED_676,Grade 3,*,1,Walking,4,School too far away,_missing_,2,1,6,1,30, , , 
23,1-2,12,PSU_RECODED_676,Grade 7,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8, 
23,1-2,12,PSU_RECODED_676,Grade 7,*,1,Walking,4,School too far away,_missing_,12,11,6,1,40, , , 
23,1-2,12,PSU_RECODED_676,Grade 7,*,1,Walking,5,School too far away,_missing_,8,7,6,1,40, , , 
23,1,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,5,School too far away,_missing_,13,12,3,1,30, , , 
23,1,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,6,School too far away,_missing_,10,9,3,1,30, , , 
23,1,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,7,School too far away,_missing_,6,5,3,1,30, , , 
23,1-2,6,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,12,11,8,6,45, , , 
23,1-2,6,PSU_RECODED_457,Grade 2,*,1,Walking,5,School too far away,_missing_,5,4,2,2,1, , , 
23,1-2,6,PSU_RECODED_457,Grade 9,*,1,Walking,4,School too far away,_missing_,3,2,3,6,20, , , 
23,1-2,6,PSU_RECODED_457,Grade 9,*,1,Walking,5,School too far away,_missing_,1,19,3,6,20, , , 
23,1-2,7,PSU_RECODED_192,Grade 2,*,1,Walking,3,School too far away,_missing_,11,10,0,1,15, , , 
23,1-2,7,PSU_RECODED_192,Grade 7,*,1,Walking,3,School too far away,_missing_,6,5,2,6,30, , , 
23,1-2,7,PSU_RECODED_739,Grade 4,*,1,Walking,3,School too far away,_missing_,3,2,2,1,15, , , 
23,1-2,7,PSU_RECODED_739,Grade 4,*,1,Walking,4,School too far away,_missing_,2,1,2,1,15, , , 
23,1-2,8,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,7,6,0,1,20, , , 
23,1-2,8,PSU_RECODED_99,Grade 9,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
23,1-2,9,PSU_RECODED_548,Grade 4,*,1,Walking,5,School too far away,_missing_,10,9,0,1,15, , , 
23,1-2,10,PSU_RECODED_96,Grade 2,*,1,Walking,3,School too far away,_missing_,5,4,4,6,20, , , 
23,1-2,10,PSU_RECODED_664,Grade 6,*,1,Walking,3,School too far away,_missing_,13,12,3,1,20, , , 
23,1-2,10,PSU_RECODED_664,Grade 6,*,1,Walking,4,School too far away,_missing_,11,10,3,1,20, , , 
23,1-2,10,PSU_RECODED_664,Grade 6,*,1,Walking,5,School too far away,_missing_,7,6,3,1,20, , , 
23,1-2,12,PSU_RECODED_663,Grade 7,*,1,Walking,3,School too far away,_missing_,10,9,5,3,20, , , 
23,1-2,12,PSU_RECODED_663,Grade 7,*,1,Walking,4,School too far away,_missing_,2,1,5,3,20, , , 
31,1-2,1,PSU_RECODED_190,Grade 7,*,1,Walking,3,School too far away,_missing_,2,1,11,3,25, , , 
31,1,1,PSU_RECODED_736,Grade 4,*,1,Walking,3,School too far away,_missing_,11,10,3,3,13, , , 
31,1-2,1,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,1,19,1,7,2, , , 
31,1-2,1,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,School too far away,_missing_,13,12,3,6,15, , , 
31,1-2,2,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,8,7,4,3,5, , , 
31,1-2,2,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,5,4,4,5,20, , , 
31,1-2,2,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,School too far away,_missing_,1,19,5,3,15, , , 
31,1,1,PSU_RECODED_369,Grade 2,*,1,Walking,3,School too far away,_missing_,10,9,1,2,5, , , 
31,1,1,PSU_RECODED_369,Grade 2,*,1,Walking,4,School too far away,_missing_,8,7,1,2,5, , , 
31,1,1,PSU_RECODED_369,Grade 10,*,1,Walking,4,School too far away,_missing_,13,12,0,1,10, , , 
31,1-2,2,PSU_RECODED_695,Grade 2,*,1,Walking,4,School too far away,_missing_,6,5,3,5,6, , , 
31,1-2,2,PSU_RECODED_695,Grade 2,*,1,Walking,5,School too far away,_missing_,1,19,3,5,6, , , 
31,1-2,2,PSU_RECODED_695,Grade 6,*,1,Walking,3,School too far away,_missing_,10,9,5,5,30, , , 
31,1-2,2,PSU_RECODED_695,Grade 6,*,1,Walking,4,School too far away,_missing_,5,4,5,5,30, , , 
31,1-2,2,PSU_RECODED_695,Grade 10,*,1,Walking,4,School too far away,_missing_,7,6,3,5,20, , , 
31,1-2,2,PSU_RECODED_695,Grade 10,*,1,Walking,5,School too far away,_missing_,3,2,3,5,20, , , 
31,1-2,2,PSU_RECODED_695,Grade 10,*,1,Walking,6,School too far away,_missing_,3,2,3,5,20, , , 
31,1-2,3,PSU_RECODED_525,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,6,9,6, , , 
31,1-2,3,PSU_RECODED_525,Grade 4,*,1,Walking,5,School too far away,_missing_,8,7,11,9,6, , , 
31,1-2,3,PSU_RECODED_525,Grade 4,*,1,Walking,6,School too far away,_missing_,8,7,11,9,6, , , 
31,1-2,3,PSU_RECODED_525,Grade 9,*,1,Walking,3,Financial problems,_missing_, , , , , ,7, , 
31,1-2,2,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,2,1,7,5,15, , , 
31,1-2,2,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
31,1-2,2,PSU_RECODED_OTHER,Grade 10,*,1,Walking,4,School too far away,_missing_,6,5,7,6,20, , , 
31,1-2,2,PSU_RECODED_217,Grade 5,*,1,Walking,3,School too far away,_missing_,5,4,1,5,10, , , 
31,1-2,2,PSU_RECODED_217,Grade 10,*,1,Walking,4,School too far away,_missing_,8,7,2,6,10, , , 
31,1-2,3,PSU_RECODED_867,Grade 8,*,1,Walking,3,School too far away,_missing_,3,2,2,3,10, , , 
31,1-2,3,PSU_RECODED_867,Grade 8,*,1,Walking,4,School too far away,_missing_,1,19,2,3,10, , , 
31,1-2,4,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,7,6,13,5,25, , , 
31,1-2,3,PSU_RECODED_798,Grade 1,*,1,Walking,2,School too far away,_missing_,10,9,2,5,10, , , 
31,1-2,3,PSU_RECODED_798,Grade 1,*,1,Walking,3,School too far away,_missing_,5,4,10,6,20, , , 
31,1-2,4,PSU_RECODED_273,Grade 2,*,1,Walking,3,School too far away,_missing_,11,10,1,3,10, , , 
31,1-2,4,PSU_RECODED_273,Grade 2,*,1,Walking,4,School too far away,_missing_,7,6,1,3,10, , , 
31,1-2,4,PSU_RECODED_273,Grade 2,*,1,Walking,5,School too far away,_missing_,4,3,1,3,13, , , 
31,1-2,4,PSU_RECODED_881,Grade 1,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,6,2008
31,1-2,4,PSU_RECODED_881,Grade 5,*,1,Walking,3,School too far away,_missing_,9,8,7,5,20, , , 
