pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal
1490,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1491,0,,,3.0,3.0,0.9995044352735957,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1492,0,,,14787.00030432136,14790.0,0.9999999991758722,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14787.0,0.0,0.0,0.0,0.0
1493,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1494,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1495,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1496,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1497,0,,,1.0,1.0,0.9799578870122228,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1498,0,,,10070.00019860973,10072.0,0.9999999999848579,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,10070.0,0.0,0.0,0.0,0.0
1499,0,,,26902.0,26902.0,0.999999886342757,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,26902.0,0.0,0.0,0.0,0.0
1500,0,,,3.7416573867739413,6.0,0.6666666666666666,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,0,,,1.0,1.0,0.9979654098963519,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1502,0,,,3.0,3.0,0.9960238411119947,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1503,0,,,3.0,3.0,0.9995044352735957,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1504,0,,,22887.0,22887.0,0.9999999401820752,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,22887.0,0.0,0.0,0.0,0.0
1505,0,,,5.830951894845301,8.0,0.8437758422458372,5.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1506,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1507,0,,,14969.00013360946,14971.0,0.999999999724296,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14969.0,0.0,0.0,0.0,0.0
1508,0,,,1.0,1.0,0.9979654098963519,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1509,0,,,1.0,1.0,0.9979654098963519,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1510,0,,,1.0,1.0,0.9990248656871403,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1511,0,,,95745.00015144394,95752.0,0.9999790809481436,5.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,95745.0,0.0,0.0,0.0,0.0
1512,0,,,5.0,5.0,0.967820643703639,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1513,0,,,2.0,2.0,0.9622504486493763,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1514,0,,,37573.00001330743,37574.0,0.9999999921925984,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,37573.0,0.0,0.0,0.0,0.0
1515,0,,,6.324555320336759,8.0,0.2519763153394847,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1516,0,,,3.0,3.0,0.9997284043706981,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1517,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1518,0,,,25268.0,25268.0,0.999999959886476,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,25268.0,0.0,0.0,0.0,0.0
1519,0,,,18593.00002689184,18594.0,0.999999998664748,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18593.0,0.0,0.0,0.0,0.0
1520,0,,,6588.003415299661,6597.0,0.9999999931460578,6.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,6588.0,0.0,0.0,0.0,0.0
1521,0,,,2.0,2.0,0.999666043271478,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1522,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1523,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1524,0,,,31096.000144713147,31099.0,0.9999999985636238,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,31096.0,0.0,0.0,0.0,0.0
1525,0,,,1.4142135623730951,2.0,0.9999999999468638,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
1526,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1527,0,,,49892.0,49892.0,0.9999999923130907,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,49892.0,0.0,0.0,0.0,0.0
1528,0,,,2.0,2.0,0.9968410582470292,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1529,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1530,0,,,1.0,1.0,0.9960238411119947,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1531,0,,,21609.0,21609.0,0.9999999949462202,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,21609.0,0.0,0.0,0.0,0.0
1532,0,,,5928.0007591092635,5931.0,0.9999999987399676,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5928.0,0.0,0.0,0.0,0.0
1533,0,,,1.0,1.0,0.9994088086979589,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1534,0,,,13901.000323717715,13904.0,0.9999999998979322,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13901.0,0.0,0.0,0.0,0.0
1535,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1536,0,,,21911.00036511341,21915.0,0.9999999943745316,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,21911.0,0.0,0.0,0.0,0.0
1537,0,,,213.00234740490538,214.0,0.999999999770046,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,213.0,0.0,0.0,0.0,0.0
1538,0,,,2.0,2.0,0.9979402655783318,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1539,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1540,0,,,3.0,3.0,0.9989829931263501,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1541,0,,,1.0,1.0,0.9979654098963519,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1542,0,,,4900.000102040815,4901.0,0.9999999998945545,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,4900.0,0.0,0.0,0.0,0.0
1543,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1544,0,,,1.4142135623730951,2.0,0.999999994970791,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0
1545,0,,,40904.00001222375,40905.0,0.9999999971554911,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,40904.0,0.0,0.0,0.0,0.0
1546,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1547,0,,,2.0,2.0,0.9949366763261821,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1548,0,,,3.1622776601683795,4.0,0.5669467095138409,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1549,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1550,0,,,9.055385138137417,10.0,0.9999999956958672,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
1551,0,,,3.0,3.0,0.9960238411119947,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1552,0,,,6112.000081806282,6113.0,0.9999999987544071,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,6112.0,0.0,0.0,0.0,0.0
1553,0,,,19098.000104723007,19100.0,0.999999997573491,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19098.0,0.0,0.0,0.0,0.0
1554,0,,,5518.000815512807,5521.0,0.9999999947675607,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5518.0,0.0,0.0,0.0,0.0
1555,0,,,3060.0006535947014,3062.0,0.9999999417840015,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3060.0,0.0,0.0,0.0,0.0
1556,0,,,10.04987562112089,11.0,0.9999999997934591,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0
1557,0,,,1.0,1.0,0.9990248656871403,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1558,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1559,0,,,6.0,6.0,0.9956382088431249,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1560,0,,,2.0,2.0,0.9938079899999065,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1561,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1562,0,,,4319.001852280223,4323.0,0.9999999986990413,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4319.0,0.0,0.0,0.0,0.0
1563,0,,,1.0,1.0,0.9990248656871403,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1564,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1565,0,,,3.0,3.0,0.9935983409176492,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1566,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1567,0,,,16480.00027305825,16483.0,0.9999999999025861,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16480.0,0.0,0.0,0.0,0.0
1568,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1569,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1570,0,,,1004.0004980078446,1005.0,0.9999999998238849,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,1004.0,0.0,0.0,0.0,0.0
1571,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1572,0,,,15717.000127250747,15719.0,0.9999999991684365,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,15717.0,0.0,0.0,0.0,0.0
1573,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1574,0,,,3233.001391895772,3236.0,0.9999998755783763,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3233.0,0.0,0.0,0.0,0.0
1575,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1576,0,,,18972.000105418512,18974.0,0.9999999798992172,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18972.0,0.0,0.0,0.0,0.0
1577,0,,,2.0,2.0,0.9979402655783318,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1578,0,,,6.082762530298219,7.0,0.8804940646260014,1.0,0.0,6.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1579,0,,,123.14625451064275,129.0,0.9999936192299776,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,123.0,0.0,0.0,0.0,0.0
1580,0,,,1.0,1.0,0.9994838709333602,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1581,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1582,0,,,8485.000117855037,8487.0,0.9999999990434234,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,8485.0,0.0,0.0,0.0,0.0
1583,0,,,2.23606797749979,3.0,0.9999999989685575,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0
1584,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1585,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1586,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1587,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1588,0,,,1.0,1.0,0.9991745768300444,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1589,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1590,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1591,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1592,0,,,47820.00006273526,47824.0,-0.11684044258507287,1.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,47820.0,0.0,0.0,0.0,0.0
1593,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1594,0,,,1.4142135623730951,2.0,0.9999999999468638,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0
1595,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1596,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1597,0,,,1101.0022706606921,1104.0,0.9999999996180751,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,1101.0,0.0,0.0,0.0,0.0
1598,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1599,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1600,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1601,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1602,0,,,1.0,1.0,0.9428090415820635,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1603,0,,,39000.00005128205,39002.0,0.9999999882217931,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,39000.0,0.0,0.0,0.0,0.0
1604,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1605,0,,,1.0,1.0,0.9979654098963519,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1606,0,,,1.0,1.0,0.9428090415820635,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1607,0,,,1.0,1.0,0.9914601339836673,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1608,0,,,13999.00057146938,14003.0,0.9999999967724544,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13999.0,0.0,0.0,0.0,0.0
1609,0,,,3.0,3.0,0.9982425637157208,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1610,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1611,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1612,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1613,0,,,3285.001369862728,3288.0,0.9999999967231793,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3285.0,0.0,0.0,0.0,0.0
1614,0,,,11904.000378024188,11907.0,0.9999999987580194,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11904.0,0.0,0.0,0.0,0.0
1615,0,,,27900.0,27900.0,0.9999999969180243,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,27900.0,0.0,0.0,0.0,0.0
1616,0,,,16593.000120532753,16595.0,0.9999999995178144,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16593.0,0.0,0.0,0.0,0.0
1617,0,,,11795.001059771042,11800.0,0.9999999975231006,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11795.0,0.0,0.0,0.0,0.0
1618,0,,,1.4142135623730951,2.0,0.9999999995494755,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0
1619,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1620,0,,,5490.00081967207,5493.0,0.9999999961577118,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,5490.0,0.0,0.0,0.0,0.0
1621,0,,,14958.001203369386,14964.0,0.9999999831263262,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14958.0,0.0,0.0,0.0,0.0
1622,0,,,15689.00012747785,15691.0,0.9999999997066609,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,15689.0,0.0,0.0,0.0,0.0
1623,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1624,0,,,16082.00003109066,16083.0,0.9999999914747485,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16082.0,0.0,0.0,0.0,0.0
1625,0,,,3.0,3.0,0.9923721235559483,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1626,0,,,26208.000076312575,26210.0,0.999999998590954,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,26208.0,0.0,0.0,0.0,0.0
1627,0,,,1.0,1.0,0.9990248656871403,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1628,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1629,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1630,0,,,10.04987562112089,11.0,0.9999999997934591,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0
1631,0,,,12886.0003492162,12889.0,0.9999999984987353,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,12886.0,0.0,0.0,0.0,0.0
1632,0,,,621.028984830821,627.0,0.9999999920700047,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,621.0,0.0,0.0,0.0,0.0
1633,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1634,0,,,10.0,10.0,0.14002800840280094,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1635,0,,,608.0131577523631,612.0,0.9999999965768511,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,608.0,0.0,0.0,0.0,0.0
1636,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1637,0,,,1.0,1.0,0.9949366763261821,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1638,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1639,0,,,1004.0019920298963,1006.0,0.9999999993121511,0.0,1.0,2.0,0,0.0,1,0.0,0.0,0.4,1004.0,0.0,0.0,0.0,0.0
1640,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
1641,0,,,294.0425139329345,299.0,0.9999987980920698,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,294.0,0.0,0.0,0.0,0.0
1642,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1643,0,,,2.0,2.0,0.9990248656871403,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1644,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1645,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1646,0,,,2099.0038113352725,2103.0,0.9999999956675608,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,2099.0,0.0,0.0,0.0,0.0
1647,0,,,2.0,2.0,0.9994056463070785,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1648,0,,,3.0,3.0,0.9989829931263501,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1649,0,,,11265.000044385264,11266.0,0.9999999911039908,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11265.0,0.0,0.0,0.0,0.0
1650,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1651,0,,,2109.00379326354,2113.0,0.9999999971232802,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,2109.0,0.0,0.0,0.0,0.0
1652,0,,,19100.000104712042,19102.0,0.9999999997501721,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19100.0,0.0,0.0,0.0,0.0
1653,0,,,17797.0002528516,17800.0,0.99999999984359,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,17797.0,0.0,0.0,0.0,0.0
1654,0,,,2.0,2.0,0.9984978774050591,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1655,0,,,1930.0005181346455,1932.0,0.9999999998187581,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,1930.0,0.0,0.0,0.0,0.0
1656,0,,,2.0,2.0,0.9986054207456783,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1657,0,,,2.0,2.0,0.9964589123924025,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1658,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1659,0,,,10.04987562112089,11.0,0.9999999997934588,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0
1660,0,,,1.0,1.0,0.99887018379923,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1661,0,,,2.0,2.0,0.9978443605023737,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1662,0,,,7300.0010958903285,7304.0,0.9999999882026401,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,7300.0,0.0,0.0,0.0,0.0
1663,0,,,11291.000708528894,11295.0,0.9999999996687596,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11291.0,0.0,0.0,0.0,0.0
1664,0,,,2.0,2.0,0.9990767240206739,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1665,0,,,3.0,3.0,0.9994838709333603,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
1666,0,,,20110.00009945301,20112.0,0.9999999998751835,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,20110.0,0.0,0.0,0.0,0.0
1667,0,,,2.0,2.0,0.9710607611177229,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
